
############################
training capsule
############################

Type : capsule Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.28881, avg_reader_cost: 2.46646 sec, avg_batch_cost: 4.94863 sec, avg_samples: 96.0, avg_ips: 19.39931 images/sec.
Type : capsule Train [ Epoch 207/256 iter 3 ] lr: 0.02005, loss: 0.00860, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04903 sec, avg_samples: 27.0, avg_ips: 550.72269 images/sec.
Type : capsule Train [ Epoch 208/256 iter 1 ] lr: 0.02040, loss: 0.06760, avg_reader_cost: 2.54889 sec, avg_batch_cost: 2.66814 sec, avg_samples: 96.0, avg_ips: 35.98017 images/sec.
Type : capsule Train [ Epoch 208/256 iter 2 ] lr: 0.02040, loss: 0.05573, avg_reader_cost: 0.08870 sec, avg_batch_cost: 0.19954 sec, avg_samples: 96.0, avg_ips: 481.10621 images/sec.
Type : capsule Train [ Epoch 208/256 iter 3 ] lr: 0.02040, loss: 0.00675, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.06132 sec, avg_samples: 27.0, avg_ips: 440.32975 images/sec.
Type : capsule Test [ Epoch 208/256 ] test_cost: 12.647148 sec max_auc: 0.92860 roc_auc : 0.875947.
Type : capsule Train [ Epoch 209/256 iter 1 ] lr: 0.02074, loss: 0.04622, avg_reader_cost: 2.62451 sec, avg_batch_cost: 2.73876 sec, avg_samples: 96.0, avg_ips: 35.05241 images/sec.
Type : capsule Train [ Epoch 209/256 iter 2 ] lr: 0.02074, loss: 0.05945, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.10689 sec, avg_samples: 96.0, avg_ips: 898.08982 images/sec.
Type : capsule Train [ Epoch 209/256 iter 3 ] lr: 0.02074, loss: 0.10255, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.04445 sec, avg_samples: 27.0, avg_ips: 607.44301 images/sec.
Type : capsule Train [ Epoch 210/256 iter 1 ] lr: 0.02108, loss: 0.04873, avg_reader_cost: 2.91049 sec, avg_batch_cost: 3.01722 sec, avg_samples: 96.0, avg_ips: 31.81741 images/sec.
Type : capsule Train [ Epoch 210/256 iter 2 ] lr: 0.02108, loss: 0.06218, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10548 sec, avg_samples: 96.0, avg_ips: 910.15433 images/sec.
Type : capsule Train [ Epoch 210/256 iter 3 ] lr: 0.02108, loss: 0.01530, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04683 sec, avg_samples: 27.0, avg_ips: 576.58947 images/sec.
Type : capsule Train [ Epoch 211/256 iter 1 ] lr: 0.02141, loss: 0.03911, avg_reader_cost: 3.00047 sec, avg_batch_cost: 3.10591 sec, avg_samples: 96.0, avg_ips: 30.90878 images/sec.
Type : capsule Train [ Epoch 211/256 iter 2 ] lr: 0.02141, loss: 0.00947, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.10793 sec, avg_samples: 96.0, avg_ips: 889.49336 images/sec.
Type : capsule Train [ Epoch 211/256 iter 3 ] lr: 0.02141, loss: 0.09778, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04386 sec, avg_samples: 27.0, avg_ips: 615.62577 images/sec.
Type : capsule Train [ Epoch 212/256 iter 1 ] lr: 0.02174, loss: 0.06614, avg_reader_cost: 2.97032 sec, avg_batch_cost: 3.08070 sec, avg_samples: 96.0, avg_ips: 31.16171 images/sec.
Type : capsule Train [ Epoch 212/256 iter 2 ] lr: 0.02174, loss: 0.05102, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.10531 sec, avg_samples: 96.0, avg_ips: 911.58434 images/sec.
Type : capsule Train [ Epoch 212/256 iter 3 ] lr: 0.02174, loss: 0.00997, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.04160 sec, avg_samples: 27.0, avg_ips: 649.07955 images/sec.
Type : capsule Train [ Epoch 213/256 iter 1 ] lr: 0.02207, loss: 0.05086, avg_reader_cost: 2.62001 sec, avg_batch_cost: 2.72896 sec, avg_samples: 96.0, avg_ips: 35.17826 images/sec.
Type : capsule Train [ Epoch 213/256 iter 2 ] lr: 0.02207, loss: 0.07773, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10402 sec, avg_samples: 96.0, avg_ips: 922.90897 images/sec.
Type : capsule Train [ Epoch 213/256 iter 3 ] lr: 0.02207, loss: 0.05614, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04451 sec, avg_samples: 27.0, avg_ips: 606.65553 images/sec.
Type : capsule Train [ Epoch 214/256 iter 1 ] lr: 0.02239, loss: 0.10044, avg_reader_cost: 2.58888 sec, avg_batch_cost: 2.70147 sec, avg_samples: 96.0, avg_ips: 35.53614 images/sec.
Type : capsule Train [ Epoch 214/256 iter 2 ] lr: 0.02239, loss: 0.04430, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11125 sec, avg_samples: 96.0, avg_ips: 862.93673 images/sec.
Type : capsule Train [ Epoch 214/256 iter 3 ] lr: 0.02239, loss: 0.08205, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04918 sec, avg_samples: 27.0, avg_ips: 549.04590 images/sec.
Type : capsule Train [ Epoch 215/256 iter 1 ] lr: 0.02271, loss: 0.03873, avg_reader_cost: 2.16079 sec, avg_batch_cost: 2.27370 sec, avg_samples: 96.0, avg_ips: 42.22187 images/sec.
Type : capsule Train [ Epoch 215/256 iter 2 ] lr: 0.02271, loss: 0.01681, avg_reader_cost: 0.04310 sec, avg_batch_cost: 0.15403 sec, avg_samples: 96.0, avg_ips: 623.25583 images/sec.
Type : capsule Train [ Epoch 215/256 iter 3 ] lr: 0.02271, loss: 0.09988, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04923 sec, avg_samples: 27.0, avg_ips: 548.43169 images/sec.
Type : capsule Train [ Epoch 216/256 iter 1 ] lr: 0.02302, loss: 0.02337, avg_reader_cost: 2.64774 sec, avg_batch_cost: 2.75927 sec, avg_samples: 96.0, avg_ips: 34.79176 images/sec.
Type : capsule Train [ Epoch 216/256 iter 2 ] lr: 0.02302, loss: 0.07368, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.10579 sec, avg_samples: 96.0, avg_ips: 907.48357 images/sec.
Type : capsule Train [ Epoch 216/256 iter 3 ] lr: 0.02302, loss: 0.05125, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04443 sec, avg_samples: 27.0, avg_ips: 607.70052 images/sec.
Type : capsule Test [ Epoch 216/256 ] test_cost: 12.496207 sec max_auc: 0.92860 roc_auc : 0.885919.
Type : capsule Train [ Epoch 217/256 iter 1 ] lr: 0.02333, loss: 0.03290, avg_reader_cost: 2.97014 sec, avg_batch_cost: 3.08636 sec, avg_samples: 96.0, avg_ips: 31.10461 images/sec.
Type : capsule Train [ Epoch 217/256 iter 2 ] lr: 0.02333, loss: 0.07991, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11300 sec, avg_samples: 96.0, avg_ips: 849.53664 images/sec.
Type : capsule Train [ Epoch 217/256 iter 3 ] lr: 0.02333, loss: 0.01335, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05063 sec, avg_samples: 27.0, avg_ips: 533.25458 images/sec.
Type : capsule Train [ Epoch 218/256 iter 1 ] lr: 0.02364, loss: 0.01605, avg_reader_cost: 2.75964 sec, avg_batch_cost: 2.87363 sec, avg_samples: 96.0, avg_ips: 33.40720 images/sec.
Type : capsule Train [ Epoch 218/256 iter 2 ] lr: 0.02364, loss: 0.04438, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11353 sec, avg_samples: 96.0, avg_ips: 845.58319 images/sec.
Type : capsule Train [ Epoch 218/256 iter 3 ] lr: 0.02364, loss: 0.01113, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05051 sec, avg_samples: 27.0, avg_ips: 534.55845 images/sec.
Type : capsule Train [ Epoch 219/256 iter 1 ] lr: 0.02394, loss: 0.05430, avg_reader_cost: 2.92525 sec, avg_batch_cost: 3.03726 sec, avg_samples: 96.0, avg_ips: 31.60745 images/sec.
Type : capsule Train [ Epoch 219/256 iter 2 ] lr: 0.02394, loss: 0.05356, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11456 sec, avg_samples: 96.0, avg_ips: 837.98964 images/sec.
Type : capsule Train [ Epoch 219/256 iter 3 ] lr: 0.02394, loss: 0.01107, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04859 sec, avg_samples: 27.0, avg_ips: 555.65962 images/sec.
Type : capsule Train [ Epoch 220/256 iter 1 ] lr: 0.02423, loss: 0.02058, avg_reader_cost: 2.67787 sec, avg_batch_cost: 2.79014 sec, avg_samples: 96.0, avg_ips: 34.40686 images/sec.
Type : capsule Train [ Epoch 220/256 iter 2 ] lr: 0.02423, loss: 0.05770, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11123 sec, avg_samples: 96.0, avg_ips: 863.07731 images/sec.
Type : capsule Train [ Epoch 220/256 iter 3 ] lr: 0.02423, loss: 0.06674, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05048 sec, avg_samples: 27.0, avg_ips: 534.81343 images/sec.
Type : capsule Train [ Epoch 221/256 iter 1 ] lr: 0.02452, loss: 0.10904, avg_reader_cost: 2.93242 sec, avg_batch_cost: 3.04750 sec, avg_samples: 96.0, avg_ips: 31.50122 images/sec.
Type : capsule Train [ Epoch 221/256 iter 2 ] lr: 0.02452, loss: 0.06071, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11417 sec, avg_samples: 96.0, avg_ips: 840.88242 images/sec.
Type : capsule Train [ Epoch 221/256 iter 3 ] lr: 0.02452, loss: 0.13983, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05790 sec, avg_samples: 27.0, avg_ips: 466.32739 images/sec.
Type : capsule Train [ Epoch 222/256 iter 1 ] lr: 0.02480, loss: 0.06029, avg_reader_cost: 2.79292 sec, avg_batch_cost: 2.90820 sec, avg_samples: 96.0, avg_ips: 33.01012 images/sec.
Type : capsule Train [ Epoch 222/256 iter 2 ] lr: 0.02480, loss: 0.10373, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11275 sec, avg_samples: 96.0, avg_ips: 851.43724 images/sec.
Type : capsule Train [ Epoch 222/256 iter 3 ] lr: 0.02480, loss: 0.01469, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05039 sec, avg_samples: 27.0, avg_ips: 535.78759 images/sec.
Type : capsule Train [ Epoch 223/256 iter 1 ] lr: 0.02507, loss: 0.01812, avg_reader_cost: 3.13633 sec, avg_batch_cost: 3.25106 sec, avg_samples: 96.0, avg_ips: 29.52886 images/sec.
Type : capsule Train [ Epoch 223/256 iter 2 ] lr: 0.02507, loss: 0.04944, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11423 sec, avg_samples: 96.0, avg_ips: 840.38750 images/sec.
Type : capsule Train [ Epoch 223/256 iter 3 ] lr: 0.02507, loss: 0.03205, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.04945 sec, avg_samples: 27.0, avg_ips: 545.97535 images/sec.
Type : capsule Train [ Epoch 224/256 iter 1 ] lr: 0.02534, loss: 0.07749, avg_reader_cost: 2.89327 sec, avg_batch_cost: 3.00819 sec, avg_samples: 96.0, avg_ips: 31.91289 images/sec.
Type : capsule Train [ Epoch 224/256 iter 2 ] lr: 0.02534, loss: 0.04129, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11412 sec, avg_samples: 96.0, avg_ips: 841.24257 images/sec.
Type : capsule Train [ Epoch 224/256 iter 3 ] lr: 0.02534, loss: 0.03334, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05106 sec, avg_samples: 27.0, avg_ips: 528.73821 images/sec.
Type : capsule Test [ Epoch 224/256 ] test_cost: 11.586826 sec max_auc: 0.92860 roc_auc : 0.866773.
Type : capsule Train [ Epoch 225/256 iter 1 ] lr: 0.02561, loss: 0.02107, avg_reader_cost: 2.65236 sec, avg_batch_cost: 2.76629 sec, avg_samples: 96.0, avg_ips: 34.70351 images/sec.
Type : capsule Train [ Epoch 225/256 iter 2 ] lr: 0.02561, loss: 0.10200, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11217 sec, avg_samples: 96.0, avg_ips: 855.87306 images/sec.
Type : capsule Train [ Epoch 225/256 iter 3 ] lr: 0.02561, loss: 0.07995, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04960 sec, avg_samples: 27.0, avg_ips: 544.39796 images/sec.
Type : capsule Train [ Epoch 226/256 iter 1 ] lr: 0.02586, loss: 0.08081, avg_reader_cost: 2.87075 sec, avg_batch_cost: 2.98411 sec, avg_samples: 96.0, avg_ips: 32.17042 images/sec.
Type : capsule Train [ Epoch 226/256 iter 2 ] lr: 0.02586, loss: 0.07054, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.11372 sec, avg_samples: 96.0, avg_ips: 844.18090 images/sec.
Type : capsule Train [ Epoch 226/256 iter 3 ] lr: 0.02586, loss: 0.04609, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05343 sec, avg_samples: 27.0, avg_ips: 505.33558 images/sec.
Type : capsule Train [ Epoch 227/256 iter 1 ] lr: 0.02611, loss: 0.07544, avg_reader_cost: 2.63785 sec, avg_batch_cost: 2.75137 sec, avg_samples: 96.0, avg_ips: 34.89176 images/sec.
Type : capsule Train [ Epoch 227/256 iter 2 ] lr: 0.02611, loss: 0.08518, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11351 sec, avg_samples: 96.0, avg_ips: 845.76613 images/sec.
Type : capsule Train [ Epoch 227/256 iter 3 ] lr: 0.02611, loss: 0.00994, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05140 sec, avg_samples: 27.0, avg_ips: 525.32893 images/sec.
Type : capsule Train [ Epoch 228/256 iter 1 ] lr: 0.02636, loss: 0.07312, avg_reader_cost: 2.74663 sec, avg_batch_cost: 2.86178 sec, avg_samples: 96.0, avg_ips: 33.54556 images/sec.
Type : capsule Train [ Epoch 228/256 iter 2 ] lr: 0.02636, loss: 0.03361, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11348 sec, avg_samples: 96.0, avg_ips: 845.97581 images/sec.
Type : capsule Train [ Epoch 228/256 iter 3 ] lr: 0.02636, loss: 0.00666, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.05210 sec, avg_samples: 27.0, avg_ips: 518.25608 images/sec.
Type : capsule Train [ Epoch 229/256 iter 1 ] lr: 0.02660, loss: 0.03759, avg_reader_cost: 2.63550 sec, avg_batch_cost: 2.74172 sec, avg_samples: 96.0, avg_ips: 35.01453 images/sec.
Type : capsule Train [ Epoch 229/256 iter 2 ] lr: 0.02660, loss: 0.06200, avg_reader_cost: 0.04681 sec, avg_batch_cost: 0.15119 sec, avg_samples: 96.0, avg_ips: 634.94343 images/sec.
Type : capsule Train [ Epoch 229/256 iter 3 ] lr: 0.02660, loss: 0.11026, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04515 sec, avg_samples: 27.0, avg_ips: 598.04083 images/sec.
Type : capsule Train [ Epoch 230/256 iter 1 ] lr: 0.02683, loss: 0.04214, avg_reader_cost: 2.70215 sec, avg_batch_cost: 2.81150 sec, avg_samples: 96.0, avg_ips: 34.14545 images/sec.
Type : capsule Train [ Epoch 230/256 iter 2 ] lr: 0.02683, loss: 0.05011, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10540 sec, avg_samples: 96.0, avg_ips: 910.81932 images/sec.
Type : capsule Train [ Epoch 230/256 iter 3 ] lr: 0.02683, loss: 0.10627, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05041 sec, avg_samples: 27.0, avg_ips: 535.56968 images/sec.
Type : capsule Train [ Epoch 231/256 iter 1 ] lr: 0.02705, loss: 0.00998, avg_reader_cost: 2.78274 sec, avg_batch_cost: 2.89592 sec, avg_samples: 96.0, avg_ips: 33.15005 images/sec.
Type : capsule Train [ Epoch 231/256 iter 2 ] lr: 0.02705, loss: 0.01640, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11304 sec, avg_samples: 96.0, avg_ips: 849.28578 images/sec.
Type : capsule Train [ Epoch 231/256 iter 3 ] lr: 0.02705, loss: 0.07567, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04985 sec, avg_samples: 27.0, avg_ips: 541.65869 images/sec.
Type : capsule Train [ Epoch 232/256 iter 1 ] lr: 0.02726, loss: 0.06708, avg_reader_cost: 2.71331 sec, avg_batch_cost: 2.82702 sec, avg_samples: 96.0, avg_ips: 33.95797 images/sec.
Type : capsule Train [ Epoch 232/256 iter 2 ] lr: 0.02726, loss: 0.06333, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11472 sec, avg_samples: 96.0, avg_ips: 836.84366 images/sec.
Type : capsule Train [ Epoch 232/256 iter 3 ] lr: 0.02726, loss: 0.01470, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05074 sec, avg_samples: 27.0, avg_ips: 532.12452 images/sec.
Type : capsule Test [ Epoch 232/256 ] test_cost: 11.775493 sec max_auc: 0.92860 roc_auc : 0.874352.
Type : capsule Train [ Epoch 233/256 iter 1 ] lr: 0.02747, loss: 0.02659, avg_reader_cost: 2.69347 sec, avg_batch_cost: 2.80609 sec, avg_samples: 96.0, avg_ips: 34.21136 images/sec.
Type : capsule Train [ Epoch 233/256 iter 2 ] lr: 0.02747, loss: 0.03374, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11128 sec, avg_samples: 96.0, avg_ips: 862.70562 images/sec.
Type : capsule Train [ Epoch 233/256 iter 3 ] lr: 0.02747, loss: 0.01163, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04881 sec, avg_samples: 27.0, avg_ips: 553.15447 images/sec.
Type : capsule Train [ Epoch 234/256 iter 1 ] lr: 0.02767, loss: 0.05041, avg_reader_cost: 2.87598 sec, avg_batch_cost: 2.98822 sec, avg_samples: 96.0, avg_ips: 32.12613 images/sec.
Type : capsule Train [ Epoch 234/256 iter 2 ] lr: 0.02767, loss: 0.06746, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11293 sec, avg_samples: 96.0, avg_ips: 850.09983 images/sec.
Type : capsule Train [ Epoch 234/256 iter 3 ] lr: 0.02767, loss: 0.00696, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.04903 sec, avg_samples: 27.0, avg_ips: 550.70126 images/sec.
Type : capsule Train [ Epoch 235/256 iter 1 ] lr: 0.02787, loss: 0.08781, avg_reader_cost: 2.83767 sec, avg_batch_cost: 2.95292 sec, avg_samples: 96.0, avg_ips: 32.51024 images/sec.
Type : capsule Train [ Epoch 235/256 iter 2 ] lr: 0.02787, loss: 0.04670, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11117 sec, avg_samples: 96.0, avg_ips: 863.57895 images/sec.
Type : capsule Train [ Epoch 235/256 iter 3 ] lr: 0.02787, loss: 0.05566, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05088 sec, avg_samples: 27.0, avg_ips: 530.65090 images/sec.
Type : capsule Train [ Epoch 236/256 iter 1 ] lr: 0.02805, loss: 0.02013, avg_reader_cost: 2.83657 sec, avg_batch_cost: 2.94904 sec, avg_samples: 96.0, avg_ips: 32.55302 images/sec.
Type : capsule Train [ Epoch 236/256 iter 2 ] lr: 0.02805, loss: 0.09144, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11149 sec, avg_samples: 96.0, avg_ips: 861.06369 images/sec.
Type : capsule Train [ Epoch 236/256 iter 3 ] lr: 0.02805, loss: 0.10828, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05022 sec, avg_samples: 27.0, avg_ips: 537.65214 images/sec.
Type : capsule Train [ Epoch 237/256 iter 1 ] lr: 0.02823, loss: 0.02698, avg_reader_cost: 2.75427 sec, avg_batch_cost: 2.86771 sec, avg_samples: 96.0, avg_ips: 33.47624 images/sec.
Type : capsule Train [ Epoch 237/256 iter 2 ] lr: 0.02823, loss: 0.04695, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.12172 sec, avg_samples: 96.0, avg_ips: 788.66398 images/sec.
Type : capsule Train [ Epoch 237/256 iter 3 ] lr: 0.02823, loss: 0.05708, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.05096 sec, avg_samples: 27.0, avg_ips: 529.82169 images/sec.
Type : capsule Train [ Epoch 238/256 iter 1 ] lr: 0.02840, loss: 0.03849, avg_reader_cost: 2.56866 sec, avg_batch_cost: 2.68121 sec, avg_samples: 96.0, avg_ips: 35.80467 images/sec.
Type : capsule Train [ Epoch 238/256 iter 2 ] lr: 0.02840, loss: 0.03411, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11194 sec, avg_samples: 96.0, avg_ips: 857.62492 images/sec.
Type : capsule Train [ Epoch 238/256 iter 3 ] lr: 0.02840, loss: 0.09699, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05365 sec, avg_samples: 27.0, avg_ips: 503.22702 images/sec.
Type : capsule Train [ Epoch 239/256 iter 1 ] lr: 0.02856, loss: 0.03626, avg_reader_cost: 2.78337 sec, avg_batch_cost: 2.89603 sec, avg_samples: 96.0, avg_ips: 33.14879 images/sec.
Type : capsule Train [ Epoch 239/256 iter 2 ] lr: 0.02856, loss: 0.04879, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11321 sec, avg_samples: 96.0, avg_ips: 848.00334 images/sec.
Type : capsule Train [ Epoch 239/256 iter 3 ] lr: 0.02856, loss: 0.02790, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04930 sec, avg_samples: 27.0, avg_ips: 547.67578 images/sec.
Type : capsule Train [ Epoch 240/256 iter 1 ] lr: 0.02871, loss: 0.05168, avg_reader_cost: 2.93368 sec, avg_batch_cost: 3.04685 sec, avg_samples: 96.0, avg_ips: 31.50796 images/sec.
Type : capsule Train [ Epoch 240/256 iter 2 ] lr: 0.02871, loss: 0.03731, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11129 sec, avg_samples: 96.0, avg_ips: 862.63169 images/sec.
Type : capsule Train [ Epoch 240/256 iter 3 ] lr: 0.02871, loss: 0.01220, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04902 sec, avg_samples: 27.0, avg_ips: 550.74144 images/sec.
Type : capsule Test [ Epoch 240/256 ] test_cost: 13.636062 sec max_auc: 0.92860 roc_auc : 0.903470.
Type : capsule Train [ Epoch 241/256 iter 1 ] lr: 0.02886, loss: 0.04504, avg_reader_cost: 2.87735 sec, avg_batch_cost: 2.99131 sec, avg_samples: 96.0, avg_ips: 32.09300 images/sec.
Type : capsule Train [ Epoch 241/256 iter 2 ] lr: 0.02886, loss: 0.02468, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.11505 sec, avg_samples: 96.0, avg_ips: 834.43828 images/sec.
Type : capsule Train [ Epoch 241/256 iter 3 ] lr: 0.02886, loss: 0.01256, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05111 sec, avg_samples: 27.0, avg_ips: 528.27205 images/sec.
Type : capsule Train [ Epoch 242/256 iter 1 ] lr: 0.02899, loss: 0.02114, avg_reader_cost: 2.81085 sec, avg_batch_cost: 2.92315 sec, avg_samples: 96.0, avg_ips: 32.84134 images/sec.
Type : capsule Train [ Epoch 242/256 iter 2 ] lr: 0.02899, loss: 0.04825, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10987 sec, avg_samples: 96.0, avg_ips: 873.72611 images/sec.
Type : capsule Train [ Epoch 242/256 iter 3 ] lr: 0.02899, loss: 0.00564, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.04838 sec, avg_samples: 27.0, avg_ips: 558.11878 images/sec.
Type : capsule Train [ Epoch 243/256 iter 1 ] lr: 0.02912, loss: 0.08318, avg_reader_cost: 2.73887 sec, avg_batch_cost: 2.85376 sec, avg_samples: 96.0, avg_ips: 33.63985 images/sec.
Type : capsule Train [ Epoch 243/256 iter 2 ] lr: 0.02912, loss: 0.13212, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11375 sec, avg_samples: 96.0, avg_ips: 843.96680 images/sec.
Type : capsule Train [ Epoch 243/256 iter 3 ] lr: 0.02912, loss: 0.10813, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.04830 sec, avg_samples: 27.0, avg_ips: 559.00313 images/sec.
Type : capsule Train [ Epoch 244/256 iter 1 ] lr: 0.02924, loss: 0.01702, avg_reader_cost: 2.93002 sec, avg_batch_cost: 3.04410 sec, avg_samples: 96.0, avg_ips: 31.53638 images/sec.
Type : capsule Train [ Epoch 244/256 iter 2 ] lr: 0.02924, loss: 0.04579, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11428 sec, avg_samples: 96.0, avg_ips: 840.03159 images/sec.
Type : capsule Train [ Epoch 244/256 iter 3 ] lr: 0.02924, loss: 0.01123, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04525 sec, avg_samples: 27.0, avg_ips: 596.72991 images/sec.
Type : capsule Train [ Epoch 245/256 iter 1 ] lr: 0.02935, loss: 0.04951, avg_reader_cost: 2.95953 sec, avg_batch_cost: 3.07436 sec, avg_samples: 96.0, avg_ips: 31.22597 images/sec.
Type : capsule Train [ Epoch 245/256 iter 2 ] lr: 0.02935, loss: 0.05876, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11317 sec, avg_samples: 96.0, avg_ips: 848.29454 images/sec.
Type : capsule Train [ Epoch 245/256 iter 3 ] lr: 0.02935, loss: 0.00810, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05044 sec, avg_samples: 27.0, avg_ips: 535.29627 images/sec.
Type : capsule Train [ Epoch 246/256 iter 1 ] lr: 0.02946, loss: 0.05647, avg_reader_cost: 2.86398 sec, avg_batch_cost: 2.97859 sec, avg_samples: 96.0, avg_ips: 32.23006 images/sec.
Type : capsule Train [ Epoch 246/256 iter 2 ] lr: 0.02946, loss: 0.06076, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11415 sec, avg_samples: 96.0, avg_ips: 840.96321 images/sec.
Type : capsule Train [ Epoch 246/256 iter 3 ] lr: 0.02946, loss: 0.08103, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05010 sec, avg_samples: 27.0, avg_ips: 538.92121 images/sec.
Type : capsule Train [ Epoch 247/256 iter 1 ] lr: 0.02955, loss: 0.13557, avg_reader_cost: 3.13640 sec, avg_batch_cost: 3.24918 sec, avg_samples: 96.0, avg_ips: 29.54588 images/sec.
Type : capsule Train [ Epoch 247/256 iter 2 ] lr: 0.02955, loss: 0.03239, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11108 sec, avg_samples: 96.0, avg_ips: 864.22583 images/sec.
Type : capsule Train [ Epoch 247/256 iter 3 ] lr: 0.02955, loss: 0.00985, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04922 sec, avg_samples: 27.0, avg_ips: 548.58844 images/sec.
Type : capsule Train [ Epoch 248/256 iter 1 ] lr: 0.02964, loss: 0.05264, avg_reader_cost: 2.59277 sec, avg_batch_cost: 2.70561 sec, avg_samples: 96.0, avg_ips: 35.48180 images/sec.
Type : capsule Train [ Epoch 248/256 iter 2 ] lr: 0.02964, loss: 0.04533, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11034 sec, avg_samples: 96.0, avg_ips: 870.06345 images/sec.
Type : capsule Train [ Epoch 248/256 iter 3 ] lr: 0.02964, loss: 0.01003, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04839 sec, avg_samples: 27.0, avg_ips: 557.90982 images/sec.
Type : capsule Test [ Epoch 248/256 ] test_cost: 11.667415 sec max_auc: 0.92860 roc_auc : 0.877543.
