
############################
training transistor
############################

Type : transistor Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.34966, avg_reader_cost: 3.54029 sec, avg_batch_cost: 3.66641 sec, avg_samples: 96.0, avg_ips: 26.18364 images/sec.
Type : transistor Train [ Epoch 207/256 iter 3 ] lr: 0.02005, loss: 0.01188, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04760 sec, avg_samples: 21.0, avg_ips: 441.13199 images/sec.
Type : transistor Train [ Epoch 208/256 iter 1 ] lr: 0.02040, loss: 0.09111, avg_reader_cost: 2.53149 sec, avg_batch_cost: 2.64578 sec, avg_samples: 96.0, avg_ips: 36.28416 images/sec.
Type : transistor Train [ Epoch 208/256 iter 2 ] lr: 0.02040, loss: 0.06829, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11371 sec, avg_samples: 96.0, avg_ips: 844.28356 images/sec.
Type : transistor Train [ Epoch 208/256 iter 3 ] lr: 0.02040, loss: 0.17116, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04537 sec, avg_samples: 21.0, avg_ips: 462.86475 images/sec.
Type : transistor Test [ Epoch 208/256 ] test_cost: 11.122916 sec max_auc: 0.95625 roc_auc : 0.889167.
Type : transistor Train [ Epoch 209/256 iter 1 ] lr: 0.02074, loss: 0.08263, avg_reader_cost: 2.72415 sec, avg_batch_cost: 2.83904 sec, avg_samples: 96.0, avg_ips: 33.81429 images/sec.
Type : transistor Train [ Epoch 209/256 iter 2 ] lr: 0.02074, loss: 0.07699, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11218 sec, avg_samples: 96.0, avg_ips: 855.74210 images/sec.
Type : transistor Train [ Epoch 209/256 iter 3 ] lr: 0.02074, loss: 0.14128, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04575 sec, avg_samples: 21.0, avg_ips: 459.05565 images/sec.
Type : transistor Train [ Epoch 210/256 iter 1 ] lr: 0.02108, loss: 0.13632, avg_reader_cost: 2.10588 sec, avg_batch_cost: 2.22012 sec, avg_samples: 96.0, avg_ips: 43.24087 images/sec.
Type : transistor Train [ Epoch 210/256 iter 2 ] lr: 0.02108, loss: 0.09373, avg_reader_cost: 0.04496 sec, avg_batch_cost: 0.15666 sec, avg_samples: 96.0, avg_ips: 612.78333 images/sec.
Type : transistor Train [ Epoch 210/256 iter 3 ] lr: 0.02108, loss: 0.05770, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04576 sec, avg_samples: 21.0, avg_ips: 458.93366 images/sec.
Type : transistor Train [ Epoch 211/256 iter 1 ] lr: 0.02141, loss: 0.09178, avg_reader_cost: 2.55003 sec, avg_batch_cost: 2.66431 sec, avg_samples: 96.0, avg_ips: 36.03181 images/sec.
Type : transistor Train [ Epoch 211/256 iter 2 ] lr: 0.02141, loss: 0.13094, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11208 sec, avg_samples: 96.0, avg_ips: 856.54670 images/sec.
Type : transistor Train [ Epoch 211/256 iter 3 ] lr: 0.02141, loss: 0.07292, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04484 sec, avg_samples: 21.0, avg_ips: 468.28601 images/sec.
Type : transistor Train [ Epoch 212/256 iter 1 ] lr: 0.02174, loss: 0.08468, avg_reader_cost: 2.47067 sec, avg_batch_cost: 2.58430 sec, avg_samples: 96.0, avg_ips: 37.14740 images/sec.
Type : transistor Train [ Epoch 212/256 iter 2 ] lr: 0.02174, loss: 0.11433, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11260 sec, avg_samples: 96.0, avg_ips: 852.60551 images/sec.
Type : transistor Train [ Epoch 212/256 iter 3 ] lr: 0.02174, loss: 0.13030, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04507 sec, avg_samples: 21.0, avg_ips: 465.97954 images/sec.
Type : transistor Train [ Epoch 213/256 iter 1 ] lr: 0.02207, loss: 0.08756, avg_reader_cost: 2.51259 sec, avg_batch_cost: 2.62635 sec, avg_samples: 96.0, avg_ips: 36.55265 images/sec.
Type : transistor Train [ Epoch 213/256 iter 2 ] lr: 0.02207, loss: 0.10079, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11220 sec, avg_samples: 96.0, avg_ips: 855.64935 images/sec.
Type : transistor Train [ Epoch 213/256 iter 3 ] lr: 0.02207, loss: 0.06277, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04527 sec, avg_samples: 21.0, avg_ips: 463.84218 images/sec.
Type : transistor Train [ Epoch 214/256 iter 1 ] lr: 0.02239, loss: 0.10454, avg_reader_cost: 2.53080 sec, avg_batch_cost: 2.64404 sec, avg_samples: 96.0, avg_ips: 36.30808 images/sec.
Type : transistor Train [ Epoch 214/256 iter 2 ] lr: 0.02239, loss: 0.08614, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11125 sec, avg_samples: 96.0, avg_ips: 862.90345 images/sec.
Type : transistor Train [ Epoch 214/256 iter 3 ] lr: 0.02239, loss: 0.07158, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04595 sec, avg_samples: 21.0, avg_ips: 456.99779 images/sec.
Type : transistor Train [ Epoch 215/256 iter 1 ] lr: 0.02271, loss: 0.07587, avg_reader_cost: 2.66873 sec, avg_batch_cost: 2.78179 sec, avg_samples: 96.0, avg_ips: 34.51015 images/sec.
Type : transistor Train [ Epoch 215/256 iter 2 ] lr: 0.02271, loss: 0.06107, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11351 sec, avg_samples: 96.0, avg_ips: 845.73593 images/sec.
Type : transistor Train [ Epoch 215/256 iter 3 ] lr: 0.02271, loss: 0.01325, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04515 sec, avg_samples: 21.0, avg_ips: 465.13550 images/sec.
Type : transistor Train [ Epoch 216/256 iter 1 ] lr: 0.02302, loss: 0.08404, avg_reader_cost: 2.76896 sec, avg_batch_cost: 2.88218 sec, avg_samples: 96.0, avg_ips: 33.30808 images/sec.
Type : transistor Train [ Epoch 216/256 iter 2 ] lr: 0.02302, loss: 0.04071, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11315 sec, avg_samples: 96.0, avg_ips: 848.45720 images/sec.
Type : transistor Train [ Epoch 216/256 iter 3 ] lr: 0.02302, loss: 0.10792, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.04566 sec, avg_samples: 21.0, avg_ips: 459.88975 images/sec.
Type : transistor Test [ Epoch 216/256 ] test_cost: 10.319750 sec max_auc: 0.95625 roc_auc : 0.943750.
Type : transistor Train [ Epoch 217/256 iter 1 ] lr: 0.02333, loss: 0.08336, avg_reader_cost: 2.66661 sec, avg_batch_cost: 2.78054 sec, avg_samples: 96.0, avg_ips: 34.52572 images/sec.
Type : transistor Train [ Epoch 217/256 iter 2 ] lr: 0.02333, loss: 0.05820, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11391 sec, avg_samples: 96.0, avg_ips: 842.77267 images/sec.
Type : transistor Train [ Epoch 217/256 iter 3 ] lr: 0.02333, loss: 0.01522, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04592 sec, avg_samples: 21.0, avg_ips: 457.30150 images/sec.
Type : transistor Train [ Epoch 218/256 iter 1 ] lr: 0.02364, loss: 0.04569, avg_reader_cost: 2.69248 sec, avg_batch_cost: 2.80731 sec, avg_samples: 96.0, avg_ips: 34.19649 images/sec.
Type : transistor Train [ Epoch 218/256 iter 2 ] lr: 0.02364, loss: 0.10646, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11260 sec, avg_samples: 96.0, avg_ips: 852.56218 images/sec.
Type : transistor Train [ Epoch 218/256 iter 3 ] lr: 0.02364, loss: 0.08165, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.04698 sec, avg_samples: 21.0, avg_ips: 446.97695 images/sec.
Type : transistor Train [ Epoch 219/256 iter 1 ] lr: 0.02394, loss: 0.06684, avg_reader_cost: 2.65334 sec, avg_batch_cost: 2.76838 sec, avg_samples: 96.0, avg_ips: 34.67729 images/sec.
Type : transistor Train [ Epoch 219/256 iter 2 ] lr: 0.02394, loss: 0.06162, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11476 sec, avg_samples: 96.0, avg_ips: 836.53767 images/sec.
Type : transistor Train [ Epoch 219/256 iter 3 ] lr: 0.02394, loss: 0.00953, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04524 sec, avg_samples: 21.0, avg_ips: 464.16484 images/sec.
Type : transistor Train [ Epoch 220/256 iter 1 ] lr: 0.02423, loss: 0.07600, avg_reader_cost: 2.95676 sec, avg_batch_cost: 3.07376 sec, avg_samples: 96.0, avg_ips: 31.23207 images/sec.
Type : transistor Train [ Epoch 220/256 iter 2 ] lr: 0.02423, loss: 0.02221, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.11472 sec, avg_samples: 96.0, avg_ips: 836.85583 images/sec.
Type : transistor Train [ Epoch 220/256 iter 3 ] lr: 0.02423, loss: 0.00630, avg_reader_cost: 0.00037 sec, avg_batch_cost: 0.04712 sec, avg_samples: 21.0, avg_ips: 445.69680 images/sec.
Type : transistor Train [ Epoch 221/256 iter 1 ] lr: 0.02452, loss: 0.06803, avg_reader_cost: 2.63510 sec, avg_batch_cost: 2.74846 sec, avg_samples: 96.0, avg_ips: 34.92865 images/sec.
Type : transistor Train [ Epoch 221/256 iter 2 ] lr: 0.02452, loss: 0.06396, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11594 sec, avg_samples: 96.0, avg_ips: 828.03766 images/sec.
Type : transistor Train [ Epoch 221/256 iter 3 ] lr: 0.02452, loss: 0.00850, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04749 sec, avg_samples: 21.0, avg_ips: 442.17726 images/sec.
Type : transistor Train [ Epoch 222/256 iter 1 ] lr: 0.02480, loss: 0.05943, avg_reader_cost: 2.61847 sec, avg_batch_cost: 2.73303 sec, avg_samples: 96.0, avg_ips: 35.12584 images/sec.
Type : transistor Train [ Epoch 222/256 iter 2 ] lr: 0.02480, loss: 0.08116, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11276 sec, avg_samples: 96.0, avg_ips: 851.37063 images/sec.
Type : transistor Train [ Epoch 222/256 iter 3 ] lr: 0.02480, loss: 0.07441, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04712 sec, avg_samples: 21.0, avg_ips: 445.69229 images/sec.
Type : transistor Train [ Epoch 223/256 iter 1 ] lr: 0.02507, loss: 0.07193, avg_reader_cost: 2.70068 sec, avg_batch_cost: 2.82678 sec, avg_samples: 96.0, avg_ips: 33.96095 images/sec.
Type : transistor Train [ Epoch 223/256 iter 2 ] lr: 0.02507, loss: 0.04137, avg_reader_cost: 0.00097 sec, avg_batch_cost: 0.11581 sec, avg_samples: 96.0, avg_ips: 828.97356 images/sec.
Type : transistor Train [ Epoch 223/256 iter 3 ] lr: 0.02507, loss: 0.09971, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04732 sec, avg_samples: 21.0, avg_ips: 443.75225 images/sec.
Type : transistor Train [ Epoch 224/256 iter 1 ] lr: 0.02534, loss: 0.07492, avg_reader_cost: 1.97228 sec, avg_batch_cost: 2.08550 sec, avg_samples: 96.0, avg_ips: 46.03208 images/sec.
Type : transistor Train [ Epoch 224/256 iter 2 ] lr: 0.02534, loss: 0.03838, avg_reader_cost: 0.04162 sec, avg_batch_cost: 0.15475 sec, avg_samples: 96.0, avg_ips: 620.36549 images/sec.
Type : transistor Train [ Epoch 224/256 iter 3 ] lr: 0.02534, loss: 0.14274, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.04673 sec, avg_samples: 21.0, avg_ips: 449.36449 images/sec.
Type : transistor Test [ Epoch 224/256 ] test_cost: 10.372093 sec max_auc: 0.95625 roc_auc : 0.951250.
Type : transistor Train [ Epoch 225/256 iter 1 ] lr: 0.02561, loss: 0.08117, avg_reader_cost: 2.99542 sec, avg_batch_cost: 3.10943 sec, avg_samples: 96.0, avg_ips: 30.87385 images/sec.
Type : transistor Train [ Epoch 225/256 iter 2 ] lr: 0.02561, loss: 0.02949, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11323 sec, avg_samples: 96.0, avg_ips: 847.84799 images/sec.
Type : transistor Train [ Epoch 225/256 iter 3 ] lr: 0.02561, loss: 0.01478, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.04635 sec, avg_samples: 21.0, avg_ips: 453.08606 images/sec.
Type : transistor Train [ Epoch 226/256 iter 1 ] lr: 0.02586, loss: 0.04961, avg_reader_cost: 2.87471 sec, avg_batch_cost: 2.98884 sec, avg_samples: 96.0, avg_ips: 32.11944 images/sec.
Type : transistor Train [ Epoch 226/256 iter 2 ] lr: 0.02586, loss: 0.03522, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11496 sec, avg_samples: 96.0, avg_ips: 835.10630 images/sec.
Type : transistor Train [ Epoch 226/256 iter 3 ] lr: 0.02586, loss: 0.01178, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.04722 sec, avg_samples: 21.0, avg_ips: 444.75384 images/sec.
Type : transistor Train [ Epoch 227/256 iter 1 ] lr: 0.02611, loss: 0.08804, avg_reader_cost: 2.90111 sec, avg_batch_cost: 3.01801 sec, avg_samples: 96.0, avg_ips: 31.80902 images/sec.
Type : transistor Train [ Epoch 227/256 iter 2 ] lr: 0.02611, loss: 0.07031, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11463 sec, avg_samples: 96.0, avg_ips: 837.48941 images/sec.
Type : transistor Train [ Epoch 227/256 iter 3 ] lr: 0.02611, loss: 0.00775, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.04710 sec, avg_samples: 21.0, avg_ips: 445.87052 images/sec.
Type : transistor Train [ Epoch 228/256 iter 1 ] lr: 0.02636, loss: 0.03807, avg_reader_cost: 2.95354 sec, avg_batch_cost: 3.06748 sec, avg_samples: 96.0, avg_ips: 31.29605 images/sec.
Type : transistor Train [ Epoch 228/256 iter 2 ] lr: 0.02636, loss: 0.07136, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.12635 sec, avg_samples: 96.0, avg_ips: 759.77316 images/sec.
Type : transistor Train [ Epoch 228/256 iter 3 ] lr: 0.02636, loss: 0.04446, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05083 sec, avg_samples: 21.0, avg_ips: 413.14857 images/sec.
Type : transistor Train [ Epoch 229/256 iter 1 ] lr: 0.02660, loss: 0.07657, avg_reader_cost: 2.77439 sec, avg_batch_cost: 2.88985 sec, avg_samples: 96.0, avg_ips: 33.21971 images/sec.
Type : transistor Train [ Epoch 229/256 iter 2 ] lr: 0.02660, loss: 0.08362, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11644 sec, avg_samples: 96.0, avg_ips: 824.45348 images/sec.
Type : transistor Train [ Epoch 229/256 iter 3 ] lr: 0.02660, loss: 0.12876, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04552 sec, avg_samples: 21.0, avg_ips: 461.33983 images/sec.
Type : transistor Train [ Epoch 230/256 iter 1 ] lr: 0.02683, loss: 0.12673, avg_reader_cost: 2.64415 sec, avg_batch_cost: 2.75957 sec, avg_samples: 96.0, avg_ips: 34.78798 images/sec.
Type : transistor Train [ Epoch 230/256 iter 2 ] lr: 0.02683, loss: 0.05234, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11196 sec, avg_samples: 96.0, avg_ips: 857.47333 images/sec.
Type : transistor Train [ Epoch 230/256 iter 3 ] lr: 0.02683, loss: 0.04226, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.04578 sec, avg_samples: 21.0, avg_ips: 458.67555 images/sec.
Type : transistor Train [ Epoch 231/256 iter 1 ] lr: 0.02705, loss: 0.09959, avg_reader_cost: 2.65058 sec, avg_batch_cost: 2.76384 sec, avg_samples: 96.0, avg_ips: 34.73428 images/sec.
Type : transistor Train [ Epoch 231/256 iter 2 ] lr: 0.02705, loss: 0.04041, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11194 sec, avg_samples: 96.0, avg_ips: 857.60117 images/sec.
Type : transistor Train [ Epoch 231/256 iter 3 ] lr: 0.02705, loss: 0.04233, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05933 sec, avg_samples: 21.0, avg_ips: 353.95966 images/sec.
Type : transistor Train [ Epoch 232/256 iter 1 ] lr: 0.02726, loss: 0.09099, avg_reader_cost: 2.52205 sec, avg_batch_cost: 2.63630 sec, avg_samples: 96.0, avg_ips: 36.41470 images/sec.
Type : transistor Train [ Epoch 232/256 iter 2 ] lr: 0.02726, loss: 0.07820, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11186 sec, avg_samples: 96.0, avg_ips: 858.22815 images/sec.
Type : transistor Train [ Epoch 232/256 iter 3 ] lr: 0.02726, loss: 0.01351, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04539 sec, avg_samples: 21.0, avg_ips: 462.68968 images/sec.
Type : transistor Test [ Epoch 232/256 ] test_cost: 11.170202 sec max_auc: 0.95625 roc_auc : 0.942500.
Type : transistor Train [ Epoch 233/256 iter 1 ] lr: 0.02747, loss: 0.12350, avg_reader_cost: 2.64990 sec, avg_batch_cost: 2.76464 sec, avg_samples: 96.0, avg_ips: 34.72424 images/sec.
Type : transistor Train [ Epoch 233/256 iter 2 ] lr: 0.02747, loss: 0.05626, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11263 sec, avg_samples: 96.0, avg_ips: 852.35644 images/sec.
Type : transistor Train [ Epoch 233/256 iter 3 ] lr: 0.02747, loss: 0.15795, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04582 sec, avg_samples: 21.0, avg_ips: 458.36048 images/sec.
Type : transistor Train [ Epoch 234/256 iter 1 ] lr: 0.02767, loss: 0.09173, avg_reader_cost: 2.51901 sec, avg_batch_cost: 2.62758 sec, avg_samples: 96.0, avg_ips: 36.53552 images/sec.
Type : transistor Train [ Epoch 234/256 iter 2 ] lr: 0.02767, loss: 0.06726, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.10589 sec, avg_samples: 96.0, avg_ips: 906.58047 images/sec.
Type : transistor Train [ Epoch 234/256 iter 3 ] lr: 0.02767, loss: 0.01270, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.03888 sec, avg_samples: 21.0, avg_ips: 540.16499 images/sec.
Type : transistor Train [ Epoch 235/256 iter 1 ] lr: 0.02787, loss: 0.05262, avg_reader_cost: 2.42558 sec, avg_batch_cost: 2.53951 sec, avg_samples: 96.0, avg_ips: 37.80253 images/sec.
Type : transistor Train [ Epoch 235/256 iter 2 ] lr: 0.02787, loss: 0.09622, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11249 sec, avg_samples: 96.0, avg_ips: 853.42051 images/sec.
Type : transistor Train [ Epoch 235/256 iter 3 ] lr: 0.02787, loss: 0.09945, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.04397 sec, avg_samples: 21.0, avg_ips: 477.55317 images/sec.
Type : transistor Train [ Epoch 236/256 iter 1 ] lr: 0.02805, loss: 0.09130, avg_reader_cost: 2.65350 sec, avg_batch_cost: 2.77202 sec, avg_samples: 96.0, avg_ips: 34.63185 images/sec.
Type : transistor Train [ Epoch 236/256 iter 2 ] lr: 0.02805, loss: 0.07950, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11269 sec, avg_samples: 96.0, avg_ips: 851.89119 images/sec.
Type : transistor Train [ Epoch 236/256 iter 3 ] lr: 0.02805, loss: 0.04465, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.04427 sec, avg_samples: 21.0, avg_ips: 474.37679 images/sec.
Type : transistor Train [ Epoch 237/256 iter 1 ] lr: 0.02823, loss: 0.05762, avg_reader_cost: 2.83492 sec, avg_batch_cost: 2.94847 sec, avg_samples: 96.0, avg_ips: 32.55921 images/sec.
Type : transistor Train [ Epoch 237/256 iter 2 ] lr: 0.02823, loss: 0.08007, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11254 sec, avg_samples: 96.0, avg_ips: 853.00107 images/sec.
Type : transistor Train [ Epoch 237/256 iter 3 ] lr: 0.02823, loss: 0.05775, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04529 sec, avg_samples: 21.0, avg_ips: 463.69079 images/sec.
Type : transistor Train [ Epoch 238/256 iter 1 ] lr: 0.02840, loss: 0.11280, avg_reader_cost: 2.49422 sec, avg_batch_cost: 2.60882 sec, avg_samples: 96.0, avg_ips: 36.79829 images/sec.
Type : transistor Train [ Epoch 238/256 iter 2 ] lr: 0.02840, loss: 0.04375, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11137 sec, avg_samples: 96.0, avg_ips: 861.98166 images/sec.
Type : transistor Train [ Epoch 238/256 iter 3 ] lr: 0.02840, loss: 0.08826, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.04762 sec, avg_samples: 21.0, avg_ips: 441.01272 images/sec.
Type : transistor Train [ Epoch 239/256 iter 1 ] lr: 0.02856, loss: 0.08123, avg_reader_cost: 2.65378 sec, avg_batch_cost: 2.77809 sec, avg_samples: 96.0, avg_ips: 34.55613 images/sec.
Type : transistor Train [ Epoch 239/256 iter 2 ] lr: 0.02856, loss: 0.08661, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11388 sec, avg_samples: 96.0, avg_ips: 842.95616 images/sec.
Type : transistor Train [ Epoch 239/256 iter 3 ] lr: 0.02856, loss: 0.03606, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04670 sec, avg_samples: 21.0, avg_ips: 449.64206 images/sec.
Type : transistor Train [ Epoch 240/256 iter 1 ] lr: 0.02871, loss: 0.11334, avg_reader_cost: 2.63383 sec, avg_batch_cost: 2.75058 sec, avg_samples: 96.0, avg_ips: 34.90170 images/sec.
Type : transistor Train [ Epoch 240/256 iter 2 ] lr: 0.02871, loss: 0.07017, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.10512 sec, avg_samples: 96.0, avg_ips: 913.24043 images/sec.
Type : transistor Train [ Epoch 240/256 iter 3 ] lr: 0.02871, loss: 0.06127, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03905 sec, avg_samples: 21.0, avg_ips: 537.79038 images/sec.
Type : transistor Test [ Epoch 240/256 ] test_cost: 11.062071 sec max_auc: 0.95625 roc_auc : 0.906667.
Type : transistor Train [ Epoch 241/256 iter 1 ] lr: 0.02886, loss: 0.05178, avg_reader_cost: 2.82336 sec, avg_batch_cost: 2.94097 sec, avg_samples: 96.0, avg_ips: 32.64230 images/sec.
Type : transistor Train [ Epoch 241/256 iter 2 ] lr: 0.02886, loss: 0.04928, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11676 sec, avg_samples: 96.0, avg_ips: 822.16906 images/sec.
Type : transistor Train [ Epoch 241/256 iter 3 ] lr: 0.02886, loss: 0.01938, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04731 sec, avg_samples: 21.0, avg_ips: 443.90433 images/sec.
Type : transistor Train [ Epoch 242/256 iter 1 ] lr: 0.02899, loss: 0.04699, avg_reader_cost: 2.90865 sec, avg_batch_cost: 3.01629 sec, avg_samples: 96.0, avg_ips: 31.82716 images/sec.
Type : transistor Train [ Epoch 242/256 iter 2 ] lr: 0.02899, loss: 0.04216, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10588 sec, avg_samples: 96.0, avg_ips: 906.67029 images/sec.
Type : transistor Train [ Epoch 242/256 iter 3 ] lr: 0.02899, loss: 0.18033, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03859 sec, avg_samples: 21.0, avg_ips: 544.17635 images/sec.
Type : transistor Train [ Epoch 243/256 iter 1 ] lr: 0.02912, loss: 0.03116, avg_reader_cost: 2.53169 sec, avg_batch_cost: 2.64054 sec, avg_samples: 96.0, avg_ips: 36.35623 images/sec.
Type : transistor Train [ Epoch 243/256 iter 2 ] lr: 0.02912, loss: 0.04904, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.10623 sec, avg_samples: 96.0, avg_ips: 903.70949 images/sec.
Type : transistor Train [ Epoch 243/256 iter 3 ] lr: 0.02912, loss: 0.02355, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03835 sec, avg_samples: 21.0, avg_ips: 547.64438 images/sec.
Type : transistor Train [ Epoch 244/256 iter 1 ] lr: 0.02924, loss: 0.06335, avg_reader_cost: 2.05190 sec, avg_batch_cost: 2.15903 sec, avg_samples: 96.0, avg_ips: 44.46451 images/sec.
Type : transistor Train [ Epoch 244/256 iter 2 ] lr: 0.02924, loss: 0.06900, avg_reader_cost: 0.30708 sec, avg_batch_cost: 0.42061 sec, avg_samples: 96.0, avg_ips: 228.23983 images/sec.
Type : transistor Train [ Epoch 244/256 iter 3 ] lr: 0.02924, loss: 0.02450, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.04529 sec, avg_samples: 21.0, avg_ips: 463.70300 images/sec.
Type : transistor Train [ Epoch 245/256 iter 1 ] lr: 0.02935, loss: 0.06809, avg_reader_cost: 2.52511 sec, avg_batch_cost: 2.63871 sec, avg_samples: 96.0, avg_ips: 36.38147 images/sec.
Type : transistor Train [ Epoch 245/256 iter 2 ] lr: 0.02935, loss: 0.10484, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11272 sec, avg_samples: 96.0, avg_ips: 851.64073 images/sec.
Type : transistor Train [ Epoch 245/256 iter 3 ] lr: 0.02935, loss: 0.06974, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04560 sec, avg_samples: 21.0, avg_ips: 460.51491 images/sec.
Type : transistor Train [ Epoch 246/256 iter 1 ] lr: 0.02946, loss: 0.03856, avg_reader_cost: 2.54895 sec, avg_batch_cost: 2.66276 sec, avg_samples: 96.0, avg_ips: 36.05276 images/sec.
Type : transistor Train [ Epoch 246/256 iter 2 ] lr: 0.02946, loss: 0.06793, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11188 sec, avg_samples: 96.0, avg_ips: 858.07818 images/sec.
Type : transistor Train [ Epoch 246/256 iter 3 ] lr: 0.02946, loss: 0.11013, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04505 sec, avg_samples: 21.0, avg_ips: 466.18917 images/sec.
Type : transistor Train [ Epoch 247/256 iter 1 ] lr: 0.02955, loss: 0.06144, avg_reader_cost: 2.71463 sec, avg_batch_cost: 2.82851 sec, avg_samples: 96.0, avg_ips: 33.94014 images/sec.
Type : transistor Train [ Epoch 247/256 iter 2 ] lr: 0.02955, loss: 0.07697, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11363 sec, avg_samples: 96.0, avg_ips: 844.87703 images/sec.
Type : transistor Train [ Epoch 247/256 iter 3 ] lr: 0.02955, loss: 0.05340, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04609 sec, avg_samples: 21.0, avg_ips: 455.63376 images/sec.
Type : transistor Train [ Epoch 248/256 iter 1 ] lr: 0.02964, loss: 0.09855, avg_reader_cost: 2.79116 sec, avg_batch_cost: 2.90359 sec, avg_samples: 96.0, avg_ips: 33.06247 images/sec.
Type : transistor Train [ Epoch 248/256 iter 2 ] lr: 0.02964, loss: 0.04582, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11326 sec, avg_samples: 96.0, avg_ips: 847.62846 images/sec.
Type : transistor Train [ Epoch 248/256 iter 3 ] lr: 0.02964, loss: 0.11351, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04554 sec, avg_samples: 21.0, avg_ips: 461.13453 images/sec.
Type : transistor Test [ Epoch 248/256 ] test_cost: 9.647745 sec max_auc: 0.95625 roc_auc : 0.898750.
