
############################
training pill
############################

Type : pill Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.44794, avg_reader_cost: 2.52006 sec, avg_batch_cost: 2.64218 sec, avg_samples: 96.0, avg_ips: 36.33365 images/sec.
Type : pill Train [ Epoch 209/256 iter 2 ] lr: 0.02074, loss: 0.17446, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11291 sec, avg_samples: 96.0, avg_ips: 850.24164 images/sec.
Type : pill Train [ Epoch 209/256 iter 3 ] lr: 0.02074, loss: 0.22601, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.09494 sec, avg_samples: 75.0, avg_ips: 789.94330 images/sec.
Type : pill Train [ Epoch 210/256 iter 1 ] lr: 0.02108, loss: 0.23231, avg_reader_cost: 2.60058 sec, avg_batch_cost: 2.71374 sec, avg_samples: 96.0, avg_ips: 35.37554 images/sec.
Type : pill Train [ Epoch 210/256 iter 2 ] lr: 0.02108, loss: 0.19735, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11203 sec, avg_samples: 96.0, avg_ips: 856.88393 images/sec.
Type : pill Train [ Epoch 210/256 iter 3 ] lr: 0.02108, loss: 0.18850, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.09433 sec, avg_samples: 75.0, avg_ips: 795.05838 images/sec.
Type : pill Train [ Epoch 211/256 iter 1 ] lr: 0.02141, loss: 0.23958, avg_reader_cost: 2.66241 sec, avg_batch_cost: 2.77078 sec, avg_samples: 96.0, avg_ips: 34.64726 images/sec.
Type : pill Train [ Epoch 211/256 iter 2 ] lr: 0.02141, loss: 0.22013, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10384 sec, avg_samples: 96.0, avg_ips: 924.48761 images/sec.
Type : pill Train [ Epoch 211/256 iter 3 ] lr: 0.02141, loss: 0.17710, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.08632 sec, avg_samples: 75.0, avg_ips: 868.88003 images/sec.
Type : pill Train [ Epoch 212/256 iter 1 ] lr: 0.02174, loss: 0.24784, avg_reader_cost: 2.57384 sec, avg_batch_cost: 2.68024 sec, avg_samples: 96.0, avg_ips: 35.81775 images/sec.
Type : pill Train [ Epoch 212/256 iter 2 ] lr: 0.02174, loss: 0.18962, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10383 sec, avg_samples: 96.0, avg_ips: 924.62560 images/sec.
Type : pill Train [ Epoch 212/256 iter 3 ] lr: 0.02174, loss: 0.21569, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.08648 sec, avg_samples: 75.0, avg_ips: 867.29656 images/sec.
Type : pill Train [ Epoch 213/256 iter 1 ] lr: 0.02207, loss: 0.25287, avg_reader_cost: 2.67802 sec, avg_batch_cost: 2.78440 sec, avg_samples: 96.0, avg_ips: 34.47775 images/sec.
Type : pill Train [ Epoch 213/256 iter 2 ] lr: 0.02207, loss: 0.18921, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10555 sec, avg_samples: 96.0, avg_ips: 909.51084 images/sec.
Type : pill Train [ Epoch 213/256 iter 3 ] lr: 0.02207, loss: 0.23881, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.08863 sec, avg_samples: 75.0, avg_ips: 846.20131 images/sec.
Type : pill Train [ Epoch 214/256 iter 1 ] lr: 0.02239, loss: 0.20260, avg_reader_cost: 2.02420 sec, avg_batch_cost: 2.13229 sec, avg_samples: 96.0, avg_ips: 45.02202 images/sec.
Type : pill Train [ Epoch 214/256 iter 2 ] lr: 0.02239, loss: 0.22660, avg_reader_cost: 0.15745 sec, avg_batch_cost: 0.26099 sec, avg_samples: 96.0, avg_ips: 367.82797 images/sec.
Type : pill Train [ Epoch 214/256 iter 3 ] lr: 0.02239, loss: 0.23976, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.08751 sec, avg_samples: 75.0, avg_ips: 857.06719 images/sec.
Type : pill Train [ Epoch 215/256 iter 1 ] lr: 0.02271, loss: 0.19887, avg_reader_cost: 2.76936 sec, avg_batch_cost: 2.87608 sec, avg_samples: 96.0, avg_ips: 33.37877 images/sec.
Type : pill Train [ Epoch 215/256 iter 2 ] lr: 0.02271, loss: 0.16844, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10379 sec, avg_samples: 96.0, avg_ips: 924.98032 images/sec.
Type : pill Train [ Epoch 215/256 iter 3 ] lr: 0.02271, loss: 0.16866, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.08632 sec, avg_samples: 75.0, avg_ips: 868.84163 images/sec.
Type : pill Train [ Epoch 216/256 iter 1 ] lr: 0.02302, loss: 0.19494, avg_reader_cost: 2.61566 sec, avg_batch_cost: 2.72214 sec, avg_samples: 96.0, avg_ips: 35.26632 images/sec.
Type : pill Train [ Epoch 216/256 iter 2 ] lr: 0.02302, loss: 0.25012, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10407 sec, avg_samples: 96.0, avg_ips: 922.47552 images/sec.
Type : pill Train [ Epoch 216/256 iter 3 ] lr: 0.02302, loss: 0.21253, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.08722 sec, avg_samples: 75.0, avg_ips: 859.92319 images/sec.
Type : pill Test [ Epoch 216/256 ] test_cost: 9.532853 sec max_auc: 0.95499 roc_auc : 0.954992.
Type : pill Train [ Epoch 217/256 iter 1 ] lr: 0.02333, loss: 0.23650, avg_reader_cost: 2.78293 sec, avg_batch_cost: 2.89613 sec, avg_samples: 96.0, avg_ips: 33.14766 images/sec.
Type : pill Train [ Epoch 217/256 iter 2 ] lr: 0.02333, loss: 0.19112, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11273 sec, avg_samples: 96.0, avg_ips: 851.60831 images/sec.
Type : pill Train [ Epoch 217/256 iter 3 ] lr: 0.02333, loss: 0.28864, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.09605 sec, avg_samples: 75.0, avg_ips: 780.85862 images/sec.
Type : pill Train [ Epoch 218/256 iter 1 ] lr: 0.02364, loss: 0.23672, avg_reader_cost: 2.81218 sec, avg_batch_cost: 2.92556 sec, avg_samples: 96.0, avg_ips: 32.81428 images/sec.
Type : pill Train [ Epoch 218/256 iter 2 ] lr: 0.02364, loss: 0.18981, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11290 sec, avg_samples: 96.0, avg_ips: 850.32244 images/sec.
Type : pill Train [ Epoch 218/256 iter 3 ] lr: 0.02364, loss: 0.19924, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.09944 sec, avg_samples: 75.0, avg_ips: 754.25908 images/sec.
Type : pill Train [ Epoch 219/256 iter 1 ] lr: 0.02394, loss: 0.20259, avg_reader_cost: 2.74623 sec, avg_batch_cost: 2.86112 sec, avg_samples: 96.0, avg_ips: 33.55326 images/sec.
Type : pill Train [ Epoch 219/256 iter 2 ] lr: 0.02394, loss: 0.24828, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11420 sec, avg_samples: 96.0, avg_ips: 840.65069 images/sec.
Type : pill Train [ Epoch 219/256 iter 3 ] lr: 0.02394, loss: 0.22416, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.09561 sec, avg_samples: 75.0, avg_ips: 784.41996 images/sec.
Type : pill Train [ Epoch 220/256 iter 1 ] lr: 0.02423, loss: 0.23370, avg_reader_cost: 2.56359 sec, avg_batch_cost: 2.67634 sec, avg_samples: 96.0, avg_ips: 35.86989 images/sec.
Type : pill Train [ Epoch 220/256 iter 2 ] lr: 0.02423, loss: 0.19663, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11352 sec, avg_samples: 96.0, avg_ips: 845.67376 images/sec.
Type : pill Train [ Epoch 220/256 iter 3 ] lr: 0.02423, loss: 0.25674, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.09446 sec, avg_samples: 75.0, avg_ips: 794.00081 images/sec.
Type : pill Train [ Epoch 221/256 iter 1 ] lr: 0.02452, loss: 0.22678, avg_reader_cost: 2.80113 sec, avg_batch_cost: 2.91570 sec, avg_samples: 96.0, avg_ips: 32.92517 images/sec.
Type : pill Train [ Epoch 221/256 iter 2 ] lr: 0.02452, loss: 0.19165, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11315 sec, avg_samples: 96.0, avg_ips: 848.44469 images/sec.
Type : pill Train [ Epoch 221/256 iter 3 ] lr: 0.02452, loss: 0.21677, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.09643 sec, avg_samples: 75.0, avg_ips: 777.80421 images/sec.
Type : pill Train [ Epoch 222/256 iter 1 ] lr: 0.02480, loss: 0.24063, avg_reader_cost: 2.83326 sec, avg_batch_cost: 2.94734 sec, avg_samples: 96.0, avg_ips: 32.57173 images/sec.
Type : pill Train [ Epoch 222/256 iter 2 ] lr: 0.02480, loss: 0.19780, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11367 sec, avg_samples: 96.0, avg_ips: 844.54919 images/sec.
Type : pill Train [ Epoch 222/256 iter 3 ] lr: 0.02480, loss: 0.23265, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.09489 sec, avg_samples: 75.0, avg_ips: 790.37796 images/sec.
Type : pill Train [ Epoch 223/256 iter 1 ] lr: 0.02507, loss: 0.21080, avg_reader_cost: 2.88938 sec, avg_batch_cost: 3.00427 sec, avg_samples: 96.0, avg_ips: 31.95453 images/sec.
Type : pill Train [ Epoch 223/256 iter 2 ] lr: 0.02507, loss: 0.25250, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11330 sec, avg_samples: 96.0, avg_ips: 847.29313 images/sec.
Type : pill Train [ Epoch 223/256 iter 3 ] lr: 0.02507, loss: 0.26208, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.09743 sec, avg_samples: 75.0, avg_ips: 769.80234 images/sec.
Type : pill Train [ Epoch 224/256 iter 1 ] lr: 0.02534, loss: 0.23099, avg_reader_cost: 2.53245 sec, avg_batch_cost: 2.64558 sec, avg_samples: 96.0, avg_ips: 36.28689 images/sec.
Type : pill Train [ Epoch 224/256 iter 2 ] lr: 0.02534, loss: 0.23348, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11283 sec, avg_samples: 96.0, avg_ips: 850.84711 images/sec.
Type : pill Train [ Epoch 224/256 iter 3 ] lr: 0.02534, loss: 0.20583, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.09820 sec, avg_samples: 75.0, avg_ips: 763.73939 images/sec.
Type : pill Test [ Epoch 224/256 ] test_cost: 10.246406 sec max_auc: 0.95499 roc_auc : 0.931806.
Type : pill Train [ Epoch 225/256 iter 1 ] lr: 0.02561, loss: 0.25973, avg_reader_cost: 2.81556 sec, avg_batch_cost: 2.92246 sec, avg_samples: 96.0, avg_ips: 32.84903 images/sec.
Type : pill Train [ Epoch 225/256 iter 2 ] lr: 0.02561, loss: 0.28671, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10873 sec, avg_samples: 96.0, avg_ips: 882.89133 images/sec.
Type : pill Train [ Epoch 225/256 iter 3 ] lr: 0.02561, loss: 0.23110, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.08655 sec, avg_samples: 75.0, avg_ips: 866.56309 images/sec.
Type : pill Train [ Epoch 226/256 iter 1 ] lr: 0.02586, loss: 0.21997, avg_reader_cost: 2.85076 sec, avg_batch_cost: 2.95916 sec, avg_samples: 96.0, avg_ips: 32.44161 images/sec.
Type : pill Train [ Epoch 226/256 iter 2 ] lr: 0.02586, loss: 0.24276, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10368 sec, avg_samples: 96.0, avg_ips: 925.94602 images/sec.
Type : pill Train [ Epoch 226/256 iter 3 ] lr: 0.02586, loss: 0.18220, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.08708 sec, avg_samples: 75.0, avg_ips: 861.23924 images/sec.
Type : pill Train [ Epoch 227/256 iter 1 ] lr: 0.02611, loss: 0.19666, avg_reader_cost: 2.63334 sec, avg_batch_cost: 2.73927 sec, avg_samples: 96.0, avg_ips: 35.04581 images/sec.
Type : pill Train [ Epoch 227/256 iter 2 ] lr: 0.02611, loss: 0.20274, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10470 sec, avg_samples: 96.0, avg_ips: 916.94017 images/sec.
Type : pill Train [ Epoch 227/256 iter 3 ] lr: 0.02611, loss: 0.29960, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.08625 sec, avg_samples: 75.0, avg_ips: 869.56695 images/sec.
Type : pill Train [ Epoch 228/256 iter 1 ] lr: 0.02636, loss: 0.26797, avg_reader_cost: 2.56558 sec, avg_batch_cost: 2.67781 sec, avg_samples: 96.0, avg_ips: 35.85014 images/sec.
Type : pill Train [ Epoch 228/256 iter 2 ] lr: 0.02636, loss: 0.22436, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10955 sec, avg_samples: 96.0, avg_ips: 876.27596 images/sec.
Type : pill Train [ Epoch 228/256 iter 3 ] lr: 0.02636, loss: 0.23890, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.09226 sec, avg_samples: 75.0, avg_ips: 812.94834 images/sec.
Type : pill Train [ Epoch 229/256 iter 1 ] lr: 0.02660, loss: 0.18558, avg_reader_cost: 2.68430 sec, avg_batch_cost: 2.79721 sec, avg_samples: 96.0, avg_ips: 34.31989 images/sec.
Type : pill Train [ Epoch 229/256 iter 2 ] lr: 0.02660, loss: 0.21880, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11013 sec, avg_samples: 96.0, avg_ips: 871.71728 images/sec.
Type : pill Train [ Epoch 229/256 iter 3 ] lr: 0.02660, loss: 0.16877, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.09478 sec, avg_samples: 75.0, avg_ips: 791.28654 images/sec.
Type : pill Train [ Epoch 230/256 iter 1 ] lr: 0.02683, loss: 0.21224, avg_reader_cost: 2.61439 sec, avg_batch_cost: 2.72697 sec, avg_samples: 96.0, avg_ips: 35.20394 images/sec.
Type : pill Train [ Epoch 230/256 iter 2 ] lr: 0.02683, loss: 0.20584, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11134 sec, avg_samples: 96.0, avg_ips: 862.21423 images/sec.
Type : pill Train [ Epoch 230/256 iter 3 ] lr: 0.02683, loss: 0.19861, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.09471 sec, avg_samples: 75.0, avg_ips: 791.89608 images/sec.
Type : pill Train [ Epoch 231/256 iter 1 ] lr: 0.02705, loss: 0.23099, avg_reader_cost: 2.87017 sec, avg_batch_cost: 2.98225 sec, avg_samples: 96.0, avg_ips: 32.19048 images/sec.
Type : pill Train [ Epoch 231/256 iter 2 ] lr: 0.02705, loss: 0.21378, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11158 sec, avg_samples: 96.0, avg_ips: 860.40314 images/sec.
Type : pill Train [ Epoch 231/256 iter 3 ] lr: 0.02705, loss: 0.25822, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.09549 sec, avg_samples: 75.0, avg_ips: 785.41685 images/sec.
Type : pill Train [ Epoch 232/256 iter 1 ] lr: 0.02726, loss: 0.24363, avg_reader_cost: 2.81823 sec, avg_batch_cost: 2.93220 sec, avg_samples: 96.0, avg_ips: 32.73990 images/sec.
Type : pill Train [ Epoch 232/256 iter 2 ] lr: 0.02726, loss: 0.23221, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11265 sec, avg_samples: 96.0, avg_ips: 852.21393 images/sec.
Type : pill Train [ Epoch 232/256 iter 3 ] lr: 0.02726, loss: 0.19837, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.09374 sec, avg_samples: 75.0, avg_ips: 800.10377 images/sec.
Type : pill Test [ Epoch 232/256 ] test_cost: 9.550340 sec max_auc: 0.95499 roc_auc : 0.917894.
Type : pill Train [ Epoch 233/256 iter 1 ] lr: 0.02747, loss: 0.23084, avg_reader_cost: 2.75887 sec, avg_batch_cost: 2.86715 sec, avg_samples: 96.0, avg_ips: 33.48272 images/sec.
Type : pill Train [ Epoch 233/256 iter 2 ] lr: 0.02747, loss: 0.28437, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10686 sec, avg_samples: 96.0, avg_ips: 898.39240 images/sec.
Type : pill Train [ Epoch 233/256 iter 3 ] lr: 0.02747, loss: 0.18725, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.08725 sec, avg_samples: 75.0, avg_ips: 859.62475 images/sec.
Type : pill Train [ Epoch 234/256 iter 1 ] lr: 0.02767, loss: 0.24733, avg_reader_cost: 2.75004 sec, avg_batch_cost: 2.85684 sec, avg_samples: 96.0, avg_ips: 33.60350 images/sec.
Type : pill Train [ Epoch 234/256 iter 2 ] lr: 0.02767, loss: 0.18894, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10417 sec, avg_samples: 96.0, avg_ips: 921.59508 images/sec.
Type : pill Train [ Epoch 234/256 iter 3 ] lr: 0.02767, loss: 0.24439, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.08696 sec, avg_samples: 75.0, avg_ips: 862.42690 images/sec.
Type : pill Train [ Epoch 235/256 iter 1 ] lr: 0.02787, loss: 0.25218, avg_reader_cost: 2.88611 sec, avg_batch_cost: 2.99357 sec, avg_samples: 96.0, avg_ips: 32.06869 images/sec.
Type : pill Train [ Epoch 235/256 iter 2 ] lr: 0.02787, loss: 0.23817, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10865 sec, avg_samples: 96.0, avg_ips: 883.54809 images/sec.
Type : pill Train [ Epoch 235/256 iter 3 ] lr: 0.02787, loss: 0.24413, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.08699 sec, avg_samples: 75.0, avg_ips: 862.19998 images/sec.
Type : pill Train [ Epoch 236/256 iter 1 ] lr: 0.02805, loss: 0.18127, avg_reader_cost: 1.96242 sec, avg_batch_cost: 2.06847 sec, avg_samples: 96.0, avg_ips: 46.41122 images/sec.
Type : pill Train [ Epoch 236/256 iter 2 ] lr: 0.02805, loss: 0.16969, avg_reader_cost: 0.20059 sec, avg_batch_cost: 0.30446 sec, avg_samples: 96.0, avg_ips: 315.30836 images/sec.
Type : pill Train [ Epoch 236/256 iter 3 ] lr: 0.02805, loss: 0.16795, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.08719 sec, avg_samples: 75.0, avg_ips: 860.18890 images/sec.
Type : pill Train [ Epoch 237/256 iter 1 ] lr: 0.02823, loss: 0.22833, avg_reader_cost: 2.72936 sec, avg_batch_cost: 2.83818 sec, avg_samples: 96.0, avg_ips: 33.82453 images/sec.
Type : pill Train [ Epoch 237/256 iter 2 ] lr: 0.02823, loss: 0.22968, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10369 sec, avg_samples: 96.0, avg_ips: 925.81190 images/sec.
Type : pill Train [ Epoch 237/256 iter 3 ] lr: 0.02823, loss: 0.19881, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.08701 sec, avg_samples: 75.0, avg_ips: 862.01569 images/sec.
Type : pill Train [ Epoch 238/256 iter 1 ] lr: 0.02840, loss: 0.28284, avg_reader_cost: 2.58974 sec, avg_batch_cost: 2.69675 sec, avg_samples: 96.0, avg_ips: 35.59841 images/sec.
Type : pill Train [ Epoch 238/256 iter 2 ] lr: 0.02840, loss: 0.27956, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10388 sec, avg_samples: 96.0, avg_ips: 924.13964 images/sec.
Type : pill Train [ Epoch 238/256 iter 3 ] lr: 0.02840, loss: 0.22027, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.08676 sec, avg_samples: 75.0, avg_ips: 864.41284 images/sec.
Type : pill Train [ Epoch 239/256 iter 1 ] lr: 0.02856, loss: 0.21670, avg_reader_cost: 2.71648 sec, avg_batch_cost: 2.82279 sec, avg_samples: 96.0, avg_ips: 34.00894 images/sec.
Type : pill Train [ Epoch 239/256 iter 2 ] lr: 0.02856, loss: 0.17268, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10372 sec, avg_samples: 96.0, avg_ips: 925.55227 images/sec.
Type : pill Train [ Epoch 239/256 iter 3 ] lr: 0.02856, loss: 0.23628, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.08618 sec, avg_samples: 75.0, avg_ips: 870.22848 images/sec.
Type : pill Train [ Epoch 240/256 iter 1 ] lr: 0.02871, loss: 0.24976, avg_reader_cost: 2.63888 sec, avg_batch_cost: 2.74566 sec, avg_samples: 96.0, avg_ips: 34.96426 images/sec.
Type : pill Train [ Epoch 240/256 iter 2 ] lr: 0.02871, loss: 0.27850, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10478 sec, avg_samples: 96.0, avg_ips: 916.20991 images/sec.
Type : pill Train [ Epoch 240/256 iter 3 ] lr: 0.02871, loss: 0.20480, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.09131 sec, avg_samples: 75.0, avg_ips: 821.37322 images/sec.
Type : pill Test [ Epoch 240/256 ] test_cost: 10.562996 sec max_auc: 0.95499 roc_auc : 0.902073.
Type : pill Train [ Epoch 241/256 iter 1 ] lr: 0.02886, loss: 0.23392, avg_reader_cost: 2.73575 sec, avg_batch_cost: 2.84969 sec, avg_samples: 96.0, avg_ips: 33.68793 images/sec.
Type : pill Train [ Epoch 241/256 iter 2 ] lr: 0.02886, loss: 0.23001, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11201 sec, avg_samples: 96.0, avg_ips: 857.02983 images/sec.
Type : pill Train [ Epoch 241/256 iter 3 ] lr: 0.02886, loss: 0.22948, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.09420 sec, avg_samples: 75.0, avg_ips: 796.21348 images/sec.
Type : pill Train [ Epoch 242/256 iter 1 ] lr: 0.02899, loss: 0.25856, avg_reader_cost: 2.52494 sec, avg_batch_cost: 2.63327 sec, avg_samples: 96.0, avg_ips: 36.45659 images/sec.
Type : pill Train [ Epoch 242/256 iter 2 ] lr: 0.02899, loss: 0.25096, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10422 sec, avg_samples: 96.0, avg_ips: 921.16708 images/sec.
Type : pill Train [ Epoch 242/256 iter 3 ] lr: 0.02899, loss: 0.29637, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.08844 sec, avg_samples: 75.0, avg_ips: 848.04913 images/sec.
Type : pill Train [ Epoch 243/256 iter 1 ] lr: 0.02912, loss: 0.22878, avg_reader_cost: 2.80547 sec, avg_batch_cost: 2.91249 sec, avg_samples: 96.0, avg_ips: 32.96148 images/sec.
Type : pill Train [ Epoch 243/256 iter 2 ] lr: 0.02912, loss: 0.24953, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10368 sec, avg_samples: 96.0, avg_ips: 925.96732 images/sec.
Type : pill Train [ Epoch 243/256 iter 3 ] lr: 0.02912, loss: 0.24702, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.08765 sec, avg_samples: 75.0, avg_ips: 855.63583 images/sec.
Type : pill Train [ Epoch 244/256 iter 1 ] lr: 0.02924, loss: 0.18552, avg_reader_cost: 2.62459 sec, avg_batch_cost: 2.73110 sec, avg_samples: 96.0, avg_ips: 35.15064 images/sec.
Type : pill Train [ Epoch 244/256 iter 2 ] lr: 0.02924, loss: 0.28929, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10343 sec, avg_samples: 96.0, avg_ips: 928.20006 images/sec.
Type : pill Train [ Epoch 244/256 iter 3 ] lr: 0.02924, loss: 0.30559, avg_reader_cost: 0.00006 sec, avg_batch_cost: 0.08673 sec, avg_samples: 75.0, avg_ips: 864.77404 images/sec.
Type : pill Train [ Epoch 245/256 iter 1 ] lr: 0.02935, loss: 0.20685, avg_reader_cost: 2.63751 sec, avg_batch_cost: 2.74789 sec, avg_samples: 96.0, avg_ips: 34.93593 images/sec.
Type : pill Train [ Epoch 245/256 iter 2 ] lr: 0.02935, loss: 0.23200, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10343 sec, avg_samples: 96.0, avg_ips: 928.18508 images/sec.
Type : pill Train [ Epoch 245/256 iter 3 ] lr: 0.02935, loss: 0.21283, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.09016 sec, avg_samples: 75.0, avg_ips: 831.89067 images/sec.
Type : pill Train [ Epoch 246/256 iter 1 ] lr: 0.02946, loss: 0.21817, avg_reader_cost: 2.54051 sec, avg_batch_cost: 2.64740 sec, avg_samples: 96.0, avg_ips: 36.26199 images/sec.
Type : pill Train [ Epoch 246/256 iter 2 ] lr: 0.02946, loss: 0.21770, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.10410 sec, avg_samples: 96.0, avg_ips: 922.19452 images/sec.
Type : pill Train [ Epoch 246/256 iter 3 ] lr: 0.02946, loss: 0.24053, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.08983 sec, avg_samples: 75.0, avg_ips: 834.88231 images/sec.
Type : pill Train [ Epoch 247/256 iter 1 ] lr: 0.02955, loss: 0.24344, avg_reader_cost: 2.63669 sec, avg_batch_cost: 2.74393 sec, avg_samples: 96.0, avg_ips: 34.98625 images/sec.
Type : pill Train [ Epoch 247/256 iter 2 ] lr: 0.02955, loss: 0.20706, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10429 sec, avg_samples: 96.0, avg_ips: 920.54371 images/sec.
Type : pill Train [ Epoch 247/256 iter 3 ] lr: 0.02955, loss: 0.19143, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.08768 sec, avg_samples: 75.0, avg_ips: 855.42874 images/sec.
Type : pill Train [ Epoch 248/256 iter 1 ] lr: 0.02964, loss: 0.26663, avg_reader_cost: 2.47966 sec, avg_batch_cost: 2.58696 sec, avg_samples: 96.0, avg_ips: 37.10915 images/sec.
Type : pill Train [ Epoch 248/256 iter 2 ] lr: 0.02964, loss: 0.22827, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10410 sec, avg_samples: 96.0, avg_ips: 922.15228 images/sec.
Type : pill Train [ Epoch 248/256 iter 3 ] lr: 0.02964, loss: 0.23287, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.08932 sec, avg_samples: 75.0, avg_ips: 839.63326 images/sec.
Type : pill Test [ Epoch 248/256 ] test_cost: 9.329928 sec max_auc: 0.95499 roc_auc : 0.906983.
Type : pill Train [ Epoch 249/256 iter 1 ] lr: 0.02971, loss: 0.22389, avg_reader_cost: 2.52395 sec, avg_batch_cost: 2.63757 sec, avg_samples: 96.0, avg_ips: 36.39711 images/sec.
Type : pill Train [ Epoch 249/256 iter 2 ] lr: 0.02971, loss: 0.23230, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11294 sec, avg_samples: 96.0, avg_ips: 850.03702 images/sec.
Type : pill Train [ Epoch 249/256 iter 3 ] lr: 0.02971, loss: 0.22466, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.09521 sec, avg_samples: 75.0, avg_ips: 787.75346 images/sec.
Type : pill Train [ Epoch 250/256 iter 1 ] lr: 0.02978, loss: 0.24160, avg_reader_cost: 2.74992 sec, avg_batch_cost: 2.86306 sec, avg_samples: 96.0, avg_ips: 33.53053 images/sec.
Type : pill Train [ Epoch 250/256 iter 2 ] lr: 0.02978, loss: 0.24816, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11259 sec, avg_samples: 96.0, avg_ips: 852.61634 images/sec.
Type : pill Train [ Epoch 250/256 iter 3 ] lr: 0.02978, loss: 0.21717, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.09403 sec, avg_samples: 75.0, avg_ips: 797.61860 images/sec.
