
############################
training hazelnut
############################

Type : hazelnut Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.28789, avg_reader_cost: 3.20340 sec, avg_batch_cost: 3.31736 sec, avg_samples: 96.0, avg_ips: 28.93864 images/sec.
Type : hazelnut Train [ Epoch 79/256 iter 3 ] lr: 0.00995, loss: 0.13022, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11424 sec, avg_samples: 96.0, avg_ips: 840.35243 images/sec.
Type : hazelnut Train [ Epoch 79/256 iter 4 ] lr: 0.00995, loss: 0.03805, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11329 sec, avg_samples: 96.0, avg_ips: 847.38942 images/sec.
Type : hazelnut Train [ Epoch 79/256 iter 5 ] lr: 0.00995, loss: 0.17398, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.03843 sec, avg_samples: 7.0, avg_ips: 182.13705 images/sec.
Type : hazelnut Train [ Epoch 80/256 iter 1 ] lr: 0.00960, loss: 0.05958, avg_reader_cost: 2.46584 sec, avg_batch_cost: 2.57966 sec, avg_samples: 96.0, avg_ips: 37.21422 images/sec.
Type : hazelnut Train [ Epoch 80/256 iter 2 ] lr: 0.00960, loss: 0.12880, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11300 sec, avg_samples: 96.0, avg_ips: 849.58863 images/sec.
Type : hazelnut Train [ Epoch 80/256 iter 3 ] lr: 0.00960, loss: 0.18142, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11127 sec, avg_samples: 96.0, avg_ips: 862.74444 images/sec.
Type : hazelnut Train [ Epoch 80/256 iter 4 ] lr: 0.00960, loss: 0.08890, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.11323 sec, avg_samples: 96.0, avg_ips: 847.86584 images/sec.
Type : hazelnut Train [ Epoch 80/256 iter 5 ] lr: 0.00960, loss: 0.14426, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03805 sec, avg_samples: 7.0, avg_ips: 183.95494 images/sec.
Type : hazelnut Test [ Epoch 80/256 ] test_cost: 10.205146 sec max_auc: 0.96571 roc_auc : 0.951071.
Type : hazelnut Train [ Epoch 81/256 iter 1 ] lr: 0.00926, loss: 0.14761, avg_reader_cost: 2.45220 sec, avg_batch_cost: 2.56478 sec, avg_samples: 96.0, avg_ips: 37.43014 images/sec.
Type : hazelnut Train [ Epoch 81/256 iter 2 ] lr: 0.00926, loss: 0.09161, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11162 sec, avg_samples: 96.0, avg_ips: 860.03192 images/sec.
Type : hazelnut Train [ Epoch 81/256 iter 3 ] lr: 0.00926, loss: 0.14171, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11314 sec, avg_samples: 96.0, avg_ips: 848.47508 images/sec.
Type : hazelnut Train [ Epoch 81/256 iter 4 ] lr: 0.00926, loss: 0.07678, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11104 sec, avg_samples: 96.0, avg_ips: 864.53757 images/sec.
Type : hazelnut Train [ Epoch 81/256 iter 5 ] lr: 0.00926, loss: 0.02097, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.03684 sec, avg_samples: 7.0, avg_ips: 189.99138 images/sec.
Type : hazelnut Train [ Epoch 82/256 iter 1 ] lr: 0.00892, loss: 0.13756, avg_reader_cost: 2.40001 sec, avg_batch_cost: 2.51353 sec, avg_samples: 96.0, avg_ips: 38.19328 images/sec.
Type : hazelnut Train [ Epoch 82/256 iter 2 ] lr: 0.00892, loss: 0.12064, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11387 sec, avg_samples: 96.0, avg_ips: 843.03029 images/sec.
Type : hazelnut Train [ Epoch 82/256 iter 3 ] lr: 0.00892, loss: 0.14860, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11357 sec, avg_samples: 96.0, avg_ips: 845.26900 images/sec.
Type : hazelnut Train [ Epoch 82/256 iter 4 ] lr: 0.00892, loss: 0.07978, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11362 sec, avg_samples: 96.0, avg_ips: 844.90008 images/sec.
Type : hazelnut Train [ Epoch 82/256 iter 5 ] lr: 0.00892, loss: 0.07723, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.03863 sec, avg_samples: 7.0, avg_ips: 181.19286 images/sec.
Type : hazelnut Train [ Epoch 83/256 iter 1 ] lr: 0.00859, loss: 0.10461, avg_reader_cost: 2.47130 sec, avg_batch_cost: 2.58449 sec, avg_samples: 96.0, avg_ips: 37.14470 images/sec.
Type : hazelnut Train [ Epoch 83/256 iter 2 ] lr: 0.00859, loss: 0.13404, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11155 sec, avg_samples: 96.0, avg_ips: 860.58888 images/sec.
Type : hazelnut Train [ Epoch 83/256 iter 3 ] lr: 0.00859, loss: 0.10871, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11144 sec, avg_samples: 96.0, avg_ips: 861.41553 images/sec.
Type : hazelnut Train [ Epoch 83/256 iter 4 ] lr: 0.00859, loss: 0.09955, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11144 sec, avg_samples: 96.0, avg_ips: 861.44502 images/sec.
Type : hazelnut Train [ Epoch 83/256 iter 5 ] lr: 0.00859, loss: 0.20952, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.03845 sec, avg_samples: 7.0, avg_ips: 182.05686 images/sec.
Type : hazelnut Train [ Epoch 84/256 iter 1 ] lr: 0.00826, loss: 0.13033, avg_reader_cost: 2.53673 sec, avg_batch_cost: 2.64922 sec, avg_samples: 96.0, avg_ips: 36.23714 images/sec.
Type : hazelnut Train [ Epoch 84/256 iter 2 ] lr: 0.00826, loss: 0.12618, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11449 sec, avg_samples: 96.0, avg_ips: 838.49920 images/sec.
Type : hazelnut Train [ Epoch 84/256 iter 3 ] lr: 0.00826, loss: 0.12135, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11092 sec, avg_samples: 96.0, avg_ips: 865.52436 images/sec.
Type : hazelnut Train [ Epoch 84/256 iter 4 ] lr: 0.00826, loss: 0.12642, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11103 sec, avg_samples: 96.0, avg_ips: 864.63967 images/sec.
Type : hazelnut Train [ Epoch 84/256 iter 5 ] lr: 0.00826, loss: 0.18924, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02718 sec, avg_samples: 7.0, avg_ips: 257.56306 images/sec.
Type : hazelnut Train [ Epoch 85/256 iter 1 ] lr: 0.00793, loss: 0.14283, avg_reader_cost: 2.35051 sec, avg_batch_cost: 2.45888 sec, avg_samples: 96.0, avg_ips: 39.04214 images/sec.
Type : hazelnut Train [ Epoch 85/256 iter 2 ] lr: 0.00793, loss: 0.15087, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10527 sec, avg_samples: 96.0, avg_ips: 911.92086 images/sec.
Type : hazelnut Train [ Epoch 85/256 iter 3 ] lr: 0.00793, loss: 0.14828, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10405 sec, avg_samples: 96.0, avg_ips: 922.61502 images/sec.
Type : hazelnut Train [ Epoch 85/256 iter 4 ] lr: 0.00793, loss: 0.13926, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10380 sec, avg_samples: 96.0, avg_ips: 924.83160 images/sec.
Type : hazelnut Train [ Epoch 85/256 iter 5 ] lr: 0.00793, loss: 0.05412, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.02730 sec, avg_samples: 7.0, avg_ips: 256.42929 images/sec.
Type : hazelnut Train [ Epoch 86/256 iter 1 ] lr: 0.00761, loss: 0.09128, avg_reader_cost: 1.92959 sec, avg_batch_cost: 2.03758 sec, avg_samples: 96.0, avg_ips: 47.11480 images/sec.
Type : hazelnut Train [ Epoch 86/256 iter 2 ] lr: 0.00761, loss: 0.06934, avg_reader_cost: 0.16424 sec, avg_batch_cost: 0.26763 sec, avg_samples: 96.0, avg_ips: 358.70469 images/sec.
Type : hazelnut Train [ Epoch 86/256 iter 3 ] lr: 0.00761, loss: 0.07497, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10422 sec, avg_samples: 96.0, avg_ips: 921.13968 images/sec.
Type : hazelnut Train [ Epoch 86/256 iter 4 ] lr: 0.00761, loss: 0.19264, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10662 sec, avg_samples: 96.0, avg_ips: 900.35706 images/sec.
Type : hazelnut Train [ Epoch 86/256 iter 5 ] lr: 0.00761, loss: 0.18171, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.02742 sec, avg_samples: 7.0, avg_ips: 255.24775 images/sec.
Type : hazelnut Train [ Epoch 87/256 iter 1 ] lr: 0.00729, loss: 0.15331, avg_reader_cost: 1.93221 sec, avg_batch_cost: 2.04039 sec, avg_samples: 96.0, avg_ips: 47.04985 images/sec.
Type : hazelnut Train [ Epoch 87/256 iter 2 ] lr: 0.00729, loss: 0.10484, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10544 sec, avg_samples: 96.0, avg_ips: 910.48361 images/sec.
Type : hazelnut Train [ Epoch 87/256 iter 3 ] lr: 0.00729, loss: 0.09167, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10521 sec, avg_samples: 96.0, avg_ips: 912.42507 images/sec.
Type : hazelnut Train [ Epoch 87/256 iter 4 ] lr: 0.00729, loss: 0.10676, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10429 sec, avg_samples: 96.0, avg_ips: 920.50794 images/sec.
Type : hazelnut Train [ Epoch 87/256 iter 5 ] lr: 0.00729, loss: 0.09454, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.02906 sec, avg_samples: 7.0, avg_ips: 240.91745 images/sec.
Type : hazelnut Train [ Epoch 88/256 iter 1 ] lr: 0.00698, loss: 0.11443, avg_reader_cost: 1.95403 sec, avg_batch_cost: 2.06253 sec, avg_samples: 96.0, avg_ips: 46.54488 images/sec.
Type : hazelnut Train [ Epoch 88/256 iter 2 ] lr: 0.00698, loss: 0.14983, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10567 sec, avg_samples: 96.0, avg_ips: 908.44996 images/sec.
Type : hazelnut Train [ Epoch 88/256 iter 3 ] lr: 0.00698, loss: 0.12154, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10401 sec, avg_samples: 96.0, avg_ips: 923.00205 images/sec.
Type : hazelnut Train [ Epoch 88/256 iter 4 ] lr: 0.00698, loss: 0.06073, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.10404 sec, avg_samples: 96.0, avg_ips: 922.74400 images/sec.
Type : hazelnut Train [ Epoch 88/256 iter 5 ] lr: 0.00698, loss: 0.07148, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03102 sec, avg_samples: 7.0, avg_ips: 225.65967 images/sec.
Type : hazelnut Test [ Epoch 88/256 ] test_cost: 9.761958 sec max_auc: 0.96571 roc_auc : 0.954643.
Type : hazelnut Train [ Epoch 89/256 iter 1 ] lr: 0.00667, loss: 0.10624, avg_reader_cost: 2.44367 sec, avg_batch_cost: 2.55727 sec, avg_samples: 96.0, avg_ips: 37.54009 images/sec.
Type : hazelnut Train [ Epoch 89/256 iter 2 ] lr: 0.00667, loss: 0.09593, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11265 sec, avg_samples: 96.0, avg_ips: 852.22836 images/sec.
Type : hazelnut Train [ Epoch 89/256 iter 3 ] lr: 0.00667, loss: 0.10308, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11242 sec, avg_samples: 96.0, avg_ips: 853.92909 images/sec.
Type : hazelnut Train [ Epoch 89/256 iter 4 ] lr: 0.00667, loss: 0.13422, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.11116 sec, avg_samples: 96.0, avg_ips: 863.58821 images/sec.
Type : hazelnut Train [ Epoch 89/256 iter 5 ] lr: 0.00667, loss: 0.02089, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.03892 sec, avg_samples: 7.0, avg_ips: 179.85976 images/sec.
Type : hazelnut Train [ Epoch 90/256 iter 1 ] lr: 0.00636, loss: 0.09340, avg_reader_cost: 1.96611 sec, avg_batch_cost: 2.07938 sec, avg_samples: 96.0, avg_ips: 46.16752 images/sec.
Type : hazelnut Train [ Epoch 90/256 iter 2 ] lr: 0.00636, loss: 0.07556, avg_reader_cost: 0.16681 sec, avg_batch_cost: 0.27724 sec, avg_samples: 96.0, avg_ips: 346.26735 images/sec.
Type : hazelnut Train [ Epoch 90/256 iter 3 ] lr: 0.00636, loss: 0.07586, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11335 sec, avg_samples: 96.0, avg_ips: 846.93135 images/sec.
Type : hazelnut Train [ Epoch 90/256 iter 4 ] lr: 0.00636, loss: 0.15736, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11234 sec, avg_samples: 96.0, avg_ips: 854.51625 images/sec.
Type : hazelnut Train [ Epoch 90/256 iter 5 ] lr: 0.00636, loss: 0.01488, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03775 sec, avg_samples: 7.0, avg_ips: 185.41404 images/sec.
Type : hazelnut Train [ Epoch 91/256 iter 1 ] lr: 0.00606, loss: 0.07401, avg_reader_cost: 1.94955 sec, avg_batch_cost: 2.06209 sec, avg_samples: 96.0, avg_ips: 46.55472 images/sec.
Type : hazelnut Train [ Epoch 91/256 iter 2 ] lr: 0.00606, loss: 0.10761, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11421 sec, avg_samples: 96.0, avg_ips: 840.56820 images/sec.
Type : hazelnut Train [ Epoch 91/256 iter 3 ] lr: 0.00606, loss: 0.10219, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11309 sec, avg_samples: 96.0, avg_ips: 848.87398 images/sec.
Type : hazelnut Train [ Epoch 91/256 iter 4 ] lr: 0.00606, loss: 0.09776, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10533 sec, avg_samples: 96.0, avg_ips: 911.43990 images/sec.
Type : hazelnut Train [ Epoch 91/256 iter 5 ] lr: 0.00606, loss: 0.04762, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.02758 sec, avg_samples: 7.0, avg_ips: 253.82006 images/sec.
Type : hazelnut Train [ Epoch 92/256 iter 1 ] lr: 0.00577, loss: 0.13384, avg_reader_cost: 1.93117 sec, avg_batch_cost: 2.03670 sec, avg_samples: 96.0, avg_ips: 47.13504 images/sec.
Type : hazelnut Train [ Epoch 92/256 iter 2 ] lr: 0.00577, loss: 0.08147, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10440 sec, avg_samples: 96.0, avg_ips: 919.50944 images/sec.
Type : hazelnut Train [ Epoch 92/256 iter 3 ] lr: 0.00577, loss: 0.14611, avg_reader_cost: 0.05164 sec, avg_batch_cost: 0.15600 sec, avg_samples: 96.0, avg_ips: 615.38501 images/sec.
Type : hazelnut Train [ Epoch 92/256 iter 4 ] lr: 0.00577, loss: 0.07530, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10484 sec, avg_samples: 96.0, avg_ips: 915.64945 images/sec.
Type : hazelnut Train [ Epoch 92/256 iter 5 ] lr: 0.00577, loss: 0.04910, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03113 sec, avg_samples: 7.0, avg_ips: 224.89049 images/sec.
Type : hazelnut Train [ Epoch 93/256 iter 1 ] lr: 0.00548, loss: 0.11060, avg_reader_cost: 1.92399 sec, avg_batch_cost: 2.02994 sec, avg_samples: 96.0, avg_ips: 47.29201 images/sec.
Type : hazelnut Train [ Epoch 93/256 iter 2 ] lr: 0.00548, loss: 0.13856, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10507 sec, avg_samples: 96.0, avg_ips: 913.64865 images/sec.
Type : hazelnut Train [ Epoch 93/256 iter 3 ] lr: 0.00548, loss: 0.12824, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10359 sec, avg_samples: 96.0, avg_ips: 926.76654 images/sec.
Type : hazelnut Train [ Epoch 93/256 iter 4 ] lr: 0.00548, loss: 0.11227, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10468 sec, avg_samples: 96.0, avg_ips: 917.10098 images/sec.
Type : hazelnut Train [ Epoch 93/256 iter 5 ] lr: 0.00548, loss: 0.01300, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.02965 sec, avg_samples: 7.0, avg_ips: 236.12018 images/sec.
Type : hazelnut Train [ Epoch 94/256 iter 1 ] lr: 0.00520, loss: 0.04681, avg_reader_cost: 2.46171 sec, avg_batch_cost: 2.56767 sec, avg_samples: 96.0, avg_ips: 37.38795 images/sec.
Type : hazelnut Train [ Epoch 94/256 iter 2 ] lr: 0.00520, loss: 0.07463, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10538 sec, avg_samples: 96.0, avg_ips: 910.98830 images/sec.
Type : hazelnut Train [ Epoch 94/256 iter 3 ] lr: 0.00520, loss: 0.09784, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10417 sec, avg_samples: 96.0, avg_ips: 921.56555 images/sec.
Type : hazelnut Train [ Epoch 94/256 iter 4 ] lr: 0.00520, loss: 0.11219, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10496 sec, avg_samples: 96.0, avg_ips: 914.66354 images/sec.
Type : hazelnut Train [ Epoch 94/256 iter 5 ] lr: 0.00520, loss: 0.01933, avg_reader_cost: 0.00007 sec, avg_batch_cost: 0.02574 sec, avg_samples: 7.0, avg_ips: 271.97895 images/sec.
Type : hazelnut Train [ Epoch 95/256 iter 1 ] lr: 0.00493, loss: 0.07904, avg_reader_cost: 2.33117 sec, avg_batch_cost: 2.43792 sec, avg_samples: 96.0, avg_ips: 39.37782 images/sec.
Type : hazelnut Train [ Epoch 95/256 iter 2 ] lr: 0.00493, loss: 0.08261, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10478 sec, avg_samples: 96.0, avg_ips: 916.20991 images/sec.
Type : hazelnut Train [ Epoch 95/256 iter 3 ] lr: 0.00493, loss: 0.15080, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10779 sec, avg_samples: 96.0, avg_ips: 890.61874 images/sec.
Type : hazelnut Train [ Epoch 95/256 iter 4 ] lr: 0.00493, loss: 0.09807, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.10406 sec, avg_samples: 96.0, avg_ips: 922.52202 images/sec.
Type : hazelnut Train [ Epoch 95/256 iter 5 ] lr: 0.00493, loss: 0.04868, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.02669 sec, avg_samples: 7.0, avg_ips: 262.27748 images/sec.
Type : hazelnut Train [ Epoch 96/256 iter 1 ] lr: 0.00466, loss: 0.10197, avg_reader_cost: 2.36538 sec, avg_batch_cost: 2.47055 sec, avg_samples: 96.0, avg_ips: 38.85777 images/sec.
Type : hazelnut Train [ Epoch 96/256 iter 2 ] lr: 0.00466, loss: 0.10630, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10725 sec, avg_samples: 96.0, avg_ips: 895.10908 images/sec.
Type : hazelnut Train [ Epoch 96/256 iter 3 ] lr: 0.00466, loss: 0.08219, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10507 sec, avg_samples: 96.0, avg_ips: 913.70878 images/sec.
Type : hazelnut Train [ Epoch 96/256 iter 4 ] lr: 0.00466, loss: 0.09396, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10413 sec, avg_samples: 96.0, avg_ips: 921.96858 images/sec.
Type : hazelnut Train [ Epoch 96/256 iter 5 ] lr: 0.00466, loss: 0.17450, avg_reader_cost: 0.00008 sec, avg_batch_cost: 0.02597 sec, avg_samples: 7.0, avg_ips: 269.57414 images/sec.
Type : hazelnut Test [ Epoch 96/256 ] test_cost: 9.263014 sec max_auc: 0.96571 roc_auc : 0.949643.
Type : hazelnut Train [ Epoch 97/256 iter 1 ] lr: 0.00439, loss: 0.11539, avg_reader_cost: 2.52518 sec, avg_batch_cost: 2.63948 sec, avg_samples: 96.0, avg_ips: 36.37080 images/sec.
Type : hazelnut Train [ Epoch 97/256 iter 2 ] lr: 0.00439, loss: 0.13520, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.11344 sec, avg_samples: 96.0, avg_ips: 846.27274 images/sec.
Type : hazelnut Train [ Epoch 97/256 iter 3 ] lr: 0.00439, loss: 0.11553, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11307 sec, avg_samples: 96.0, avg_ips: 849.03507 images/sec.
Type : hazelnut Train [ Epoch 97/256 iter 4 ] lr: 0.00439, loss: 0.10658, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11199 sec, avg_samples: 96.0, avg_ips: 857.21229 images/sec.
Type : hazelnut Train [ Epoch 97/256 iter 5 ] lr: 0.00439, loss: 0.02951, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03758 sec, avg_samples: 7.0, avg_ips: 186.26568 images/sec.
Type : hazelnut Train [ Epoch 98/256 iter 1 ] lr: 0.00414, loss: 0.10390, avg_reader_cost: 2.42397 sec, avg_batch_cost: 2.53649 sec, avg_samples: 96.0, avg_ips: 37.84755 images/sec.
Type : hazelnut Train [ Epoch 98/256 iter 2 ] lr: 0.00414, loss: 0.10063, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11223 sec, avg_samples: 96.0, avg_ips: 855.38578 images/sec.
Type : hazelnut Train [ Epoch 98/256 iter 3 ] lr: 0.00414, loss: 0.07423, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11317 sec, avg_samples: 96.0, avg_ips: 848.24808 images/sec.
Type : hazelnut Train [ Epoch 98/256 iter 4 ] lr: 0.00414, loss: 0.14016, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11342 sec, avg_samples: 96.0, avg_ips: 846.40616 images/sec.
Type : hazelnut Train [ Epoch 98/256 iter 5 ] lr: 0.00414, loss: 0.04069, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03670 sec, avg_samples: 7.0, avg_ips: 190.71458 images/sec.
Type : hazelnut Train [ Epoch 99/256 iter 1 ] lr: 0.00389, loss: 0.15488, avg_reader_cost: 2.50611 sec, avg_batch_cost: 2.61922 sec, avg_samples: 96.0, avg_ips: 36.65217 images/sec.
Type : hazelnut Train [ Epoch 99/256 iter 2 ] lr: 0.00389, loss: 0.10463, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11346 sec, avg_samples: 96.0, avg_ips: 846.10736 images/sec.
Type : hazelnut Train [ Epoch 99/256 iter 3 ] lr: 0.00389, loss: 0.10142, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11371 sec, avg_samples: 96.0, avg_ips: 844.22869 images/sec.
Type : hazelnut Train [ Epoch 99/256 iter 4 ] lr: 0.00389, loss: 0.04891, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11248 sec, avg_samples: 96.0, avg_ips: 853.49830 images/sec.
Type : hazelnut Train [ Epoch 99/256 iter 5 ] lr: 0.00389, loss: 0.15561, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.03962 sec, avg_samples: 7.0, avg_ips: 176.66816 images/sec.
Type : hazelnut Train [ Epoch 100/256 iter 1 ] lr: 0.00364, loss: 0.10385, avg_reader_cost: 2.40161 sec, avg_batch_cost: 2.51346 sec, avg_samples: 96.0, avg_ips: 38.19440 images/sec.
Type : hazelnut Train [ Epoch 100/256 iter 2 ] lr: 0.00364, loss: 0.11113, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11371 sec, avg_samples: 96.0, avg_ips: 844.24108 images/sec.
Type : hazelnut Train [ Epoch 100/256 iter 3 ] lr: 0.00364, loss: 0.06047, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11251 sec, avg_samples: 96.0, avg_ips: 853.26136 images/sec.
Type : hazelnut Train [ Epoch 100/256 iter 4 ] lr: 0.00364, loss: 0.08644, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11281 sec, avg_samples: 96.0, avg_ips: 851.01795 images/sec.
Type : hazelnut Train [ Epoch 100/256 iter 5 ] lr: 0.00364, loss: 0.01506, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04527 sec, avg_samples: 7.0, avg_ips: 154.61895 images/sec.
Type : hazelnut Train [ Epoch 101/256 iter 1 ] lr: 0.00340, loss: 0.09318, avg_reader_cost: 2.49073 sec, avg_batch_cost: 2.60347 sec, avg_samples: 96.0, avg_ips: 36.87381 images/sec.
Type : hazelnut Train [ Epoch 101/256 iter 2 ] lr: 0.00340, loss: 0.09182, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11304 sec, avg_samples: 96.0, avg_ips: 849.26966 images/sec.
Type : hazelnut Train [ Epoch 101/256 iter 3 ] lr: 0.00340, loss: 0.10702, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11330 sec, avg_samples: 96.0, avg_ips: 847.28243 images/sec.
Type : hazelnut Train [ Epoch 101/256 iter 4 ] lr: 0.00340, loss: 0.06980, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11256 sec, avg_samples: 96.0, avg_ips: 852.89447 images/sec.
Type : hazelnut Train [ Epoch 101/256 iter 5 ] lr: 0.00340, loss: 0.11604, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04635 sec, avg_samples: 7.0, avg_ips: 151.01471 images/sec.
Type : hazelnut Train [ Epoch 102/256 iter 1 ] lr: 0.00317, loss: 0.07318, avg_reader_cost: 2.35829 sec, avg_batch_cost: 2.47094 sec, avg_samples: 96.0, avg_ips: 38.85164 images/sec.
Type : hazelnut Train [ Epoch 102/256 iter 2 ] lr: 0.00317, loss: 0.05575, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11153 sec, avg_samples: 96.0, avg_ips: 860.75445 images/sec.
Type : hazelnut Train [ Epoch 102/256 iter 3 ] lr: 0.00317, loss: 0.08655, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11298 sec, avg_samples: 96.0, avg_ips: 849.68185 images/sec.
Type : hazelnut Train [ Epoch 102/256 iter 4 ] lr: 0.00317, loss: 0.09544, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11309 sec, avg_samples: 96.0, avg_ips: 848.89724 images/sec.
Type : hazelnut Train [ Epoch 102/256 iter 5 ] lr: 0.00317, loss: 0.04398, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.02685 sec, avg_samples: 7.0, avg_ips: 260.75177 images/sec.
Type : hazelnut Train [ Epoch 103/256 iter 1 ] lr: 0.00295, loss: 0.08046, avg_reader_cost: 1.91825 sec, avg_batch_cost: 2.02764 sec, avg_samples: 96.0, avg_ips: 47.34568 images/sec.
Type : hazelnut Train [ Epoch 103/256 iter 2 ] lr: 0.00295, loss: 0.09875, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10571 sec, avg_samples: 96.0, avg_ips: 908.17335 images/sec.
Type : hazelnut Train [ Epoch 103/256 iter 3 ] lr: 0.00295, loss: 0.09288, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10497 sec, avg_samples: 96.0, avg_ips: 914.50566 images/sec.
