
############################
training wood
############################

Type : wood Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.59046, avg_reader_cost: 3.61244 sec, avg_batch_cost: 3.74143 sec, avg_samples: 96.0, avg_ips: 25.65866 images/sec.
Type : wood Train [ Epoch 209/256 iter 2 ] lr: 0.02074, loss: 0.04414, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11270 sec, avg_samples: 96.0, avg_ips: 851.84253 images/sec.
Type : wood Train [ Epoch 209/256 iter 3 ] lr: 0.02074, loss: 0.05220, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.07798 sec, avg_samples: 55.0, avg_ips: 705.35181 images/sec.
Type : wood Train [ Epoch 210/256 iter 1 ] lr: 0.02108, loss: 0.03358, avg_reader_cost: 2.68119 sec, avg_batch_cost: 2.79396 sec, avg_samples: 96.0, avg_ips: 34.35989 images/sec.
Type : wood Train [ Epoch 210/256 iter 2 ] lr: 0.02108, loss: 0.01034, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11367 sec, avg_samples: 96.0, avg_ips: 844.57045 images/sec.
Type : wood Train [ Epoch 210/256 iter 3 ] lr: 0.02108, loss: 0.05979, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07941 sec, avg_samples: 55.0, avg_ips: 692.61148 images/sec.
Type : wood Train [ Epoch 211/256 iter 1 ] lr: 0.02141, loss: 0.02993, avg_reader_cost: 2.56959 sec, avg_batch_cost: 2.67535 sec, avg_samples: 96.0, avg_ips: 35.88312 images/sec.
Type : wood Train [ Epoch 211/256 iter 2 ] lr: 0.02141, loss: 0.02230, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.10729 sec, avg_samples: 96.0, avg_ips: 894.77690 images/sec.
Type : wood Train [ Epoch 211/256 iter 3 ] lr: 0.02141, loss: 0.02749, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.08143 sec, avg_samples: 55.0, avg_ips: 675.39545 images/sec.
Type : wood Train [ Epoch 212/256 iter 1 ] lr: 0.02174, loss: 0.03971, avg_reader_cost: 2.35100 sec, avg_batch_cost: 2.46436 sec, avg_samples: 96.0, avg_ips: 38.95529 images/sec.
Type : wood Train [ Epoch 212/256 iter 2 ] lr: 0.02174, loss: 0.03387, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11290 sec, avg_samples: 96.0, avg_ips: 850.33860 images/sec.
Type : wood Train [ Epoch 212/256 iter 3 ] lr: 0.02174, loss: 0.04993, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07826 sec, avg_samples: 55.0, avg_ips: 702.77109 images/sec.
Type : wood Train [ Epoch 213/256 iter 1 ] lr: 0.02207, loss: 0.01681, avg_reader_cost: 2.58152 sec, avg_batch_cost: 2.69534 sec, avg_samples: 96.0, avg_ips: 35.61698 images/sec.
Type : wood Train [ Epoch 213/256 iter 2 ] lr: 0.02207, loss: 0.03696, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11214 sec, avg_samples: 96.0, avg_ips: 856.05320 images/sec.
Type : wood Train [ Epoch 213/256 iter 3 ] lr: 0.02207, loss: 0.03907, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.07945 sec, avg_samples: 55.0, avg_ips: 692.29139 images/sec.
Type : wood Train [ Epoch 214/256 iter 1 ] lr: 0.02239, loss: 0.04337, avg_reader_cost: 2.86312 sec, avg_batch_cost: 2.97707 sec, avg_samples: 96.0, avg_ips: 32.24651 images/sec.
Type : wood Train [ Epoch 214/256 iter 2 ] lr: 0.02239, loss: 0.02712, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11437 sec, avg_samples: 96.0, avg_ips: 839.36792 images/sec.
Type : wood Train [ Epoch 214/256 iter 3 ] lr: 0.02239, loss: 0.05147, avg_reader_cost: 0.00035 sec, avg_batch_cost: 0.08198 sec, avg_samples: 55.0, avg_ips: 670.88957 images/sec.
Type : wood Train [ Epoch 215/256 iter 1 ] lr: 0.02271, loss: 0.05105, avg_reader_cost: 2.63518 sec, avg_batch_cost: 2.74998 sec, avg_samples: 96.0, avg_ips: 34.90932 images/sec.
Type : wood Train [ Epoch 215/256 iter 2 ] lr: 0.02271, loss: 0.04117, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11461 sec, avg_samples: 96.0, avg_ips: 837.61485 images/sec.
Type : wood Train [ Epoch 215/256 iter 3 ] lr: 0.02271, loss: 0.03967, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07795 sec, avg_samples: 55.0, avg_ips: 705.55676 images/sec.
Type : wood Train [ Epoch 216/256 iter 1 ] lr: 0.02302, loss: 0.03641, avg_reader_cost: 2.60980 sec, avg_batch_cost: 2.72404 sec, avg_samples: 96.0, avg_ips: 35.24175 images/sec.
Type : wood Train [ Epoch 216/256 iter 2 ] lr: 0.02302, loss: 0.01218, avg_reader_cost: 0.00037 sec, avg_batch_cost: 0.11393 sec, avg_samples: 96.0, avg_ips: 842.65097 images/sec.
Type : wood Train [ Epoch 216/256 iter 3 ] lr: 0.02302, loss: 0.04160, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.07930 sec, avg_samples: 55.0, avg_ips: 693.59439 images/sec.
Type : wood Test [ Epoch 216/256 ] test_cost: 9.617899 sec max_auc: 0.98772 roc_auc : 0.976316.
Type : wood Train [ Epoch 217/256 iter 1 ] lr: 0.02333, loss: 0.02507, avg_reader_cost: 2.73749 sec, avg_batch_cost: 2.85202 sec, avg_samples: 96.0, avg_ips: 33.66037 images/sec.
Type : wood Train [ Epoch 217/256 iter 2 ] lr: 0.02333, loss: 0.08903, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11235 sec, avg_samples: 96.0, avg_ips: 854.49630 images/sec.
Type : wood Train [ Epoch 217/256 iter 3 ] lr: 0.02333, loss: 0.01932, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.07825 sec, avg_samples: 55.0, avg_ips: 702.90386 images/sec.
Type : wood Train [ Epoch 218/256 iter 1 ] lr: 0.02364, loss: 0.02128, avg_reader_cost: 2.81770 sec, avg_batch_cost: 2.93141 sec, avg_samples: 96.0, avg_ips: 32.74876 images/sec.
Type : wood Train [ Epoch 218/256 iter 2 ] lr: 0.02364, loss: 0.01021, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11440 sec, avg_samples: 96.0, avg_ips: 839.17899 images/sec.
Type : wood Train [ Epoch 218/256 iter 3 ] lr: 0.02364, loss: 0.06929, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.08288 sec, avg_samples: 55.0, avg_ips: 663.60606 images/sec.
Type : wood Train [ Epoch 219/256 iter 1 ] lr: 0.02394, loss: 0.04208, avg_reader_cost: 2.49988 sec, avg_batch_cost: 2.61342 sec, avg_samples: 96.0, avg_ips: 36.73352 images/sec.
Type : wood Train [ Epoch 219/256 iter 2 ] lr: 0.02394, loss: 0.02089, avg_reader_cost: 0.06039 sec, avg_batch_cost: 0.17298 sec, avg_samples: 96.0, avg_ips: 554.98335 images/sec.
Type : wood Train [ Epoch 219/256 iter 3 ] lr: 0.02394, loss: 0.09134, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.07976 sec, avg_samples: 55.0, avg_ips: 689.58249 images/sec.
Type : wood Train [ Epoch 220/256 iter 1 ] lr: 0.02423, loss: 0.03203, avg_reader_cost: 2.62785 sec, avg_batch_cost: 2.74028 sec, avg_samples: 96.0, avg_ips: 35.03296 images/sec.
Type : wood Train [ Epoch 220/256 iter 2 ] lr: 0.02423, loss: 0.04911, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11174 sec, avg_samples: 96.0, avg_ips: 859.13092 images/sec.
Type : wood Train [ Epoch 220/256 iter 3 ] lr: 0.02423, loss: 0.07761, avg_reader_cost: 0.00037 sec, avg_batch_cost: 0.08153 sec, avg_samples: 55.0, avg_ips: 674.62120 images/sec.
Type : wood Train [ Epoch 221/256 iter 1 ] lr: 0.02452, loss: 0.03666, avg_reader_cost: 2.72284 sec, avg_batch_cost: 2.83637 sec, avg_samples: 96.0, avg_ips: 33.84602 images/sec.
Type : wood Train [ Epoch 221/256 iter 2 ] lr: 0.02452, loss: 0.04041, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11419 sec, avg_samples: 96.0, avg_ips: 840.67350 images/sec.
Type : wood Train [ Epoch 221/256 iter 3 ] lr: 0.02452, loss: 0.03349, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07980 sec, avg_samples: 55.0, avg_ips: 689.24666 images/sec.
Type : wood Train [ Epoch 222/256 iter 1 ] lr: 0.02480, loss: 0.03448, avg_reader_cost: 2.65679 sec, avg_batch_cost: 2.77206 sec, avg_samples: 96.0, avg_ips: 34.63128 images/sec.
Type : wood Train [ Epoch 222/256 iter 2 ] lr: 0.02480, loss: 0.04394, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11374 sec, avg_samples: 96.0, avg_ips: 844.02872 images/sec.
Type : wood Train [ Epoch 222/256 iter 3 ] lr: 0.02480, loss: 0.02048, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.07833 sec, avg_samples: 55.0, avg_ips: 702.18710 images/sec.
Type : wood Train [ Epoch 223/256 iter 1 ] lr: 0.02507, loss: 0.05583, avg_reader_cost: 2.65888 sec, avg_batch_cost: 2.77169 sec, avg_samples: 96.0, avg_ips: 34.63588 images/sec.
Type : wood Train [ Epoch 223/256 iter 2 ] lr: 0.02507, loss: 0.02868, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11320 sec, avg_samples: 96.0, avg_ips: 848.04441 images/sec.
Type : wood Train [ Epoch 223/256 iter 3 ] lr: 0.02507, loss: 0.06995, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.07944 sec, avg_samples: 55.0, avg_ips: 692.38489 images/sec.
Type : wood Train [ Epoch 224/256 iter 1 ] lr: 0.02534, loss: 0.03574, avg_reader_cost: 2.66757 sec, avg_batch_cost: 2.78152 sec, avg_samples: 96.0, avg_ips: 34.51345 images/sec.
Type : wood Train [ Epoch 224/256 iter 2 ] lr: 0.02534, loss: 0.03006, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11349 sec, avg_samples: 96.0, avg_ips: 845.92427 images/sec.
Type : wood Train [ Epoch 224/256 iter 3 ] lr: 0.02534, loss: 0.03525, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.08173 sec, avg_samples: 55.0, avg_ips: 672.90720 images/sec.
Type : wood Test [ Epoch 224/256 ] test_cost: 9.178193 sec max_auc: 0.98772 roc_auc : 0.979825.
Type : wood Train [ Epoch 225/256 iter 1 ] lr: 0.02561, loss: 0.01577, avg_reader_cost: 2.86653 sec, avg_batch_cost: 2.98188 sec, avg_samples: 96.0, avg_ips: 32.19443 images/sec.
Type : wood Train [ Epoch 225/256 iter 2 ] lr: 0.02561, loss: 0.01874, avg_reader_cost: 0.06679 sec, avg_batch_cost: 0.18046 sec, avg_samples: 96.0, avg_ips: 531.96337 images/sec.
Type : wood Train [ Epoch 225/256 iter 3 ] lr: 0.02561, loss: 0.18765, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.08060 sec, avg_samples: 55.0, avg_ips: 682.36983 images/sec.
Type : wood Train [ Epoch 226/256 iter 1 ] lr: 0.02586, loss: 0.05907, avg_reader_cost: 2.86453 sec, avg_batch_cost: 2.97852 sec, avg_samples: 96.0, avg_ips: 32.23079 images/sec.
Type : wood Train [ Epoch 226/256 iter 2 ] lr: 0.02586, loss: 0.02327, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.11533 sec, avg_samples: 96.0, avg_ips: 832.38898 images/sec.
Type : wood Train [ Epoch 226/256 iter 3 ] lr: 0.02586, loss: 0.05784, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07953 sec, avg_samples: 55.0, avg_ips: 691.55463 images/sec.
Type : wood Train [ Epoch 227/256 iter 1 ] lr: 0.02611, loss: 0.06118, avg_reader_cost: 2.87905 sec, avg_batch_cost: 2.99450 sec, avg_samples: 96.0, avg_ips: 32.05878 images/sec.
Type : wood Train [ Epoch 227/256 iter 2 ] lr: 0.02611, loss: 0.08255, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.12292 sec, avg_samples: 96.0, avg_ips: 780.97736 images/sec.
Type : wood Train [ Epoch 227/256 iter 3 ] lr: 0.02611, loss: 0.02279, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.08366 sec, avg_samples: 55.0, avg_ips: 657.41255 images/sec.
Type : wood Train [ Epoch 228/256 iter 1 ] lr: 0.02636, loss: 0.01312, avg_reader_cost: 3.14071 sec, avg_batch_cost: 3.25648 sec, avg_samples: 96.0, avg_ips: 29.47967 images/sec.
Type : wood Train [ Epoch 228/256 iter 2 ] lr: 0.02636, loss: 0.03647, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11691 sec, avg_samples: 96.0, avg_ips: 821.13623 images/sec.
Type : wood Train [ Epoch 228/256 iter 3 ] lr: 0.02636, loss: 0.03828, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.08199 sec, avg_samples: 55.0, avg_ips: 670.83494 images/sec.
Type : wood Train [ Epoch 229/256 iter 1 ] lr: 0.02660, loss: 0.07311, avg_reader_cost: 2.70147 sec, avg_batch_cost: 2.82432 sec, avg_samples: 96.0, avg_ips: 33.99047 images/sec.
Type : wood Train [ Epoch 229/256 iter 2 ] lr: 0.02660, loss: 0.04851, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11569 sec, avg_samples: 96.0, avg_ips: 829.83462 images/sec.
Type : wood Train [ Epoch 229/256 iter 3 ] lr: 0.02660, loss: 0.07514, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.08111 sec, avg_samples: 55.0, avg_ips: 678.06158 images/sec.
Type : wood Train [ Epoch 230/256 iter 1 ] lr: 0.02683, loss: 0.04531, avg_reader_cost: 2.68329 sec, avg_batch_cost: 2.79783 sec, avg_samples: 96.0, avg_ips: 34.31227 images/sec.
Type : wood Train [ Epoch 230/256 iter 2 ] lr: 0.02683, loss: 0.04211, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11181 sec, avg_samples: 96.0, avg_ips: 858.59782 images/sec.
Type : wood Train [ Epoch 230/256 iter 3 ] lr: 0.02683, loss: 0.05521, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.07815 sec, avg_samples: 55.0, avg_ips: 703.77234 images/sec.
Type : wood Train [ Epoch 231/256 iter 1 ] lr: 0.02705, loss: 0.04388, avg_reader_cost: 2.40202 sec, avg_batch_cost: 2.51557 sec, avg_samples: 96.0, avg_ips: 38.16232 images/sec.
Type : wood Train [ Epoch 231/256 iter 2 ] lr: 0.02705, loss: 0.03630, avg_reader_cost: 0.04738 sec, avg_batch_cost: 0.15950 sec, avg_samples: 96.0, avg_ips: 601.87142 images/sec.
Type : wood Train [ Epoch 231/256 iter 3 ] lr: 0.02705, loss: 0.06767, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.07860 sec, avg_samples: 55.0, avg_ips: 699.70797 images/sec.
Type : wood Train [ Epoch 232/256 iter 1 ] lr: 0.02726, loss: 0.04263, avg_reader_cost: 2.53112 sec, avg_batch_cost: 2.64486 sec, avg_samples: 96.0, avg_ips: 36.29682 images/sec.
Type : wood Train [ Epoch 232/256 iter 2 ] lr: 0.02726, loss: 0.05265, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.11787 sec, avg_samples: 96.0, avg_ips: 814.42796 images/sec.
Type : wood Train [ Epoch 232/256 iter 3 ] lr: 0.02726, loss: 0.03190, avg_reader_cost: 0.00035 sec, avg_batch_cost: 0.08180 sec, avg_samples: 55.0, avg_ips: 672.36001 images/sec.
Type : wood Test [ Epoch 232/256 ] test_cost: 8.721924 sec max_auc: 0.98772 roc_auc : 0.986842.
Type : wood Train [ Epoch 233/256 iter 1 ] lr: 0.02747, loss: 0.03192, avg_reader_cost: 2.79799 sec, avg_batch_cost: 2.91154 sec, avg_samples: 96.0, avg_ips: 32.97226 images/sec.
Type : wood Train [ Epoch 233/256 iter 2 ] lr: 0.02747, loss: 0.03355, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11284 sec, avg_samples: 96.0, avg_ips: 850.76801 images/sec.
Type : wood Train [ Epoch 233/256 iter 3 ] lr: 0.02747, loss: 0.04346, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.07936 sec, avg_samples: 55.0, avg_ips: 693.08593 images/sec.
Type : wood Train [ Epoch 234/256 iter 1 ] lr: 0.02767, loss: 0.03877, avg_reader_cost: 2.76559 sec, avg_batch_cost: 2.87419 sec, avg_samples: 96.0, avg_ips: 33.40073 images/sec.
Type : wood Train [ Epoch 234/256 iter 2 ] lr: 0.02767, loss: 0.02901, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.10879 sec, avg_samples: 96.0, avg_ips: 882.45596 images/sec.
Type : wood Train [ Epoch 234/256 iter 3 ] lr: 0.02767, loss: 0.01393, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.07196 sec, avg_samples: 55.0, avg_ips: 764.26063 images/sec.
Type : wood Train [ Epoch 235/256 iter 1 ] lr: 0.02787, loss: 0.07761, avg_reader_cost: 2.83849 sec, avg_batch_cost: 2.95200 sec, avg_samples: 96.0, avg_ips: 32.52036 images/sec.
Type : wood Train [ Epoch 235/256 iter 2 ] lr: 0.02787, loss: 0.06347, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11518 sec, avg_samples: 96.0, avg_ips: 833.50035 images/sec.
Type : wood Train [ Epoch 235/256 iter 3 ] lr: 0.02787, loss: 0.00649, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.07919 sec, avg_samples: 55.0, avg_ips: 694.51736 images/sec.
Type : wood Train [ Epoch 236/256 iter 1 ] lr: 0.02805, loss: 0.02109, avg_reader_cost: 2.88632 sec, avg_batch_cost: 3.00087 sec, avg_samples: 96.0, avg_ips: 31.99077 images/sec.
Type : wood Train [ Epoch 236/256 iter 2 ] lr: 0.02805, loss: 0.06723, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11580 sec, avg_samples: 96.0, avg_ips: 829.00770 images/sec.
Type : wood Train [ Epoch 236/256 iter 3 ] lr: 0.02805, loss: 0.00677, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.08163 sec, avg_samples: 55.0, avg_ips: 673.73261 images/sec.
Type : wood Train [ Epoch 237/256 iter 1 ] lr: 0.02823, loss: 0.03863, avg_reader_cost: 2.63088 sec, avg_batch_cost: 2.74822 sec, avg_samples: 96.0, avg_ips: 34.93164 images/sec.
Type : wood Train [ Epoch 237/256 iter 2 ] lr: 0.02823, loss: 0.07284, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.11743 sec, avg_samples: 96.0, avg_ips: 817.52510 images/sec.
Type : wood Train [ Epoch 237/256 iter 3 ] lr: 0.02823, loss: 0.05989, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.08016 sec, avg_samples: 55.0, avg_ips: 686.13062 images/sec.
Type : wood Train [ Epoch 238/256 iter 1 ] lr: 0.02840, loss: 0.02617, avg_reader_cost: 2.98714 sec, avg_batch_cost: 3.10240 sec, avg_samples: 96.0, avg_ips: 30.94381 images/sec.
Type : wood Train [ Epoch 238/256 iter 2 ] lr: 0.02840, loss: 0.08650, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11247 sec, avg_samples: 96.0, avg_ips: 853.53991 images/sec.
Type : wood Train [ Epoch 238/256 iter 3 ] lr: 0.02840, loss: 0.03414, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.07898 sec, avg_samples: 55.0, avg_ips: 696.36439 images/sec.
Type : wood Train [ Epoch 239/256 iter 1 ] lr: 0.02856, loss: 0.05835, avg_reader_cost: 2.51451 sec, avg_batch_cost: 2.62910 sec, avg_samples: 96.0, avg_ips: 36.51434 images/sec.
Type : wood Train [ Epoch 239/256 iter 2 ] lr: 0.02856, loss: 0.06698, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11449 sec, avg_samples: 96.0, avg_ips: 838.48348 images/sec.
Type : wood Train [ Epoch 239/256 iter 3 ] lr: 0.02856, loss: 0.08062, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.08217 sec, avg_samples: 55.0, avg_ips: 669.30512 images/sec.
Type : wood Train [ Epoch 240/256 iter 1 ] lr: 0.02871, loss: 0.04448, avg_reader_cost: 1.99306 sec, avg_batch_cost: 2.10767 sec, avg_samples: 96.0, avg_ips: 45.54783 images/sec.
Type : wood Train [ Epoch 240/256 iter 2 ] lr: 0.02871, loss: 0.06237, avg_reader_cost: 0.24950 sec, avg_batch_cost: 0.36305 sec, avg_samples: 96.0, avg_ips: 264.42275 images/sec.
Type : wood Train [ Epoch 240/256 iter 3 ] lr: 0.02871, loss: 0.03541, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.08004 sec, avg_samples: 55.0, avg_ips: 687.16275 images/sec.
Type : wood Test [ Epoch 240/256 ] test_cost: 9.249135 sec max_auc: 0.98772 roc_auc : 0.983333.
Type : wood Train [ Epoch 241/256 iter 1 ] lr: 0.02886, loss: 0.03871, avg_reader_cost: 2.92265 sec, avg_batch_cost: 3.03720 sec, avg_samples: 96.0, avg_ips: 31.60807 images/sec.
Type : wood Train [ Epoch 241/256 iter 2 ] lr: 0.02886, loss: 0.05952, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.11693 sec, avg_samples: 96.0, avg_ips: 821.00731 images/sec.
Type : wood Train [ Epoch 241/256 iter 3 ] lr: 0.02886, loss: 0.05678, avg_reader_cost: 0.00040 sec, avg_batch_cost: 0.08185 sec, avg_samples: 55.0, avg_ips: 671.98005 images/sec.
Type : wood Train [ Epoch 242/256 iter 1 ] lr: 0.02899, loss: 0.03736, avg_reader_cost: 2.61413 sec, avg_batch_cost: 2.73828 sec, avg_samples: 96.0, avg_ips: 35.05845 images/sec.
Type : wood Train [ Epoch 242/256 iter 2 ] lr: 0.02899, loss: 0.03855, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11812 sec, avg_samples: 96.0, avg_ips: 812.71016 images/sec.
Type : wood Train [ Epoch 242/256 iter 3 ] lr: 0.02899, loss: 0.02999, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.08030 sec, avg_samples: 55.0, avg_ips: 684.95309 images/sec.
Type : wood Train [ Epoch 243/256 iter 1 ] lr: 0.02912, loss: 0.05589, avg_reader_cost: 2.83595 sec, avg_batch_cost: 2.94982 sec, avg_samples: 96.0, avg_ips: 32.54437 images/sec.
Type : wood Train [ Epoch 243/256 iter 2 ] lr: 0.02912, loss: 0.04090, avg_reader_cost: 0.00071 sec, avg_batch_cost: 0.11643 sec, avg_samples: 96.0, avg_ips: 824.50750 images/sec.
Type : wood Train [ Epoch 243/256 iter 3 ] lr: 0.02912, loss: 0.00744, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.07872 sec, avg_samples: 55.0, avg_ips: 698.68862 images/sec.
Type : wood Train [ Epoch 244/256 iter 1 ] lr: 0.02924, loss: 0.03195, avg_reader_cost: 2.55774 sec, avg_batch_cost: 2.67075 sec, avg_samples: 96.0, avg_ips: 35.94493 images/sec.
Type : wood Train [ Epoch 244/256 iter 2 ] lr: 0.02924, loss: 0.02807, avg_reader_cost: 0.00043 sec, avg_batch_cost: 0.11447 sec, avg_samples: 96.0, avg_ips: 838.66336 images/sec.
Type : wood Train [ Epoch 244/256 iter 3 ] lr: 0.02924, loss: 0.05146, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.07898 sec, avg_samples: 55.0, avg_ips: 696.40433 images/sec.
Type : wood Train [ Epoch 245/256 iter 1 ] lr: 0.02935, loss: 0.02405, avg_reader_cost: 2.78267 sec, avg_batch_cost: 2.89735 sec, avg_samples: 96.0, avg_ips: 33.13369 images/sec.
Type : wood Train [ Epoch 245/256 iter 2 ] lr: 0.02935, loss: 0.05683, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11314 sec, avg_samples: 96.0, avg_ips: 848.51800 images/sec.
Type : wood Train [ Epoch 245/256 iter 3 ] lr: 0.02935, loss: 0.04498, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.07819 sec, avg_samples: 55.0, avg_ips: 703.45901 images/sec.
Type : wood Train [ Epoch 246/256 iter 1 ] lr: 0.02946, loss: 0.05697, avg_reader_cost: 2.86701 sec, avg_batch_cost: 2.98018 sec, avg_samples: 96.0, avg_ips: 32.21279 images/sec.
Type : wood Train [ Epoch 246/256 iter 2 ] lr: 0.02946, loss: 0.02583, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11268 sec, avg_samples: 96.0, avg_ips: 851.96509 images/sec.
Type : wood Train [ Epoch 246/256 iter 3 ] lr: 0.02946, loss: 0.04358, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.07794 sec, avg_samples: 55.0, avg_ips: 705.64093 images/sec.
Type : wood Train [ Epoch 247/256 iter 1 ] lr: 0.02955, loss: 0.04132, avg_reader_cost: 2.95981 sec, avg_batch_cost: 3.07306 sec, avg_samples: 96.0, avg_ips: 31.23924 images/sec.
Type : wood Train [ Epoch 247/256 iter 2 ] lr: 0.02955, loss: 0.07665, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11458 sec, avg_samples: 96.0, avg_ips: 837.85886 images/sec.
Type : wood Train [ Epoch 247/256 iter 3 ] lr: 0.02955, loss: 0.04565, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.08150 sec, avg_samples: 55.0, avg_ips: 674.83829 images/sec.
Type : wood Train [ Epoch 248/256 iter 1 ] lr: 0.02964, loss: 0.02161, avg_reader_cost: 2.81935 sec, avg_batch_cost: 2.93512 sec, avg_samples: 96.0, avg_ips: 32.70735 images/sec.
Type : wood Train [ Epoch 248/256 iter 2 ] lr: 0.02964, loss: 0.03740, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11477 sec, avg_samples: 96.0, avg_ips: 836.42124 images/sec.
Type : wood Train [ Epoch 248/256 iter 3 ] lr: 0.02964, loss: 0.01014, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.07924 sec, avg_samples: 55.0, avg_ips: 694.06392 images/sec.
Type : wood Test [ Epoch 248/256 ] test_cost: 10.069624 sec max_auc: 0.98772 roc_auc : 0.974561.
Type : wood Train [ Epoch 249/256 iter 1 ] lr: 0.02971, loss: 0.03831, avg_reader_cost: 2.78920 sec, avg_batch_cost: 2.90996 sec, avg_samples: 96.0, avg_ips: 32.99010 images/sec.
Type : wood Train [ Epoch 249/256 iter 2 ] lr: 0.02971, loss: 0.04234, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11338 sec, avg_samples: 96.0, avg_ips: 846.73366 images/sec.
Type : wood Train [ Epoch 249/256 iter 3 ] lr: 0.02971, loss: 0.03070, avg_reader_cost: 0.00044 sec, avg_batch_cost: 0.08145 sec, avg_samples: 55.0, avg_ips: 675.25113 images/sec.
Type : wood Train [ Epoch 250/256 iter 1 ] lr: 0.02978, loss: 0.02105, avg_reader_cost: 2.98040 sec, avg_batch_cost: 3.09501 sec, avg_samples: 96.0, avg_ips: 31.01766 images/sec.
Type : wood Train [ Epoch 250/256 iter 2 ] lr: 0.02978, loss: 0.03132, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.11810 sec, avg_samples: 96.0, avg_ips: 812.84797 images/sec.
Type : wood Train [ Epoch 250/256 iter 3 ] lr: 0.02978, loss: 0.00464, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.07919 sec, avg_samples: 55.0, avg_ips: 694.56128 images/sec.
