
############################
training metal_nut
############################

Type : metal_nut Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.65859, avg_reader_cost: 2.59916 sec, avg_batch_cost: 2.72412 sec, avg_samples: 96.0, avg_ips: 35.24075 images/sec.
Type : metal_nut Train [ Epoch 204/256 iter 2 ] lr: 0.01900, loss: 0.02665, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.10509 sec, avg_samples: 96.0, avg_ips: 913.46418 images/sec.
Type : metal_nut Train [ Epoch 204/256 iter 3 ] lr: 0.01900, loss: 0.08552, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04525 sec, avg_samples: 28.0, avg_ips: 618.72342 images/sec.
Type : metal_nut Train [ Epoch 205/256 iter 1 ] lr: 0.01935, loss: 0.11453, avg_reader_cost: 2.69895 sec, avg_batch_cost: 2.81076 sec, avg_samples: 96.0, avg_ips: 34.15444 images/sec.
Type : metal_nut Train [ Epoch 205/256 iter 2 ] lr: 0.01935, loss: 0.05156, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.11068 sec, avg_samples: 96.0, avg_ips: 867.32720 images/sec.
Type : metal_nut Train [ Epoch 205/256 iter 3 ] lr: 0.01935, loss: 0.17087, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.05106 sec, avg_samples: 28.0, avg_ips: 548.32367 images/sec.
Type : metal_nut Train [ Epoch 206/256 iter 1 ] lr: 0.01971, loss: 0.08446, avg_reader_cost: 2.62616 sec, avg_batch_cost: 2.73947 sec, avg_samples: 96.0, avg_ips: 35.04329 images/sec.
Type : metal_nut Train [ Epoch 206/256 iter 2 ] lr: 0.01971, loss: 0.10077, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11301 sec, avg_samples: 96.0, avg_ips: 849.44883 images/sec.
Type : metal_nut Train [ Epoch 206/256 iter 3 ] lr: 0.01971, loss: 0.04069, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05270 sec, avg_samples: 28.0, avg_ips: 531.28964 images/sec.
Type : metal_nut Train [ Epoch 207/256 iter 1 ] lr: 0.02005, loss: 0.09960, avg_reader_cost: 2.88537 sec, avg_batch_cost: 2.99951 sec, avg_samples: 96.0, avg_ips: 32.00525 images/sec.
Type : metal_nut Train [ Epoch 207/256 iter 2 ] lr: 0.02005, loss: 0.11518, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11203 sec, avg_samples: 96.0, avg_ips: 856.88757 images/sec.
Type : metal_nut Train [ Epoch 207/256 iter 3 ] lr: 0.02005, loss: 0.12398, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05246 sec, avg_samples: 28.0, avg_ips: 533.74530 images/sec.
Type : metal_nut Train [ Epoch 208/256 iter 1 ] lr: 0.02040, loss: 0.11295, avg_reader_cost: 2.79801 sec, avg_batch_cost: 2.91211 sec, avg_samples: 96.0, avg_ips: 32.96574 images/sec.
Type : metal_nut Train [ Epoch 208/256 iter 2 ] lr: 0.02040, loss: 0.08591, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11467 sec, avg_samples: 96.0, avg_ips: 837.18121 images/sec.
Type : metal_nut Train [ Epoch 208/256 iter 3 ] lr: 0.02040, loss: 0.05740, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05357 sec, avg_samples: 28.0, avg_ips: 522.64075 images/sec.
Type : metal_nut Test [ Epoch 208/256 ] test_cost: 5.720877 sec max_auc: 0.92864 roc_auc : 0.928641.
Type : metal_nut Train [ Epoch 209/256 iter 1 ] lr: 0.02074, loss: 0.04903, avg_reader_cost: 2.70941 sec, avg_batch_cost: 2.83398 sec, avg_samples: 96.0, avg_ips: 33.87462 images/sec.
Type : metal_nut Train [ Epoch 209/256 iter 2 ] lr: 0.02074, loss: 0.11639, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11147 sec, avg_samples: 96.0, avg_ips: 861.25339 images/sec.
Type : metal_nut Train [ Epoch 209/256 iter 3 ] lr: 0.02074, loss: 0.05826, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05836 sec, avg_samples: 28.0, avg_ips: 479.78377 images/sec.
Type : metal_nut Train [ Epoch 210/256 iter 1 ] lr: 0.02108, loss: 0.07034, avg_reader_cost: 2.78114 sec, avg_batch_cost: 2.89528 sec, avg_samples: 96.0, avg_ips: 33.15736 images/sec.
Type : metal_nut Train [ Epoch 210/256 iter 2 ] lr: 0.02108, loss: 0.07686, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11394 sec, avg_samples: 96.0, avg_ips: 842.56281 images/sec.
Type : metal_nut Train [ Epoch 210/256 iter 3 ] lr: 0.02108, loss: 0.05646, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05322 sec, avg_samples: 28.0, avg_ips: 526.12003 images/sec.
Type : metal_nut Train [ Epoch 211/256 iter 1 ] lr: 0.02141, loss: 0.08719, avg_reader_cost: 2.79164 sec, avg_batch_cost: 2.90391 sec, avg_samples: 96.0, avg_ips: 33.05883 images/sec.
Type : metal_nut Train [ Epoch 211/256 iter 2 ] lr: 0.02141, loss: 0.08347, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11293 sec, avg_samples: 96.0, avg_ips: 850.06932 images/sec.
Type : metal_nut Train [ Epoch 211/256 iter 3 ] lr: 0.02141, loss: 0.11369, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05183 sec, avg_samples: 28.0, avg_ips: 540.21717 images/sec.
Type : metal_nut Train [ Epoch 212/256 iter 1 ] lr: 0.02174, loss: 0.15690, avg_reader_cost: 2.76190 sec, avg_batch_cost: 2.87448 sec, avg_samples: 96.0, avg_ips: 33.39731 images/sec.
Type : metal_nut Train [ Epoch 212/256 iter 2 ] lr: 0.02174, loss: 0.09620, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.12516 sec, avg_samples: 96.0, avg_ips: 767.04026 images/sec.
Type : metal_nut Train [ Epoch 212/256 iter 3 ] lr: 0.02174, loss: 0.01749, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.05279 sec, avg_samples: 28.0, avg_ips: 530.44255 images/sec.
Type : metal_nut Train [ Epoch 213/256 iter 1 ] lr: 0.02207, loss: 0.07311, avg_reader_cost: 2.52474 sec, avg_batch_cost: 2.63758 sec, avg_samples: 96.0, avg_ips: 36.39704 images/sec.
Type : metal_nut Train [ Epoch 213/256 iter 2 ] lr: 0.02207, loss: 0.09522, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11148 sec, avg_samples: 96.0, avg_ips: 861.12261 images/sec.
Type : metal_nut Train [ Epoch 213/256 iter 3 ] lr: 0.02207, loss: 0.08587, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05149 sec, avg_samples: 28.0, avg_ips: 543.81685 images/sec.
Type : metal_nut Train [ Epoch 214/256 iter 1 ] lr: 0.02239, loss: 0.05722, avg_reader_cost: 2.49899 sec, avg_batch_cost: 2.61197 sec, avg_samples: 96.0, avg_ips: 36.75390 images/sec.
Type : metal_nut Train [ Epoch 214/256 iter 2 ] lr: 0.02239, loss: 0.11662, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11334 sec, avg_samples: 96.0, avg_ips: 846.97411 images/sec.
Type : metal_nut Train [ Epoch 214/256 iter 3 ] lr: 0.02239, loss: 0.01793, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05341 sec, avg_samples: 28.0, avg_ips: 524.28800 images/sec.
Type : metal_nut Train [ Epoch 215/256 iter 1 ] lr: 0.02271, loss: 0.06110, avg_reader_cost: 2.78780 sec, avg_batch_cost: 2.90136 sec, avg_samples: 96.0, avg_ips: 33.08790 images/sec.
Type : metal_nut Train [ Epoch 215/256 iter 2 ] lr: 0.02271, loss: 0.06867, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11418 sec, avg_samples: 96.0, avg_ips: 840.80692 images/sec.
Type : metal_nut Train [ Epoch 215/256 iter 3 ] lr: 0.02271, loss: 0.01608, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05873 sec, avg_samples: 28.0, avg_ips: 476.78219 images/sec.
Type : metal_nut Train [ Epoch 216/256 iter 1 ] lr: 0.02302, loss: 0.07183, avg_reader_cost: 2.68368 sec, avg_batch_cost: 2.79760 sec, avg_samples: 96.0, avg_ips: 34.31510 images/sec.
Type : metal_nut Train [ Epoch 216/256 iter 2 ] lr: 0.02302, loss: 0.08671, avg_reader_cost: 0.05648 sec, avg_batch_cost: 0.16869 sec, avg_samples: 96.0, avg_ips: 569.08330 images/sec.
Type : metal_nut Train [ Epoch 216/256 iter 3 ] lr: 0.02302, loss: 0.10457, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05344 sec, avg_samples: 28.0, avg_ips: 523.97923 images/sec.
Type : metal_nut Test [ Epoch 216/256 ] test_cost: 5.809957 sec max_auc: 0.92864 roc_auc : 0.927175.
Type : metal_nut Train [ Epoch 217/256 iter 1 ] lr: 0.02333, loss: 0.10571, avg_reader_cost: 2.63520 sec, avg_batch_cost: 2.74179 sec, avg_samples: 96.0, avg_ips: 35.01362 images/sec.
Type : metal_nut Train [ Epoch 217/256 iter 2 ] lr: 0.02333, loss: 0.08164, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.10759 sec, avg_samples: 96.0, avg_ips: 892.23702 images/sec.
Type : metal_nut Train [ Epoch 217/256 iter 3 ] lr: 0.02333, loss: 0.09146, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04579 sec, avg_samples: 28.0, avg_ips: 611.48780 images/sec.
Type : metal_nut Train [ Epoch 218/256 iter 1 ] lr: 0.02364, loss: 0.09610, avg_reader_cost: 2.64474 sec, avg_batch_cost: 2.75037 sec, avg_samples: 96.0, avg_ips: 34.90444 images/sec.
Type : metal_nut Train [ Epoch 218/256 iter 2 ] lr: 0.02364, loss: 0.08375, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.10710 sec, avg_samples: 96.0, avg_ips: 896.32055 images/sec.
Type : metal_nut Train [ Epoch 218/256 iter 3 ] lr: 0.02364, loss: 0.05468, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.04544 sec, avg_samples: 28.0, avg_ips: 616.20098 images/sec.
Type : metal_nut Train [ Epoch 219/256 iter 1 ] lr: 0.02394, loss: 0.06727, avg_reader_cost: 2.68309 sec, avg_batch_cost: 2.79604 sec, avg_samples: 96.0, avg_ips: 34.33429 images/sec.
Type : metal_nut Train [ Epoch 219/256 iter 2 ] lr: 0.02394, loss: 0.06315, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11396 sec, avg_samples: 96.0, avg_ips: 842.39888 images/sec.
Type : metal_nut Train [ Epoch 219/256 iter 3 ] lr: 0.02394, loss: 0.02086, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05371 sec, avg_samples: 28.0, avg_ips: 521.36232 images/sec.
Type : metal_nut Train [ Epoch 220/256 iter 1 ] lr: 0.02423, loss: 0.08853, avg_reader_cost: 2.72551 sec, avg_batch_cost: 2.83797 sec, avg_samples: 96.0, avg_ips: 33.82706 images/sec.
Type : metal_nut Train [ Epoch 220/256 iter 2 ] lr: 0.02423, loss: 0.05153, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11168 sec, avg_samples: 96.0, avg_ips: 859.62798 images/sec.
Type : metal_nut Train [ Epoch 220/256 iter 3 ] lr: 0.02423, loss: 0.15239, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05206 sec, avg_samples: 28.0, avg_ips: 537.79531 images/sec.
Type : metal_nut Train [ Epoch 221/256 iter 1 ] lr: 0.02452, loss: 0.08179, avg_reader_cost: 2.65053 sec, avg_batch_cost: 2.76406 sec, avg_samples: 96.0, avg_ips: 34.73152 images/sec.
Type : metal_nut Train [ Epoch 221/256 iter 2 ] lr: 0.02452, loss: 0.09773, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11359 sec, avg_samples: 96.0, avg_ips: 845.13771 images/sec.
Type : metal_nut Train [ Epoch 221/256 iter 3 ] lr: 0.02452, loss: 0.09661, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05330 sec, avg_samples: 28.0, avg_ips: 525.36688 images/sec.
Type : metal_nut Train [ Epoch 222/256 iter 1 ] lr: 0.02480, loss: 0.11197, avg_reader_cost: 1.98269 sec, avg_batch_cost: 2.09494 sec, avg_samples: 96.0, avg_ips: 45.82460 images/sec.
Type : metal_nut Train [ Epoch 222/256 iter 2 ] lr: 0.02480, loss: 0.12797, avg_reader_cost: 0.16439 sec, avg_batch_cost: 0.27725 sec, avg_samples: 96.0, avg_ips: 346.25842 images/sec.
Type : metal_nut Train [ Epoch 222/256 iter 3 ] lr: 0.02480, loss: 0.13538, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05210 sec, avg_samples: 28.0, avg_ips: 537.41385 images/sec.
Type : metal_nut Train [ Epoch 223/256 iter 1 ] lr: 0.02507, loss: 0.10756, avg_reader_cost: 2.70179 sec, avg_batch_cost: 2.82866 sec, avg_samples: 96.0, avg_ips: 33.93830 images/sec.
Type : metal_nut Train [ Epoch 223/256 iter 2 ] lr: 0.02507, loss: 0.13792, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.11227 sec, avg_samples: 96.0, avg_ips: 855.10785 images/sec.
Type : metal_nut Train [ Epoch 223/256 iter 3 ] lr: 0.02507, loss: 0.13218, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05237 sec, avg_samples: 28.0, avg_ips: 534.66625 images/sec.
Type : metal_nut Train [ Epoch 224/256 iter 1 ] lr: 0.02534, loss: 0.12246, avg_reader_cost: 1.96027 sec, avg_batch_cost: 2.08313 sec, avg_samples: 96.0, avg_ips: 46.08450 images/sec.
Type : metal_nut Train [ Epoch 224/256 iter 2 ] lr: 0.02534, loss: 0.07947, avg_reader_cost: 0.20389 sec, avg_batch_cost: 0.31512 sec, avg_samples: 96.0, avg_ips: 304.64794 images/sec.
Type : metal_nut Train [ Epoch 224/256 iter 3 ] lr: 0.02534, loss: 0.16453, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.06475 sec, avg_samples: 28.0, avg_ips: 432.39929 images/sec.
Type : metal_nut Test [ Epoch 224/256 ] test_cost: 5.019179 sec max_auc: 0.92913 roc_auc : 0.929130.
Type : metal_nut Train [ Epoch 225/256 iter 1 ] lr: 0.02561, loss: 0.11098, avg_reader_cost: 2.64760 sec, avg_batch_cost: 2.76245 sec, avg_samples: 96.0, avg_ips: 34.75177 images/sec.
Type : metal_nut Train [ Epoch 225/256 iter 2 ] lr: 0.02561, loss: 0.09129, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11159 sec, avg_samples: 96.0, avg_ips: 860.32226 images/sec.
Type : metal_nut Train [ Epoch 225/256 iter 3 ] lr: 0.02561, loss: 0.06349, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.05136 sec, avg_samples: 28.0, avg_ips: 545.20792 images/sec.
Type : metal_nut Train [ Epoch 226/256 iter 1 ] lr: 0.02586, loss: 0.11299, avg_reader_cost: 2.53726 sec, avg_batch_cost: 2.64928 sec, avg_samples: 96.0, avg_ips: 36.23623 images/sec.
Type : metal_nut Train [ Epoch 226/256 iter 2 ] lr: 0.02586, loss: 0.09840, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11288 sec, avg_samples: 96.0, avg_ips: 850.42840 images/sec.
Type : metal_nut Train [ Epoch 226/256 iter 3 ] lr: 0.02586, loss: 0.11002, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05211 sec, avg_samples: 28.0, avg_ips: 537.28600 images/sec.
Type : metal_nut Train [ Epoch 227/256 iter 1 ] lr: 0.02611, loss: 0.14197, avg_reader_cost: 2.69489 sec, avg_batch_cost: 2.80762 sec, avg_samples: 96.0, avg_ips: 34.19264 images/sec.
Type : metal_nut Train [ Epoch 227/256 iter 2 ] lr: 0.02611, loss: 0.10623, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.11099 sec, avg_samples: 96.0, avg_ips: 864.92570 images/sec.
Type : metal_nut Train [ Epoch 227/256 iter 3 ] lr: 0.02611, loss: 0.11553, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.05053 sec, avg_samples: 28.0, avg_ips: 554.12935 images/sec.
Type : metal_nut Train [ Epoch 228/256 iter 1 ] lr: 0.02636, loss: 0.09212, avg_reader_cost: 2.54661 sec, avg_batch_cost: 2.65803 sec, avg_samples: 96.0, avg_ips: 36.11700 images/sec.
Type : metal_nut Train [ Epoch 228/256 iter 2 ] lr: 0.02636, loss: 0.13396, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11047 sec, avg_samples: 96.0, avg_ips: 869.02127 images/sec.
Type : metal_nut Train [ Epoch 228/256 iter 3 ] lr: 0.02636, loss: 0.05887, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.05021 sec, avg_samples: 28.0, avg_ips: 557.62078 images/sec.
Type : metal_nut Train [ Epoch 229/256 iter 1 ] lr: 0.02660, loss: 0.12707, avg_reader_cost: 2.49206 sec, avg_batch_cost: 2.60461 sec, avg_samples: 96.0, avg_ips: 36.85765 images/sec.
Type : metal_nut Train [ Epoch 229/256 iter 2 ] lr: 0.02660, loss: 0.14913, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11156 sec, avg_samples: 96.0, avg_ips: 860.55025 images/sec.
Type : metal_nut Train [ Epoch 229/256 iter 3 ] lr: 0.02660, loss: 0.08548, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.05043 sec, avg_samples: 28.0, avg_ips: 555.27429 images/sec.
Type : metal_nut Train [ Epoch 230/256 iter 1 ] lr: 0.02683, loss: 0.16980, avg_reader_cost: 1.96260 sec, avg_batch_cost: 2.07507 sec, avg_samples: 96.0, avg_ips: 46.26346 images/sec.
Type : metal_nut Train [ Epoch 230/256 iter 2 ] lr: 0.02683, loss: 0.16021, avg_reader_cost: 0.22660 sec, avg_batch_cost: 0.33689 sec, avg_samples: 96.0, avg_ips: 284.95627 images/sec.
Type : metal_nut Train [ Epoch 230/256 iter 3 ] lr: 0.02683, loss: 0.08892, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05290 sec, avg_samples: 28.0, avg_ips: 529.27834 images/sec.
Type : metal_nut Train [ Epoch 231/256 iter 1 ] lr: 0.02705, loss: 0.13509, avg_reader_cost: 1.96068 sec, avg_batch_cost: 2.07663 sec, avg_samples: 96.0, avg_ips: 46.22879 images/sec.
Type : metal_nut Train [ Epoch 231/256 iter 2 ] lr: 0.02705, loss: 0.08394, avg_reader_cost: 0.20256 sec, avg_batch_cost: 0.31193 sec, avg_samples: 96.0, avg_ips: 307.76212 images/sec.
Type : metal_nut Train [ Epoch 231/256 iter 3 ] lr: 0.02705, loss: 0.11051, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.05195 sec, avg_samples: 28.0, avg_ips: 538.98002 images/sec.
Type : metal_nut Train [ Epoch 232/256 iter 1 ] lr: 0.02726, loss: 0.13678, avg_reader_cost: 2.54157 sec, avg_batch_cost: 2.65438 sec, avg_samples: 96.0, avg_ips: 36.16669 images/sec.
Type : metal_nut Train [ Epoch 232/256 iter 2 ] lr: 0.02726, loss: 0.10549, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.10994 sec, avg_samples: 96.0, avg_ips: 873.24103 images/sec.
Type : metal_nut Train [ Epoch 232/256 iter 3 ] lr: 0.02726, loss: 0.13301, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05323 sec, avg_samples: 28.0, avg_ips: 525.99278 images/sec.
Type : metal_nut Test [ Epoch 232/256 ] test_cost: 5.394494 sec max_auc: 0.92913 roc_auc : 0.845064.
Type : metal_nut Train [ Epoch 233/256 iter 1 ] lr: 0.02747, loss: 0.09148, avg_reader_cost: 2.62705 sec, avg_batch_cost: 2.74031 sec, avg_samples: 96.0, avg_ips: 35.03251 images/sec.
Type : metal_nut Train [ Epoch 233/256 iter 2 ] lr: 0.02747, loss: 0.09251, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11111 sec, avg_samples: 96.0, avg_ips: 863.96993 images/sec.
Type : metal_nut Train [ Epoch 233/256 iter 3 ] lr: 0.02747, loss: 0.11948, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.05162 sec, avg_samples: 28.0, avg_ips: 542.38276 images/sec.
Type : metal_nut Train [ Epoch 234/256 iter 1 ] lr: 0.02767, loss: 0.20921, avg_reader_cost: 2.61623 sec, avg_batch_cost: 2.72757 sec, avg_samples: 96.0, avg_ips: 35.19611 images/sec.
Type : metal_nut Train [ Epoch 234/256 iter 2 ] lr: 0.02767, loss: 0.11768, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11241 sec, avg_samples: 96.0, avg_ips: 853.99972 images/sec.
Type : metal_nut Train [ Epoch 234/256 iter 3 ] lr: 0.02767, loss: 0.11797, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05173 sec, avg_samples: 28.0, avg_ips: 541.30528 images/sec.
Type : metal_nut Train [ Epoch 235/256 iter 1 ] lr: 0.02787, loss: 0.19289, avg_reader_cost: 2.61862 sec, avg_batch_cost: 2.73132 sec, avg_samples: 96.0, avg_ips: 35.14781 images/sec.
Type : metal_nut Train [ Epoch 235/256 iter 2 ] lr: 0.02787, loss: 0.12476, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11203 sec, avg_samples: 96.0, avg_ips: 856.92222 images/sec.
Type : metal_nut Train [ Epoch 235/256 iter 3 ] lr: 0.02787, loss: 0.19068, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.05098 sec, avg_samples: 28.0, avg_ips: 549.22888 images/sec.
Type : metal_nut Train [ Epoch 236/256 iter 1 ] lr: 0.02805, loss: 0.17004, avg_reader_cost: 2.52010 sec, avg_batch_cost: 2.63319 sec, avg_samples: 96.0, avg_ips: 36.45772 images/sec.
Type : metal_nut Train [ Epoch 236/256 iter 2 ] lr: 0.02805, loss: 0.13952, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11220 sec, avg_samples: 96.0, avg_ips: 855.60572 images/sec.
Type : metal_nut Train [ Epoch 236/256 iter 3 ] lr: 0.02805, loss: 0.14765, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05259 sec, avg_samples: 28.0, avg_ips: 532.41928 images/sec.
Type : metal_nut Train [ Epoch 237/256 iter 1 ] lr: 0.02823, loss: 0.13079, avg_reader_cost: 2.53576 sec, avg_batch_cost: 2.64862 sec, avg_samples: 96.0, avg_ips: 36.24533 images/sec.
Type : metal_nut Train [ Epoch 237/256 iter 2 ] lr: 0.02823, loss: 0.16043, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.11022 sec, avg_samples: 96.0, avg_ips: 871.02145 images/sec.
Type : metal_nut Train [ Epoch 237/256 iter 3 ] lr: 0.02823, loss: 0.20271, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.05179 sec, avg_samples: 28.0, avg_ips: 540.67479 images/sec.
Type : metal_nut Train [ Epoch 238/256 iter 1 ] lr: 0.02840, loss: 0.09554, avg_reader_cost: 1.91676 sec, avg_batch_cost: 2.03317 sec, avg_samples: 96.0, avg_ips: 47.21690 images/sec.
Type : metal_nut Train [ Epoch 238/256 iter 2 ] lr: 0.02840, loss: 0.12480, avg_reader_cost: 0.21547 sec, avg_batch_cost: 0.32543 sec, avg_samples: 96.0, avg_ips: 294.99374 images/sec.
Type : metal_nut Train [ Epoch 238/256 iter 3 ] lr: 0.02840, loss: 0.18122, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05163 sec, avg_samples: 28.0, avg_ips: 542.36272 images/sec.
Type : metal_nut Train [ Epoch 239/256 iter 1 ] lr: 0.02856, loss: 0.11124, avg_reader_cost: 2.80379 sec, avg_batch_cost: 2.91717 sec, avg_samples: 96.0, avg_ips: 32.90855 images/sec.
Type : metal_nut Train [ Epoch 239/256 iter 2 ] lr: 0.02856, loss: 0.09506, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11240 sec, avg_samples: 96.0, avg_ips: 854.10660 images/sec.
Type : metal_nut Train [ Epoch 239/256 iter 3 ] lr: 0.02856, loss: 0.02166, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.05076 sec, avg_samples: 28.0, avg_ips: 551.56589 images/sec.
Type : metal_nut Train [ Epoch 240/256 iter 1 ] lr: 0.02871, loss: 0.14710, avg_reader_cost: 2.65204 sec, avg_batch_cost: 2.76461 sec, avg_samples: 96.0, avg_ips: 34.72456 images/sec.
Type : metal_nut Train [ Epoch 240/256 iter 2 ] lr: 0.02871, loss: 0.11510, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11178 sec, avg_samples: 96.0, avg_ips: 858.82490 images/sec.
Type : metal_nut Train [ Epoch 240/256 iter 3 ] lr: 0.02871, loss: 0.19834, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05191 sec, avg_samples: 28.0, avg_ips: 539.37856 images/sec.
Type : metal_nut Test [ Epoch 240/256 ] test_cost: 5.737646 sec max_auc: 0.92913 roc_auc : 0.927175.
Type : metal_nut Train [ Epoch 241/256 iter 1 ] lr: 0.02886, loss: 0.12513, avg_reader_cost: 2.78001 sec, avg_batch_cost: 2.89334 sec, avg_samples: 96.0, avg_ips: 33.17964 images/sec.
Type : metal_nut Train [ Epoch 241/256 iter 2 ] lr: 0.02886, loss: 0.11574, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11255 sec, avg_samples: 96.0, avg_ips: 852.97758 images/sec.
Type : metal_nut Train [ Epoch 241/256 iter 3 ] lr: 0.02886, loss: 0.12429, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05249 sec, avg_samples: 28.0, avg_ips: 533.45194 images/sec.
Type : metal_nut Train [ Epoch 242/256 iter 1 ] lr: 0.02899, loss: 0.08842, avg_reader_cost: 2.71008 sec, avg_batch_cost: 2.82766 sec, avg_samples: 96.0, avg_ips: 33.95035 images/sec.
Type : metal_nut Train [ Epoch 242/256 iter 2 ] lr: 0.02899, loss: 0.09121, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11288 sec, avg_samples: 96.0, avg_ips: 850.43738 images/sec.
Type : metal_nut Train [ Epoch 242/256 iter 3 ] lr: 0.02899, loss: 0.11722, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05253 sec, avg_samples: 28.0, avg_ips: 533.04275 images/sec.
Type : metal_nut Train [ Epoch 243/256 iter 1 ] lr: 0.02912, loss: 0.10694, avg_reader_cost: 2.79612 sec, avg_batch_cost: 2.90975 sec, avg_samples: 96.0, avg_ips: 32.99248 images/sec.
Type : metal_nut Train [ Epoch 243/256 iter 2 ] lr: 0.02912, loss: 0.07605, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11267 sec, avg_samples: 96.0, avg_ips: 852.03720 images/sec.
Type : metal_nut Train [ Epoch 243/256 iter 3 ] lr: 0.02912, loss: 0.20751, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05637 sec, avg_samples: 28.0, avg_ips: 496.70113 images/sec.
Type : metal_nut Train [ Epoch 244/256 iter 1 ] lr: 0.02924, loss: 0.12141, avg_reader_cost: 2.73010 sec, avg_batch_cost: 2.84339 sec, avg_samples: 96.0, avg_ips: 33.76247 images/sec.
Type : metal_nut Train [ Epoch 244/256 iter 2 ] lr: 0.02924, loss: 0.11241, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11237 sec, avg_samples: 96.0, avg_ips: 854.28419 images/sec.
Type : metal_nut Train [ Epoch 244/256 iter 3 ] lr: 0.02924, loss: 0.14280, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.05158 sec, avg_samples: 28.0, avg_ips: 542.83402 images/sec.
