
############################
training bottle
############################

Type : bottle Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.34867, avg_reader_cost: 2.85896 sec, avg_batch_cost: 5.08064 sec, avg_samples: 96.0, avg_ips: 18.89526 images/sec.
Type : bottle Train [ Epoch 207/256 iter 3 ] lr: 0.02005, loss: 0.02523, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.04028 sec, avg_samples: 17.0, avg_ips: 421.99963 images/sec.
Type : bottle Train [ Epoch 208/256 iter 1 ] lr: 0.02040, loss: 0.07161, avg_reader_cost: 2.23837 sec, avg_batch_cost: 2.35065 sec, avg_samples: 96.0, avg_ips: 40.83981 images/sec.
Type : bottle Train [ Epoch 208/256 iter 2 ] lr: 0.02040, loss: 0.06383, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.10424 sec, avg_samples: 96.0, avg_ips: 920.97956 images/sec.
Type : bottle Train [ Epoch 208/256 iter 3 ] lr: 0.02040, loss: 0.02111, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03762 sec, avg_samples: 17.0, avg_ips: 451.93804 images/sec.
Type : bottle Test [ Epoch 208/256 ] test_cost: 5.023755 sec max_auc: 1.00000 roc_auc : 0.996032.
Type : bottle Train [ Epoch 209/256 iter 1 ] lr: 0.02074, loss: 0.08321, avg_reader_cost: 2.37313 sec, avg_batch_cost: 2.48701 sec, avg_samples: 96.0, avg_ips: 38.60052 images/sec.
Type : bottle Train [ Epoch 209/256 iter 2 ] lr: 0.02074, loss: 0.11832, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11232 sec, avg_samples: 96.0, avg_ips: 854.67586 images/sec.
Type : bottle Train [ Epoch 209/256 iter 3 ] lr: 0.02074, loss: 0.01642, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.04110 sec, avg_samples: 17.0, avg_ips: 413.61065 images/sec.
Type : bottle Train [ Epoch 210/256 iter 1 ] lr: 0.02108, loss: 0.06945, avg_reader_cost: 2.44030 sec, avg_batch_cost: 2.55264 sec, avg_samples: 96.0, avg_ips: 37.60812 images/sec.
Type : bottle Train [ Epoch 210/256 iter 2 ] lr: 0.02108, loss: 0.07491, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11298 sec, avg_samples: 96.0, avg_ips: 849.73744 images/sec.
Type : bottle Train [ Epoch 210/256 iter 3 ] lr: 0.02108, loss: 0.07935, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04218 sec, avg_samples: 17.0, avg_ips: 403.06365 images/sec.
Type : bottle Train [ Epoch 211/256 iter 1 ] lr: 0.02141, loss: 0.05994, avg_reader_cost: 1.90911 sec, avg_batch_cost: 2.02127 sec, avg_samples: 96.0, avg_ips: 47.49496 images/sec.
Type : bottle Train [ Epoch 211/256 iter 2 ] lr: 0.02141, loss: 0.07205, avg_reader_cost: 0.22157 sec, avg_batch_cost: 0.33382 sec, avg_samples: 96.0, avg_ips: 287.57902 images/sec.
Type : bottle Train [ Epoch 211/256 iter 3 ] lr: 0.02141, loss: 0.01222, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04003 sec, avg_samples: 17.0, avg_ips: 424.64605 images/sec.
Type : bottle Train [ Epoch 212/256 iter 1 ] lr: 0.02174, loss: 0.05518, avg_reader_cost: 2.54061 sec, avg_batch_cost: 2.65298 sec, avg_samples: 96.0, avg_ips: 36.18579 images/sec.
Type : bottle Train [ Epoch 212/256 iter 2 ] lr: 0.02174, loss: 0.09103, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11228 sec, avg_samples: 96.0, avg_ips: 854.98983 images/sec.
Type : bottle Train [ Epoch 212/256 iter 3 ] lr: 0.02174, loss: 0.15275, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03996 sec, avg_samples: 17.0, avg_ips: 425.37565 images/sec.
Type : bottle Train [ Epoch 213/256 iter 1 ] lr: 0.02207, loss: 0.08585, avg_reader_cost: 2.54078 sec, avg_batch_cost: 2.65320 sec, avg_samples: 96.0, avg_ips: 36.18266 images/sec.
Type : bottle Train [ Epoch 213/256 iter 2 ] lr: 0.02207, loss: 0.11980, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11298 sec, avg_samples: 96.0, avg_ips: 849.73565 images/sec.
Type : bottle Train [ Epoch 213/256 iter 3 ] lr: 0.02207, loss: 0.12010, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04110 sec, avg_samples: 17.0, avg_ips: 413.61785 images/sec.
Type : bottle Train [ Epoch 214/256 iter 1 ] lr: 0.02239, loss: 0.05798, avg_reader_cost: 2.42478 sec, avg_batch_cost: 2.53718 sec, avg_samples: 96.0, avg_ips: 37.83723 images/sec.
Type : bottle Train [ Epoch 214/256 iter 2 ] lr: 0.02239, loss: 0.07116, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11334 sec, avg_samples: 96.0, avg_ips: 847.01152 images/sec.
Type : bottle Train [ Epoch 214/256 iter 3 ] lr: 0.02239, loss: 0.21464, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04084 sec, avg_samples: 17.0, avg_ips: 416.30566 images/sec.
Type : bottle Train [ Epoch 215/256 iter 1 ] lr: 0.02271, loss: 0.08534, avg_reader_cost: 2.41082 sec, avg_batch_cost: 2.52341 sec, avg_samples: 96.0, avg_ips: 38.04370 images/sec.
Type : bottle Train [ Epoch 215/256 iter 2 ] lr: 0.02271, loss: 0.06523, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11044 sec, avg_samples: 96.0, avg_ips: 869.23701 images/sec.
Type : bottle Train [ Epoch 215/256 iter 3 ] lr: 0.02271, loss: 0.02887, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03932 sec, avg_samples: 17.0, avg_ips: 432.37101 images/sec.
Type : bottle Train [ Epoch 216/256 iter 1 ] lr: 0.02302, loss: 0.12404, avg_reader_cost: 2.35743 sec, avg_batch_cost: 2.47054 sec, avg_samples: 96.0, avg_ips: 38.85794 images/sec.
Type : bottle Train [ Epoch 216/256 iter 2 ] lr: 0.02302, loss: 0.06241, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11160 sec, avg_samples: 96.0, avg_ips: 860.25057 images/sec.
Type : bottle Train [ Epoch 216/256 iter 3 ] lr: 0.02302, loss: 0.07542, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04019 sec, avg_samples: 17.0, avg_ips: 423.02612 images/sec.
Type : bottle Test [ Epoch 216/256 ] test_cost: 5.168778 sec max_auc: 1.00000 roc_auc : 0.996032.
Type : bottle Train [ Epoch 217/256 iter 1 ] lr: 0.02333, loss: 0.07708, avg_reader_cost: 2.41810 sec, avg_batch_cost: 2.53102 sec, avg_samples: 96.0, avg_ips: 37.92939 images/sec.
Type : bottle Train [ Epoch 217/256 iter 2 ] lr: 0.02333, loss: 0.07607, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11292 sec, avg_samples: 96.0, avg_ips: 850.15726 images/sec.
Type : bottle Train [ Epoch 217/256 iter 3 ] lr: 0.02333, loss: 0.08027, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03980 sec, avg_samples: 17.0, avg_ips: 427.08272 images/sec.
Type : bottle Train [ Epoch 218/256 iter 1 ] lr: 0.02364, loss: 0.07260, avg_reader_cost: 2.58417 sec, avg_batch_cost: 2.69695 sec, avg_samples: 96.0, avg_ips: 35.59583 images/sec.
Type : bottle Train [ Epoch 218/256 iter 2 ] lr: 0.02364, loss: 0.08582, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11315 sec, avg_samples: 96.0, avg_ips: 848.40536 images/sec.
Type : bottle Train [ Epoch 218/256 iter 3 ] lr: 0.02364, loss: 0.03441, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03939 sec, avg_samples: 17.0, avg_ips: 431.60679 images/sec.
Type : bottle Train [ Epoch 219/256 iter 1 ] lr: 0.02394, loss: 0.07734, avg_reader_cost: 2.58118 sec, avg_batch_cost: 2.69291 sec, avg_samples: 96.0, avg_ips: 35.64910 images/sec.
Type : bottle Train [ Epoch 219/256 iter 2 ] lr: 0.02394, loss: 0.07209, avg_reader_cost: 0.00011 sec, avg_batch_cost: 0.10404 sec, avg_samples: 96.0, avg_ips: 922.69113 images/sec.
Type : bottle Train [ Epoch 219/256 iter 3 ] lr: 0.02394, loss: 0.08724, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.03260 sec, avg_samples: 17.0, avg_ips: 521.51553 images/sec.
Type : bottle Train [ Epoch 220/256 iter 1 ] lr: 0.02423, loss: 0.05826, avg_reader_cost: 1.89053 sec, avg_batch_cost: 1.99614 sec, avg_samples: 96.0, avg_ips: 48.09283 images/sec.
Type : bottle Train [ Epoch 220/256 iter 2 ] lr: 0.02423, loss: 0.04787, avg_reader_cost: 0.06094 sec, avg_batch_cost: 0.16419 sec, avg_samples: 96.0, avg_ips: 584.68743 images/sec.
Type : bottle Train [ Epoch 220/256 iter 3 ] lr: 0.02423, loss: 0.13265, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03535 sec, avg_samples: 17.0, avg_ips: 480.96572 images/sec.
Type : bottle Train [ Epoch 221/256 iter 1 ] lr: 0.02452, loss: 0.07486, avg_reader_cost: 2.61266 sec, avg_batch_cost: 2.71827 sec, avg_samples: 96.0, avg_ips: 35.31653 images/sec.
Type : bottle Train [ Epoch 221/256 iter 2 ] lr: 0.02452, loss: 0.03609, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.10398 sec, avg_samples: 96.0, avg_ips: 923.23273 images/sec.
Type : bottle Train [ Epoch 221/256 iter 3 ] lr: 0.02452, loss: 0.01071, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03587 sec, avg_samples: 17.0, avg_ips: 473.93581 images/sec.
Type : bottle Train [ Epoch 222/256 iter 1 ] lr: 0.02480, loss: 0.07682, avg_reader_cost: 2.39710 sec, avg_batch_cost: 2.50314 sec, avg_samples: 96.0, avg_ips: 38.35179 images/sec.
Type : bottle Train [ Epoch 222/256 iter 2 ] lr: 0.02480, loss: 0.07417, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.10351 sec, avg_samples: 96.0, avg_ips: 927.47526 images/sec.
Type : bottle Train [ Epoch 222/256 iter 3 ] lr: 0.02480, loss: 0.01289, avg_reader_cost: 0.00010 sec, avg_batch_cost: 0.03281 sec, avg_samples: 17.0, avg_ips: 518.19539 images/sec.
Type : bottle Train [ Epoch 223/256 iter 1 ] lr: 0.02507, loss: 0.09057, avg_reader_cost: 2.59584 sec, avg_batch_cost: 2.70157 sec, avg_samples: 96.0, avg_ips: 35.53495 images/sec.
Type : bottle Train [ Epoch 223/256 iter 2 ] lr: 0.02507, loss: 0.04238, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10415 sec, avg_samples: 96.0, avg_ips: 921.71744 images/sec.
Type : bottle Train [ Epoch 223/256 iter 3 ] lr: 0.02507, loss: 0.09771, avg_reader_cost: 0.00009 sec, avg_batch_cost: 0.03243 sec, avg_samples: 17.0, avg_ips: 524.20320 images/sec.
Type : bottle Train [ Epoch 224/256 iter 1 ] lr: 0.02534, loss: 0.05923, avg_reader_cost: 2.56872 sec, avg_batch_cost: 2.67653 sec, avg_samples: 96.0, avg_ips: 35.86729 images/sec.
Type : bottle Train [ Epoch 224/256 iter 2 ] lr: 0.02534, loss: 0.03516, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.10356 sec, avg_samples: 96.0, avg_ips: 926.96069 images/sec.
Type : bottle Train [ Epoch 224/256 iter 3 ] lr: 0.02534, loss: 0.01053, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.03322 sec, avg_samples: 17.0, avg_ips: 511.81257 images/sec.
Type : bottle Test [ Epoch 224/256 ] test_cost: 4.445608 sec max_auc: 1.00000 roc_auc : 0.996825.
Type : bottle Train [ Epoch 225/256 iter 1 ] lr: 0.02561, loss: 0.08359, avg_reader_cost: 2.40882 sec, avg_batch_cost: 2.52135 sec, avg_samples: 96.0, avg_ips: 38.07490 images/sec.
Type : bottle Train [ Epoch 225/256 iter 2 ] lr: 0.02561, loss: 0.07370, avg_reader_cost: 0.09052 sec, avg_batch_cost: 0.20308 sec, avg_samples: 96.0, avg_ips: 472.70915 images/sec.
Type : bottle Train [ Epoch 225/256 iter 3 ] lr: 0.02561, loss: 0.08134, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04083 sec, avg_samples: 17.0, avg_ips: 416.35671 images/sec.
Type : bottle Train [ Epoch 226/256 iter 1 ] lr: 0.02586, loss: 0.06555, avg_reader_cost: 2.70386 sec, avg_batch_cost: 2.81669 sec, avg_samples: 96.0, avg_ips: 34.08258 images/sec.
Type : bottle Train [ Epoch 226/256 iter 2 ] lr: 0.02586, loss: 0.07085, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11561 sec, avg_samples: 96.0, avg_ips: 830.39938 images/sec.
Type : bottle Train [ Epoch 226/256 iter 3 ] lr: 0.02586, loss: 0.02193, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04116 sec, avg_samples: 17.0, avg_ips: 412.99975 images/sec.
Type : bottle Train [ Epoch 227/256 iter 1 ] lr: 0.02611, loss: 0.02684, avg_reader_cost: 2.22349 sec, avg_batch_cost: 2.33543 sec, avg_samples: 96.0, avg_ips: 41.10600 images/sec.
Type : bottle Train [ Epoch 227/256 iter 2 ] lr: 0.02611, loss: 0.01874, avg_reader_cost: 0.05089 sec, avg_batch_cost: 0.16234 sec, avg_samples: 96.0, avg_ips: 591.36565 images/sec.
Type : bottle Train [ Epoch 227/256 iter 3 ] lr: 0.02611, loss: 0.19136, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04049 sec, avg_samples: 17.0, avg_ips: 419.86014 images/sec.
Type : bottle Train [ Epoch 228/256 iter 1 ] lr: 0.02636, loss: 0.12055, avg_reader_cost: 2.69658 sec, avg_batch_cost: 2.81070 sec, avg_samples: 96.0, avg_ips: 34.15513 images/sec.
Type : bottle Train [ Epoch 228/256 iter 2 ] lr: 0.02636, loss: 0.06664, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11302 sec, avg_samples: 96.0, avg_ips: 849.40224 images/sec.
Type : bottle Train [ Epoch 228/256 iter 3 ] lr: 0.02636, loss: 0.07707, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04008 sec, avg_samples: 17.0, avg_ips: 424.13581 images/sec.
Type : bottle Train [ Epoch 229/256 iter 1 ] lr: 0.02660, loss: 0.10039, avg_reader_cost: 2.82335 sec, avg_batch_cost: 2.93665 sec, avg_samples: 96.0, avg_ips: 32.69029 images/sec.
Type : bottle Train [ Epoch 229/256 iter 2 ] lr: 0.02660, loss: 0.06457, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11280 sec, avg_samples: 96.0, avg_ips: 851.03953 images/sec.
Type : bottle Train [ Epoch 229/256 iter 3 ] lr: 0.02660, loss: 0.22158, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.04148 sec, avg_samples: 17.0, avg_ips: 409.85663 images/sec.
Type : bottle Train [ Epoch 230/256 iter 1 ] lr: 0.02683, loss: 0.13321, avg_reader_cost: 2.50974 sec, avg_batch_cost: 2.62333 sec, avg_samples: 96.0, avg_ips: 36.59470 images/sec.
Type : bottle Train [ Epoch 230/256 iter 2 ] lr: 0.02683, loss: 0.04609, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11299 sec, avg_samples: 96.0, avg_ips: 849.64779 images/sec.
Type : bottle Train [ Epoch 230/256 iter 3 ] lr: 0.02683, loss: 0.14071, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04038 sec, avg_samples: 17.0, avg_ips: 421.01540 images/sec.
Type : bottle Train [ Epoch 231/256 iter 1 ] lr: 0.02705, loss: 0.07578, avg_reader_cost: 2.41987 sec, avg_batch_cost: 2.53406 sec, avg_samples: 96.0, avg_ips: 37.88389 images/sec.
Type : bottle Train [ Epoch 231/256 iter 2 ] lr: 0.02705, loss: 0.08266, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.11345 sec, avg_samples: 96.0, avg_ips: 846.18559 images/sec.
Type : bottle Train [ Epoch 231/256 iter 3 ] lr: 0.02705, loss: 0.08492, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04088 sec, avg_samples: 17.0, avg_ips: 415.88316 images/sec.
Type : bottle Train [ Epoch 232/256 iter 1 ] lr: 0.02726, loss: 0.07562, avg_reader_cost: 2.49276 sec, avg_batch_cost: 2.60518 sec, avg_samples: 96.0, avg_ips: 36.84973 images/sec.
Type : bottle Train [ Epoch 232/256 iter 2 ] lr: 0.02726, loss: 0.10862, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11289 sec, avg_samples: 96.0, avg_ips: 850.35297 images/sec.
Type : bottle Train [ Epoch 232/256 iter 3 ] lr: 0.02726, loss: 0.05663, avg_reader_cost: 0.00013 sec, avg_batch_cost: 0.03954 sec, avg_samples: 17.0, avg_ips: 429.93601 images/sec.
Type : bottle Test [ Epoch 232/256 ] test_cost: 4.445804 sec max_auc: 1.00000 roc_auc : 0.994444.
Type : bottle Train [ Epoch 233/256 iter 1 ] lr: 0.02747, loss: 0.09481, avg_reader_cost: 1.85863 sec, avg_batch_cost: 1.97272 sec, avg_samples: 96.0, avg_ips: 48.66388 images/sec.
Type : bottle Train [ Epoch 233/256 iter 2 ] lr: 0.02747, loss: 0.13005, avg_reader_cost: 0.76982 sec, avg_batch_cost: 0.88119 sec, avg_samples: 96.0, avg_ips: 108.94417 images/sec.
Type : bottle Train [ Epoch 233/256 iter 3 ] lr: 0.02747, loss: 0.02452, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.04205 sec, avg_samples: 17.0, avg_ips: 404.27943 images/sec.
Type : bottle Train [ Epoch 234/256 iter 1 ] lr: 0.02767, loss: 0.13527, avg_reader_cost: 2.54885 sec, avg_batch_cost: 2.66281 sec, avg_samples: 96.0, avg_ips: 36.05217 images/sec.
Type : bottle Train [ Epoch 234/256 iter 2 ] lr: 0.02767, loss: 0.09980, avg_reader_cost: 0.07180 sec, avg_batch_cost: 0.18341 sec, avg_samples: 96.0, avg_ips: 523.40475 images/sec.
Type : bottle Train [ Epoch 234/256 iter 3 ] lr: 0.02767, loss: 0.05676, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04030 sec, avg_samples: 17.0, avg_ips: 421.79743 images/sec.
Type : bottle Train [ Epoch 235/256 iter 1 ] lr: 0.02787, loss: 0.10582, avg_reader_cost: 2.52866 sec, avg_batch_cost: 2.64330 sec, avg_samples: 96.0, avg_ips: 36.31824 images/sec.
Type : bottle Train [ Epoch 235/256 iter 2 ] lr: 0.02787, loss: 0.10085, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11293 sec, avg_samples: 96.0, avg_ips: 850.05855 images/sec.
Type : bottle Train [ Epoch 235/256 iter 3 ] lr: 0.02787, loss: 0.07597, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.04043 sec, avg_samples: 17.0, avg_ips: 420.46425 images/sec.
Type : bottle Train [ Epoch 236/256 iter 1 ] lr: 0.02805, loss: 0.06440, avg_reader_cost: 1.97821 sec, avg_batch_cost: 2.09000 sec, avg_samples: 96.0, avg_ips: 45.93307 images/sec.
Type : bottle Train [ Epoch 236/256 iter 2 ] lr: 0.02805, loss: 0.08345, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11386 sec, avg_samples: 96.0, avg_ips: 843.13797 images/sec.
Type : bottle Train [ Epoch 236/256 iter 3 ] lr: 0.02805, loss: 0.11095, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.04242 sec, avg_samples: 17.0, avg_ips: 400.79350 images/sec.
Type : bottle Train [ Epoch 237/256 iter 1 ] lr: 0.02823, loss: 0.08860, avg_reader_cost: 2.41009 sec, avg_batch_cost: 2.52316 sec, avg_samples: 96.0, avg_ips: 38.04760 images/sec.
Type : bottle Train [ Epoch 237/256 iter 2 ] lr: 0.02823, loss: 0.10233, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11096 sec, avg_samples: 96.0, avg_ips: 865.16172 images/sec.
Type : bottle Train [ Epoch 237/256 iter 3 ] lr: 0.02823, loss: 0.06172, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.04079 sec, avg_samples: 17.0, avg_ips: 416.81671 images/sec.
Type : bottle Train [ Epoch 238/256 iter 1 ] lr: 0.02840, loss: 0.07452, avg_reader_cost: 2.57243 sec, avg_batch_cost: 2.68572 sec, avg_samples: 96.0, avg_ips: 35.74457 images/sec.
Type : bottle Train [ Epoch 238/256 iter 2 ] lr: 0.02840, loss: 0.09202, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11279 sec, avg_samples: 96.0, avg_ips: 851.10789 images/sec.
Type : bottle Train [ Epoch 238/256 iter 3 ] lr: 0.02840, loss: 0.01435, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.04160 sec, avg_samples: 17.0, avg_ips: 408.65161 images/sec.
Type : bottle Train [ Epoch 239/256 iter 1 ] lr: 0.02856, loss: 0.06406, avg_reader_cost: 2.44530 sec, avg_batch_cost: 2.55916 sec, avg_samples: 96.0, avg_ips: 37.51235 images/sec.
Type : bottle Train [ Epoch 239/256 iter 2 ] lr: 0.02856, loss: 0.11160, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.11298 sec, avg_samples: 96.0, avg_ips: 849.68544 images/sec.
Type : bottle Train [ Epoch 239/256 iter 3 ] lr: 0.02856, loss: 0.09434, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04088 sec, avg_samples: 17.0, avg_ips: 415.88074 images/sec.
Type : bottle Train [ Epoch 240/256 iter 1 ] lr: 0.02871, loss: 0.09237, avg_reader_cost: 2.41666 sec, avg_batch_cost: 2.53042 sec, avg_samples: 96.0, avg_ips: 37.93837 images/sec.
Type : bottle Train [ Epoch 240/256 iter 2 ] lr: 0.02871, loss: 0.04367, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11386 sec, avg_samples: 96.0, avg_ips: 843.14503 images/sec.
Type : bottle Train [ Epoch 240/256 iter 3 ] lr: 0.02871, loss: 0.22132, avg_reader_cost: 0.00012 sec, avg_batch_cost: 0.03975 sec, avg_samples: 17.0, avg_ips: 427.70011 images/sec.
Type : bottle Test [ Epoch 240/256 ] test_cost: 4.840319 sec max_auc: 1.00000 roc_auc : 0.998413.
Type : bottle Train [ Epoch 241/256 iter 1 ] lr: 0.02886, loss: 0.19049, avg_reader_cost: 2.42410 sec, avg_batch_cost: 2.53688 sec, avg_samples: 96.0, avg_ips: 37.84177 images/sec.
Type : bottle Train [ Epoch 241/256 iter 2 ] lr: 0.02886, loss: 0.11945, avg_reader_cost: 0.04035 sec, avg_batch_cost: 0.15040 sec, avg_samples: 96.0, avg_ips: 638.28606 images/sec.
Type : bottle Train [ Epoch 241/256 iter 3 ] lr: 0.02886, loss: 0.07140, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.03989 sec, avg_samples: 17.0, avg_ips: 426.18671 images/sec.
Type : bottle Train [ Epoch 242/256 iter 1 ] lr: 0.02899, loss: 0.12765, avg_reader_cost: 2.29414 sec, avg_batch_cost: 2.40760 sec, avg_samples: 96.0, avg_ips: 39.87381 images/sec.
Type : bottle Train [ Epoch 242/256 iter 2 ] lr: 0.02899, loss: 0.13293, avg_reader_cost: 0.06596 sec, avg_batch_cost: 0.17660 sec, avg_samples: 96.0, avg_ips: 543.61390 images/sec.
Type : bottle Train [ Epoch 242/256 iter 3 ] lr: 0.02899, loss: 0.03082, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04051 sec, avg_samples: 17.0, avg_ips: 419.63528 images/sec.
Type : bottle Train [ Epoch 243/256 iter 1 ] lr: 0.02912, loss: 0.07840, avg_reader_cost: 2.18457 sec, avg_batch_cost: 2.29757 sec, avg_samples: 96.0, avg_ips: 41.78336 images/sec.
Type : bottle Train [ Epoch 243/256 iter 2 ] lr: 0.02912, loss: 0.07209, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11113 sec, avg_samples: 96.0, avg_ips: 863.83462 images/sec.
Type : bottle Train [ Epoch 243/256 iter 3 ] lr: 0.02912, loss: 0.03096, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05074 sec, avg_samples: 17.0, avg_ips: 335.06498 images/sec.
Type : bottle Train [ Epoch 244/256 iter 1 ] lr: 0.02924, loss: 0.13621, avg_reader_cost: 1.93332 sec, avg_batch_cost: 2.04564 sec, avg_samples: 96.0, avg_ips: 46.92911 images/sec.
Type : bottle Train [ Epoch 244/256 iter 2 ] lr: 0.02924, loss: 0.13402, avg_reader_cost: 0.04706 sec, avg_batch_cost: 0.15844 sec, avg_samples: 96.0, avg_ips: 605.91993 images/sec.
Type : bottle Train [ Epoch 244/256 iter 3 ] lr: 0.02924, loss: 0.12068, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04006 sec, avg_samples: 17.0, avg_ips: 424.36047 images/sec.
Type : bottle Train [ Epoch 245/256 iter 1 ] lr: 0.02935, loss: 0.10972, avg_reader_cost: 2.27879 sec, avg_batch_cost: 2.39084 sec, avg_samples: 96.0, avg_ips: 40.15321 images/sec.
Type : bottle Train [ Epoch 245/256 iter 2 ] lr: 0.02935, loss: 0.11681, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11272 sec, avg_samples: 96.0, avg_ips: 851.69297 images/sec.
Type : bottle Train [ Epoch 245/256 iter 3 ] lr: 0.02935, loss: 0.14514, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04094 sec, avg_samples: 17.0, avg_ips: 415.28004 images/sec.
Type : bottle Train [ Epoch 246/256 iter 1 ] lr: 0.02946, loss: 0.18044, avg_reader_cost: 2.42376 sec, avg_batch_cost: 2.53763 sec, avg_samples: 96.0, avg_ips: 37.83059 images/sec.
Type : bottle Train [ Epoch 246/256 iter 2 ] lr: 0.02946, loss: 0.10274, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11190 sec, avg_samples: 96.0, avg_ips: 857.93374 images/sec.
Type : bottle Train [ Epoch 246/256 iter 3 ] lr: 0.02946, loss: 0.12815, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04134 sec, avg_samples: 17.0, avg_ips: 411.18256 images/sec.
Type : bottle Train [ Epoch 247/256 iter 1 ] lr: 0.02955, loss: 0.12773, avg_reader_cost: 2.54652 sec, avg_batch_cost: 2.65922 sec, avg_samples: 96.0, avg_ips: 36.10081 images/sec.
Type : bottle Train [ Epoch 247/256 iter 2 ] lr: 0.02955, loss: 0.14041, avg_reader_cost: 0.00015 sec, avg_batch_cost: 0.11307 sec, avg_samples: 96.0, avg_ips: 849.04402 images/sec.
Type : bottle Train [ Epoch 247/256 iter 3 ] lr: 0.02955, loss: 0.15597, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.04091 sec, avg_samples: 17.0, avg_ips: 415.58986 images/sec.
Type : bottle Train [ Epoch 248/256 iter 1 ] lr: 0.02964, loss: 0.09927, avg_reader_cost: 1.83634 sec, avg_batch_cost: 1.94855 sec, avg_samples: 96.0, avg_ips: 49.26733 images/sec.
Type : bottle Train [ Epoch 248/256 iter 2 ] lr: 0.02964, loss: 0.05886, avg_reader_cost: 0.21293 sec, avg_batch_cost: 0.32357 sec, avg_samples: 96.0, avg_ips: 296.68785 images/sec.
Type : bottle Train [ Epoch 248/256 iter 3 ] lr: 0.02964, loss: 0.13764, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.04054 sec, avg_samples: 17.0, avg_ips: 419.37119 images/sec.
Type : bottle Test [ Epoch 248/256 ] test_cost: 4.908186 sec max_auc: 1.00000 roc_auc : 0.994444.
