
############################
training cable
############################

Type : cable Train [ Epoch 1/256 iter 1 ] lr: 0.03000, loss: 1.27084, avg_reader_cost: 3.55346 sec, avg_batch_cost: 7.45882 sec, avg_samples: 96.0, avg_ips: 12.87067 images/sec.
Type : cable Train [ Epoch 209/256 iter 2 ] lr: 0.02074, loss: 0.05225, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11616 sec, avg_samples: 96.0, avg_ips: 826.43670 images/sec.
Type : cable Train [ Epoch 209/256 iter 3 ] lr: 0.02074, loss: 0.07111, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05877 sec, avg_samples: 32.0, avg_ips: 544.54022 images/sec.
Type : cable Train [ Epoch 210/256 iter 1 ] lr: 0.02108, loss: 0.01990, avg_reader_cost: 3.06833 sec, avg_batch_cost: 3.18270 sec, avg_samples: 96.0, avg_ips: 30.16306 images/sec.
Type : cable Train [ Epoch 210/256 iter 2 ] lr: 0.02108, loss: 0.04541, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11393 sec, avg_samples: 96.0, avg_ips: 842.58749 images/sec.
Type : cable Train [ Epoch 210/256 iter 3 ] lr: 0.02108, loss: 0.00783, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05742 sec, avg_samples: 32.0, avg_ips: 557.31316 images/sec.
Type : cable Train [ Epoch 211/256 iter 1 ] lr: 0.02141, loss: 0.04079, avg_reader_cost: 2.75612 sec, avg_batch_cost: 2.86915 sec, avg_samples: 96.0, avg_ips: 33.45939 images/sec.
Type : cable Train [ Epoch 211/256 iter 2 ] lr: 0.02141, loss: 0.05484, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11643 sec, avg_samples: 96.0, avg_ips: 824.50919 images/sec.
Type : cable Train [ Epoch 211/256 iter 3 ] lr: 0.02141, loss: 0.10721, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05643 sec, avg_samples: 32.0, avg_ips: 567.03730 images/sec.
Type : cable Train [ Epoch 212/256 iter 1 ] lr: 0.02174, loss: 0.01634, avg_reader_cost: 2.47659 sec, avg_batch_cost: 2.59063 sec, avg_samples: 96.0, avg_ips: 37.05658 images/sec.
Type : cable Train [ Epoch 212/256 iter 2 ] lr: 0.02174, loss: 0.02473, avg_reader_cost: 0.04575 sec, avg_batch_cost: 0.15720 sec, avg_samples: 96.0, avg_ips: 610.69961 images/sec.
Type : cable Train [ Epoch 212/256 iter 3 ] lr: 0.02174, loss: 0.04010, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05612 sec, avg_samples: 32.0, avg_ips: 570.15908 images/sec.
Type : cable Train [ Epoch 213/256 iter 1 ] lr: 0.02207, loss: 0.05468, avg_reader_cost: 2.61339 sec, avg_batch_cost: 2.72676 sec, avg_samples: 96.0, avg_ips: 35.20660 images/sec.
Type : cable Train [ Epoch 213/256 iter 2 ] lr: 0.02207, loss: 0.04452, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11291 sec, avg_samples: 96.0, avg_ips: 850.23984 images/sec.
Type : cable Train [ Epoch 213/256 iter 3 ] lr: 0.02207, loss: 0.01085, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.05652 sec, avg_samples: 32.0, avg_ips: 566.14992 images/sec.
Type : cable Train [ Epoch 214/256 iter 1 ] lr: 0.02239, loss: 0.01700, avg_reader_cost: 2.48036 sec, avg_batch_cost: 2.59467 sec, avg_samples: 96.0, avg_ips: 36.99899 images/sec.
Type : cable Train [ Epoch 214/256 iter 2 ] lr: 0.02239, loss: 0.04739, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11487 sec, avg_samples: 96.0, avg_ips: 835.71642 images/sec.
Type : cable Train [ Epoch 214/256 iter 3 ] lr: 0.02239, loss: 0.06215, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.06097 sec, avg_samples: 32.0, avg_ips: 524.82513 images/sec.
Type : cable Train [ Epoch 215/256 iter 1 ] lr: 0.02271, loss: 0.04247, avg_reader_cost: 2.68347 sec, avg_batch_cost: 2.79758 sec, avg_samples: 96.0, avg_ips: 34.31532 images/sec.
Type : cable Train [ Epoch 215/256 iter 2 ] lr: 0.02271, loss: 0.01792, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11255 sec, avg_samples: 96.0, avg_ips: 852.91976 images/sec.
Type : cable Train [ Epoch 215/256 iter 3 ] lr: 0.02271, loss: 0.06066, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05691 sec, avg_samples: 32.0, avg_ips: 562.29803 images/sec.
Type : cable Train [ Epoch 216/256 iter 1 ] lr: 0.02302, loss: 0.04828, avg_reader_cost: 2.64316 sec, avg_batch_cost: 2.76021 sec, avg_samples: 96.0, avg_ips: 34.77994 images/sec.
Type : cable Train [ Epoch 216/256 iter 2 ] lr: 0.02302, loss: 0.04336, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11863 sec, avg_samples: 96.0, avg_ips: 809.23602 images/sec.
Type : cable Train [ Epoch 216/256 iter 3 ] lr: 0.02302, loss: 0.01845, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05715 sec, avg_samples: 32.0, avg_ips: 559.95681 images/sec.
Type : cable Test [ Epoch 216/256 ] test_cost: 14.123564 sec max_auc: 0.92466 roc_auc : 0.842204.
Type : cable Train [ Epoch 217/256 iter 1 ] lr: 0.02333, loss: 0.03824, avg_reader_cost: 2.00135 sec, avg_batch_cost: 2.11517 sec, avg_samples: 96.0, avg_ips: 45.38639 images/sec.
Type : cable Train [ Epoch 217/256 iter 2 ] lr: 0.02333, loss: 0.06784, avg_reader_cost: 0.13493 sec, avg_batch_cost: 0.24794 sec, avg_samples: 96.0, avg_ips: 387.18923 images/sec.
Type : cable Train [ Epoch 217/256 iter 3 ] lr: 0.02333, loss: 0.05173, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05590 sec, avg_samples: 32.0, avg_ips: 572.49865 images/sec.
Type : cable Train [ Epoch 218/256 iter 1 ] lr: 0.02364, loss: 0.02469, avg_reader_cost: 2.59933 sec, avg_batch_cost: 2.71428 sec, avg_samples: 96.0, avg_ips: 35.36848 images/sec.
Type : cable Train [ Epoch 218/256 iter 2 ] lr: 0.02364, loss: 0.03761, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11312 sec, avg_samples: 96.0, avg_ips: 848.67180 images/sec.
Type : cable Train [ Epoch 218/256 iter 3 ] lr: 0.02364, loss: 0.05795, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05717 sec, avg_samples: 32.0, avg_ips: 559.76064 images/sec.
Type : cable Train [ Epoch 219/256 iter 1 ] lr: 0.02394, loss: 0.06723, avg_reader_cost: 2.59078 sec, avg_batch_cost: 2.70532 sec, avg_samples: 96.0, avg_ips: 35.48558 images/sec.
Type : cable Train [ Epoch 219/256 iter 2 ] lr: 0.02394, loss: 0.03697, avg_reader_cost: 0.00017 sec, avg_batch_cost: 0.11112 sec, avg_samples: 96.0, avg_ips: 863.93841 images/sec.
Type : cable Train [ Epoch 219/256 iter 3 ] lr: 0.02394, loss: 0.05010, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05599 sec, avg_samples: 32.0, avg_ips: 571.55273 images/sec.
Type : cable Train [ Epoch 220/256 iter 1 ] lr: 0.02423, loss: 0.05145, avg_reader_cost: 2.51672 sec, avg_batch_cost: 2.63102 sec, avg_samples: 96.0, avg_ips: 36.48780 images/sec.
Type : cable Train [ Epoch 220/256 iter 2 ] lr: 0.02423, loss: 0.04867, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11286 sec, avg_samples: 96.0, avg_ips: 850.62962 images/sec.
Type : cable Train [ Epoch 220/256 iter 3 ] lr: 0.02423, loss: 0.01035, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05636 sec, avg_samples: 32.0, avg_ips: 567.80733 images/sec.
Type : cable Train [ Epoch 221/256 iter 1 ] lr: 0.02452, loss: 0.04454, avg_reader_cost: 2.88159 sec, avg_batch_cost: 2.99557 sec, avg_samples: 96.0, avg_ips: 32.04729 images/sec.
Type : cable Train [ Epoch 221/256 iter 2 ] lr: 0.02452, loss: 0.05925, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11439 sec, avg_samples: 96.0, avg_ips: 839.26819 images/sec.
Type : cable Train [ Epoch 221/256 iter 3 ] lr: 0.02452, loss: 0.08283, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05969 sec, avg_samples: 32.0, avg_ips: 536.10964 images/sec.
Type : cable Train [ Epoch 222/256 iter 1 ] lr: 0.02480, loss: 0.05869, avg_reader_cost: 2.84679 sec, avg_batch_cost: 2.96072 sec, avg_samples: 96.0, avg_ips: 32.42452 images/sec.
Type : cable Train [ Epoch 222/256 iter 2 ] lr: 0.02480, loss: 0.03714, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.11561 sec, avg_samples: 96.0, avg_ips: 830.36170 images/sec.
Type : cable Train [ Epoch 222/256 iter 3 ] lr: 0.02480, loss: 0.00989, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05639 sec, avg_samples: 32.0, avg_ips: 567.48563 images/sec.
Type : cable Train [ Epoch 223/256 iter 1 ] lr: 0.02507, loss: 0.01969, avg_reader_cost: 2.54488 sec, avg_batch_cost: 2.65682 sec, avg_samples: 96.0, avg_ips: 36.13344 images/sec.
Type : cable Train [ Epoch 223/256 iter 2 ] lr: 0.02507, loss: 0.02822, avg_reader_cost: 0.05711 sec, avg_batch_cost: 0.16946 sec, avg_samples: 96.0, avg_ips: 566.52191 images/sec.
Type : cable Train [ Epoch 223/256 iter 3 ] lr: 0.02507, loss: 0.05286, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05664 sec, avg_samples: 32.0, avg_ips: 565.00595 images/sec.
Type : cable Train [ Epoch 224/256 iter 1 ] lr: 0.02534, loss: 0.08870, avg_reader_cost: 2.79630 sec, avg_batch_cost: 2.91157 sec, avg_samples: 96.0, avg_ips: 32.97194 images/sec.
Type : cable Train [ Epoch 224/256 iter 2 ] lr: 0.02534, loss: 0.01728, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.11581 sec, avg_samples: 96.0, avg_ips: 828.93943 images/sec.
Type : cable Train [ Epoch 224/256 iter 3 ] lr: 0.02534, loss: 0.01606, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05716 sec, avg_samples: 32.0, avg_ips: 559.79099 images/sec.
Type : cable Test [ Epoch 224/256 ] test_cost: 14.117190 sec max_auc: 0.92466 roc_auc : 0.790480.
Type : cable Train [ Epoch 225/256 iter 1 ] lr: 0.02561, loss: 0.09156, avg_reader_cost: 3.04821 sec, avg_batch_cost: 3.16459 sec, avg_samples: 96.0, avg_ips: 30.33572 images/sec.
Type : cable Train [ Epoch 225/256 iter 2 ] lr: 0.02561, loss: 0.02696, avg_reader_cost: 0.00018 sec, avg_batch_cost: 0.11239 sec, avg_samples: 96.0, avg_ips: 854.13197 images/sec.
Type : cable Train [ Epoch 225/256 iter 3 ] lr: 0.02561, loss: 0.06291, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05655 sec, avg_samples: 32.0, avg_ips: 565.91360 images/sec.
Type : cable Train [ Epoch 226/256 iter 1 ] lr: 0.02586, loss: 0.05185, avg_reader_cost: 2.01845 sec, avg_batch_cost: 2.13166 sec, avg_samples: 96.0, avg_ips: 45.03526 images/sec.
Type : cable Train [ Epoch 226/256 iter 2 ] lr: 0.02586, loss: 0.03704, avg_reader_cost: 0.19694 sec, avg_batch_cost: 0.30852 sec, avg_samples: 96.0, avg_ips: 311.16409 images/sec.
Type : cable Train [ Epoch 226/256 iter 3 ] lr: 0.02586, loss: 0.05042, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05740 sec, avg_samples: 32.0, avg_ips: 557.53540 images/sec.
Type : cable Train [ Epoch 227/256 iter 1 ] lr: 0.02611, loss: 0.03472, avg_reader_cost: 2.73853 sec, avg_batch_cost: 2.85835 sec, avg_samples: 96.0, avg_ips: 33.58575 images/sec.
Type : cable Train [ Epoch 227/256 iter 2 ] lr: 0.02611, loss: 0.03861, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11523 sec, avg_samples: 96.0, avg_ips: 833.10026 images/sec.
Type : cable Train [ Epoch 227/256 iter 3 ] lr: 0.02611, loss: 0.12137, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05772 sec, avg_samples: 32.0, avg_ips: 554.35757 images/sec.
Type : cable Train [ Epoch 228/256 iter 1 ] lr: 0.02636, loss: 0.03862, avg_reader_cost: 2.68447 sec, avg_batch_cost: 2.80010 sec, avg_samples: 96.0, avg_ips: 34.28451 images/sec.
Type : cable Train [ Epoch 228/256 iter 2 ] lr: 0.02636, loss: 0.06230, avg_reader_cost: 0.00032 sec, avg_batch_cost: 0.11664 sec, avg_samples: 96.0, avg_ips: 823.01266 images/sec.
Type : cable Train [ Epoch 228/256 iter 3 ] lr: 0.02636, loss: 0.01089, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.05770 sec, avg_samples: 32.0, avg_ips: 554.59350 images/sec.
Type : cable Train [ Epoch 229/256 iter 1 ] lr: 0.02660, loss: 0.02804, avg_reader_cost: 2.54118 sec, avg_batch_cost: 2.65462 sec, avg_samples: 96.0, avg_ips: 36.16332 images/sec.
Type : cable Train [ Epoch 229/256 iter 2 ] lr: 0.02660, loss: 0.02750, avg_reader_cost: 0.00034 sec, avg_batch_cost: 0.11635 sec, avg_samples: 96.0, avg_ips: 825.06672 images/sec.
Type : cable Train [ Epoch 229/256 iter 3 ] lr: 0.02660, loss: 0.02211, avg_reader_cost: 0.00023 sec, avg_batch_cost: 0.05747 sec, avg_samples: 32.0, avg_ips: 556.79758 images/sec.
Type : cable Train [ Epoch 230/256 iter 1 ] lr: 0.02683, loss: 0.05565, avg_reader_cost: 2.73306 sec, avg_batch_cost: 2.84752 sec, avg_samples: 96.0, avg_ips: 33.71359 images/sec.
Type : cable Train [ Epoch 230/256 iter 2 ] lr: 0.02683, loss: 0.01424, avg_reader_cost: 0.04373 sec, avg_batch_cost: 0.15520 sec, avg_samples: 96.0, avg_ips: 618.54148 images/sec.
Type : cable Train [ Epoch 230/256 iter 3 ] lr: 0.02683, loss: 0.08382, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.05642 sec, avg_samples: 32.0, avg_ips: 567.16669 images/sec.
Type : cable Train [ Epoch 231/256 iter 1 ] lr: 0.02705, loss: 0.07887, avg_reader_cost: 2.66863 sec, avg_batch_cost: 2.78292 sec, avg_samples: 96.0, avg_ips: 34.49617 images/sec.
Type : cable Train [ Epoch 231/256 iter 2 ] lr: 0.02705, loss: 0.04267, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11478 sec, avg_samples: 96.0, avg_ips: 836.38128 images/sec.
Type : cable Train [ Epoch 231/256 iter 3 ] lr: 0.02705, loss: 0.07811, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.06125 sec, avg_samples: 32.0, avg_ips: 522.43499 images/sec.
Type : cable Train [ Epoch 232/256 iter 1 ] lr: 0.02726, loss: 0.05302, avg_reader_cost: 2.82287 sec, avg_batch_cost: 2.93646 sec, avg_samples: 96.0, avg_ips: 32.69239 images/sec.
Type : cable Train [ Epoch 232/256 iter 2 ] lr: 0.02726, loss: 0.03639, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11492 sec, avg_samples: 96.0, avg_ips: 835.39045 images/sec.
Type : cable Train [ Epoch 232/256 iter 3 ] lr: 0.02726, loss: 0.09938, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.05636 sec, avg_samples: 32.0, avg_ips: 567.75929 images/sec.
Type : cable Test [ Epoch 232/256 ] test_cost: 13.642735 sec max_auc: 0.92466 roc_auc : 0.840517.
Type : cable Train [ Epoch 233/256 iter 1 ] lr: 0.02747, loss: 0.04030, avg_reader_cost: 2.89934 sec, avg_batch_cost: 3.01586 sec, avg_samples: 96.0, avg_ips: 31.83171 images/sec.
Type : cable Train [ Epoch 233/256 iter 2 ] lr: 0.02747, loss: 0.05178, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11327 sec, avg_samples: 96.0, avg_ips: 847.54817 images/sec.
Type : cable Train [ Epoch 233/256 iter 3 ] lr: 0.02747, loss: 0.01023, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05766 sec, avg_samples: 32.0, avg_ips: 554.95122 images/sec.
Type : cable Train [ Epoch 234/256 iter 1 ] lr: 0.02767, loss: 0.01423, avg_reader_cost: 2.85430 sec, avg_batch_cost: 2.96816 sec, avg_samples: 96.0, avg_ips: 32.34332 images/sec.
Type : cable Train [ Epoch 234/256 iter 2 ] lr: 0.02767, loss: 0.03804, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11315 sec, avg_samples: 96.0, avg_ips: 848.44469 images/sec.
Type : cable Train [ Epoch 234/256 iter 3 ] lr: 0.02767, loss: 0.04645, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05775 sec, avg_samples: 32.0, avg_ips: 554.12870 images/sec.
Type : cable Train [ Epoch 235/256 iter 1 ] lr: 0.02787, loss: 0.07339, avg_reader_cost: 2.87023 sec, avg_batch_cost: 2.98723 sec, avg_samples: 96.0, avg_ips: 32.13677 images/sec.
Type : cable Train [ Epoch 235/256 iter 2 ] lr: 0.02787, loss: 0.02982, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.11605 sec, avg_samples: 96.0, avg_ips: 827.24150 images/sec.
Type : cable Train [ Epoch 235/256 iter 3 ] lr: 0.02787, loss: 0.03813, avg_reader_cost: 0.00036 sec, avg_batch_cost: 0.05925 sec, avg_samples: 32.0, avg_ips: 540.08767 images/sec.
Type : cable Train [ Epoch 236/256 iter 1 ] lr: 0.02805, loss: 0.05568, avg_reader_cost: 2.71906 sec, avg_batch_cost: 2.83264 sec, avg_samples: 96.0, avg_ips: 33.89061 images/sec.
Type : cable Train [ Epoch 236/256 iter 2 ] lr: 0.02805, loss: 0.04400, avg_reader_cost: 0.00019 sec, avg_batch_cost: 0.11332 sec, avg_samples: 96.0, avg_ips: 847.12557 images/sec.
Type : cable Train [ Epoch 236/256 iter 3 ] lr: 0.02805, loss: 0.07274, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05711 sec, avg_samples: 32.0, avg_ips: 560.34722 images/sec.
Type : cable Train [ Epoch 237/256 iter 1 ] lr: 0.02823, loss: 0.09107, avg_reader_cost: 2.03140 sec, avg_batch_cost: 2.14742 sec, avg_samples: 96.0, avg_ips: 44.70479 images/sec.
Type : cable Train [ Epoch 237/256 iter 2 ] lr: 0.02823, loss: 0.08038, avg_reader_cost: 0.46551 sec, avg_batch_cost: 0.58001 sec, avg_samples: 96.0, avg_ips: 165.51373 images/sec.
Type : cable Train [ Epoch 237/256 iter 3 ] lr: 0.02823, loss: 0.06213, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.05703 sec, avg_samples: 32.0, avg_ips: 561.15313 images/sec.
Type : cable Train [ Epoch 238/256 iter 1 ] lr: 0.02840, loss: 0.10567, avg_reader_cost: 2.79844 sec, avg_batch_cost: 2.91273 sec, avg_samples: 96.0, avg_ips: 32.95877 images/sec.
Type : cable Train [ Epoch 238/256 iter 2 ] lr: 0.02840, loss: 0.04922, avg_reader_cost: 0.00014 sec, avg_batch_cost: 0.11211 sec, avg_samples: 96.0, avg_ips: 856.32265 images/sec.
Type : cable Train [ Epoch 238/256 iter 3 ] lr: 0.02840, loss: 0.03771, avg_reader_cost: 0.00029 sec, avg_batch_cost: 0.05822 sec, avg_samples: 32.0, avg_ips: 549.64465 images/sec.
Type : cable Train [ Epoch 239/256 iter 1 ] lr: 0.02856, loss: 0.06025, avg_reader_cost: 2.07397 sec, avg_batch_cost: 2.18826 sec, avg_samples: 96.0, avg_ips: 43.87046 images/sec.
Type : cable Train [ Epoch 239/256 iter 2 ] lr: 0.02856, loss: 0.06006, avg_reader_cost: 0.16299 sec, avg_batch_cost: 0.27552 sec, avg_samples: 96.0, avg_ips: 348.43798 images/sec.
Type : cable Train [ Epoch 239/256 iter 3 ] lr: 0.02856, loss: 0.03819, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05950 sec, avg_samples: 32.0, avg_ips: 537.79161 images/sec.
Type : cable Train [ Epoch 240/256 iter 1 ] lr: 0.02871, loss: 0.02984, avg_reader_cost: 3.00226 sec, avg_batch_cost: 3.11882 sec, avg_samples: 96.0, avg_ips: 30.78089 images/sec.
Type : cable Train [ Epoch 240/256 iter 2 ] lr: 0.02871, loss: 0.03925, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.11579 sec, avg_samples: 96.0, avg_ips: 829.05208 images/sec.
Type : cable Train [ Epoch 240/256 iter 3 ] lr: 0.02871, loss: 0.15890, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.05834 sec, avg_samples: 32.0, avg_ips: 548.48116 images/sec.
Type : cable Test [ Epoch 240/256 ] test_cost: 13.130767 sec max_auc: 0.92466 roc_auc : 0.872564.
Type : cable Train [ Epoch 241/256 iter 1 ] lr: 0.02886, loss: 0.08015, avg_reader_cost: 2.90149 sec, avg_batch_cost: 3.02043 sec, avg_samples: 96.0, avg_ips: 31.78353 images/sec.
Type : cable Train [ Epoch 241/256 iter 2 ] lr: 0.02886, loss: 0.08727, avg_reader_cost: 0.00021 sec, avg_batch_cost: 0.11511 sec, avg_samples: 96.0, avg_ips: 833.95782 images/sec.
Type : cable Train [ Epoch 241/256 iter 3 ] lr: 0.02886, loss: 0.01764, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05826 sec, avg_samples: 32.0, avg_ips: 549.30273 images/sec.
Type : cable Train [ Epoch 242/256 iter 1 ] lr: 0.02899, loss: 0.03991, avg_reader_cost: 2.88688 sec, avg_batch_cost: 3.00378 sec, avg_samples: 96.0, avg_ips: 31.95975 images/sec.
Type : cable Train [ Epoch 242/256 iter 2 ] lr: 0.02899, loss: 0.09470, avg_reader_cost: 0.00022 sec, avg_batch_cost: 0.11533 sec, avg_samples: 96.0, avg_ips: 832.39070 images/sec.
Type : cable Train [ Epoch 242/256 iter 3 ] lr: 0.02899, loss: 0.06519, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.05708 sec, avg_samples: 32.0, avg_ips: 560.60935 images/sec.
Type : cable Train [ Epoch 243/256 iter 1 ] lr: 0.02912, loss: 0.04301, avg_reader_cost: 3.09952 sec, avg_batch_cost: 3.21560 sec, avg_samples: 96.0, avg_ips: 29.85449 images/sec.
Type : cable Train [ Epoch 243/256 iter 2 ] lr: 0.02912, loss: 0.02731, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11502 sec, avg_samples: 96.0, avg_ips: 834.61470 images/sec.
Type : cable Train [ Epoch 243/256 iter 3 ] lr: 0.02912, loss: 0.05622, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05770 sec, avg_samples: 32.0, avg_ips: 554.60038 images/sec.
Type : cable Train [ Epoch 244/256 iter 1 ] lr: 0.02924, loss: 0.05686, avg_reader_cost: 3.17087 sec, avg_batch_cost: 3.28902 sec, avg_samples: 96.0, avg_ips: 29.18800 images/sec.
Type : cable Train [ Epoch 244/256 iter 2 ] lr: 0.02924, loss: 0.08745, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.11731 sec, avg_samples: 96.0, avg_ips: 818.33092 images/sec.
Type : cable Train [ Epoch 244/256 iter 3 ] lr: 0.02924, loss: 0.11445, avg_reader_cost: 0.00025 sec, avg_batch_cost: 0.05793 sec, avg_samples: 32.0, avg_ips: 552.41135 images/sec.
Type : cable Train [ Epoch 245/256 iter 1 ] lr: 0.02935, loss: 0.04762, avg_reader_cost: 2.81834 sec, avg_batch_cost: 2.93520 sec, avg_samples: 96.0, avg_ips: 32.70647 images/sec.
Type : cable Train [ Epoch 245/256 iter 2 ] lr: 0.02935, loss: 0.04469, avg_reader_cost: 0.06151 sec, avg_batch_cost: 0.17633 sec, avg_samples: 96.0, avg_ips: 544.44376 images/sec.
Type : cable Train [ Epoch 245/256 iter 3 ] lr: 0.02935, loss: 0.05482, avg_reader_cost: 0.00027 sec, avg_batch_cost: 0.05790 sec, avg_samples: 32.0, avg_ips: 552.64335 images/sec.
Type : cable Train [ Epoch 246/256 iter 1 ] lr: 0.02946, loss: 0.07514, avg_reader_cost: 3.00158 sec, avg_batch_cost: 3.11787 sec, avg_samples: 96.0, avg_ips: 30.79022 images/sec.
Type : cable Train [ Epoch 246/256 iter 2 ] lr: 0.02946, loss: 0.05350, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.11418 sec, avg_samples: 96.0, avg_ips: 840.79638 images/sec.
Type : cable Train [ Epoch 246/256 iter 3 ] lr: 0.02946, loss: 0.04206, avg_reader_cost: 0.00028 sec, avg_batch_cost: 0.06580 sec, avg_samples: 32.0, avg_ips: 486.34193 images/sec.
Type : cable Train [ Epoch 247/256 iter 1 ] lr: 0.02955, loss: 0.06534, avg_reader_cost: 2.97875 sec, avg_batch_cost: 3.09325 sec, avg_samples: 96.0, avg_ips: 31.03530 images/sec.
Type : cable Train [ Epoch 247/256 iter 2 ] lr: 0.02955, loss: 0.06213, avg_reader_cost: 0.00033 sec, avg_batch_cost: 0.11644 sec, avg_samples: 96.0, avg_ips: 824.46360 images/sec.
Type : cable Train [ Epoch 247/256 iter 3 ] lr: 0.02955, loss: 0.07987, avg_reader_cost: 0.00031 sec, avg_batch_cost: 0.05772 sec, avg_samples: 32.0, avg_ips: 554.35986 images/sec.
Type : cable Train [ Epoch 248/256 iter 1 ] lr: 0.02964, loss: 0.03526, avg_reader_cost: 3.10642 sec, avg_batch_cost: 3.22098 sec, avg_samples: 96.0, avg_ips: 29.80457 images/sec.
Type : cable Train [ Epoch 248/256 iter 2 ] lr: 0.02964, loss: 0.03417, avg_reader_cost: 0.00024 sec, avg_batch_cost: 0.11466 sec, avg_samples: 96.0, avg_ips: 837.28740 images/sec.
Type : cable Train [ Epoch 248/256 iter 3 ] lr: 0.02964, loss: 0.09781, avg_reader_cost: 0.00016 sec, avg_batch_cost: 0.05568 sec, avg_samples: 32.0, avg_ips: 574.76149 images/sec.
Type : cable Test [ Epoch 248/256 ] test_cost: 13.702842 sec max_auc: 0.92466 roc_auc : 0.872751.
Type : cable Train [ Epoch 249/256 iter 1 ] lr: 0.02971, loss: 0.04774, avg_reader_cost: 3.05900 sec, avg_batch_cost: 3.17552 sec, avg_samples: 96.0, avg_ips: 30.23131 images/sec.
Type : cable Train [ Epoch 249/256 iter 2 ] lr: 0.02971, loss: 0.05220, avg_reader_cost: 0.00020 sec, avg_batch_cost: 0.11529 sec, avg_samples: 96.0, avg_ips: 832.67989 images/sec.
Type : cable Train [ Epoch 249/256 iter 3 ] lr: 0.02971, loss: 0.02803, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.05894 sec, avg_samples: 32.0, avg_ips: 542.88609 images/sec.
Type : cable Train [ Epoch 250/256 iter 1 ] lr: 0.02978, loss: 0.04140, avg_reader_cost: 3.04128 sec, avg_batch_cost: 3.15694 sec, avg_samples: 96.0, avg_ips: 30.40923 images/sec.
Type : cable Train [ Epoch 250/256 iter 2 ] lr: 0.02978, loss: 0.09851, avg_reader_cost: 0.00030 sec, avg_batch_cost: 0.11559 sec, avg_samples: 96.0, avg_ips: 830.49186 images/sec.
Type : cable Train [ Epoch 250/256 iter 3 ] lr: 0.02978, loss: 0.10657, avg_reader_cost: 0.00026 sec, avg_batch_cost: 0.05774 sec, avg_samples: 32.0, avg_ips: 554.16530 images/sec.
